original_link_id,bus_priority_link_id,original_modes,bus_priority_modes,original_capacity,bus_priority_capacity,original_permlanes,bus_priority_permlanes
l_7030_0_f,busprio_l_7030_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7030_1_f,busprio_l_7030_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7030_2_f,busprio_l_7030_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7031_0_f,busprio_l_7031_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7037_0_f,busprio_l_7037_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7038_0_f,busprio_l_7038_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_0_r,busprio_l_7038_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_1_f,busprio_l_7038_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_2_f,busprio_l_7038_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_2_r,busprio_l_7038_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_3_f,busprio_l_7038_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_3_r,busprio_l_7038_3_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_4_f,busprio_l_7038_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_4_r,busprio_l_7038_4_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7038_5_r,busprio_l_7038_5_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7040_0_f,busprio_l_7040_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7041_0_f,busprio_l_7041_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7042_2_f,busprio_l_7042_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7042_2_r,busprio_l_7042_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7045_2_f,busprio_l_7045_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7045_2_r,busprio_l_7045_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7045_3_f,busprio_l_7045_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7045_3_r,busprio_l_7045_3_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7045_4_f,busprio_l_7045_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7046_0_f,busprio_l_7046_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7046_1_f,busprio_l_7046_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7047_1_f,busprio_l_7047_1_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7047_1_r,busprio_l_7047_1_r,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7054_1_f,busprio_l_7054_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7054_2_f,busprio_l_7054_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_0_f,busprio_l_7056_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_0_r,busprio_l_7056_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_1_f,busprio_l_7056_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_1_r,busprio_l_7056_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_2_f,busprio_l_7056_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7056_2_r,busprio_l_7056_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7057_0_f,busprio_l_7057_0_f,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7057_0_r,busprio_l_7057_0_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7057_1_r,busprio_l_7057_1_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7057_2_f,busprio_l_7057_2_f,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7057_2_r,busprio_l_7057_2_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7058_0_f,busprio_l_7058_0_f,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7058_0_r,busprio_l_7058_0_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7064_0_f,busprio_l_7064_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7064_0_r,busprio_l_7064_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7066_0_f,busprio_l_7066_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7066_0_r,busprio_l_7066_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7074_0_f,busprio_l_7074_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7074_1_f,busprio_l_7074_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7075_0_f,busprio_l_7075_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7075_0_r,busprio_l_7075_0_r,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7075_1_r,busprio_l_7075_1_r,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7076_0_f,busprio_l_7076_0_f,"car,pt",pt,1500.0,3600.0,1.0,1.0
l_7077_0_f,busprio_l_7077_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7077_0_r,busprio_l_7077_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7078_0_r,busprio_l_7078_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7078_1_f,busprio_l_7078_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7079_0_f,busprio_l_7079_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_1_f,busprio_l_7079_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_2_f,busprio_l_7079_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_3_f,busprio_l_7079_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_4_f,busprio_l_7079_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_5_f,busprio_l_7079_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_6_f,busprio_l_7079_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7079_7_f,busprio_l_7079_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_707_0_f,busprio_l_707_0_f,"car,pt",pt,1500.0,3600.0,1.0,1.0
l_7080_0_r,busprio_l_7080_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_708_0_f,busprio_l_708_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_1_f,busprio_l_708_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_2_f,busprio_l_708_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_3_f,busprio_l_708_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_4_f,busprio_l_708_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_5_f,busprio_l_708_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_6_f,busprio_l_708_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_708_7_f,busprio_l_708_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_709_0_f,busprio_l_709_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_70_0_f,busprio_l_70_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_70_0_r,busprio_l_70_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_70_1_f,busprio_l_70_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_70_1_r,busprio_l_70_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7100_0_f,busprio_l_7100_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7100_0_r,busprio_l_7100_0_r,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7101_0_f,busprio_l_7101_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7101_0_r,busprio_l_7101_0_r,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7103_0_f,busprio_l_7103_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7103_3_f,busprio_l_7103_3_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7103_4_f,busprio_l_7103_4_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7103_5_f,busprio_l_7103_5_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7104_0_f,busprio_l_7104_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7104_0_r,busprio_l_7104_0_r,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7105_2_f,busprio_l_7105_2_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7106_0_f,busprio_l_7106_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7108_0_f,busprio_l_7108_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7108_4_f,busprio_l_7108_4_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_710_0_f,busprio_l_710_0_f,"car,pt",pt,1500.0,3600.0,1.0,1.0
l_7110_0_f,busprio_l_7110_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7113_2_f,busprio_l_7113_2_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7114_1_f,busprio_l_7114_1_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7116_0_f,busprio_l_7116_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_711_2_f,busprio_l_711_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7124_0_f,busprio_l_7124_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_1_f,busprio_l_7124_1_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_2_f,busprio_l_7124_2_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_3_f,busprio_l_7124_3_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_4_f,busprio_l_7124_4_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_5_f,busprio_l_7124_5_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7124_6_f,busprio_l_7124_6_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7125_0_f,busprio_l_7125_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7125_1_f,busprio_l_7125_1_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7126_0_f,busprio_l_7126_0_f,"car,pt",pt,700.0,3600.0,1.0,1.0
l_7127_0_f,busprio_l_7127_0_f,"car,pt",pt,900.0,3600.0,1.0,1.0
l_712_0_f,busprio_l_712_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7132_0_r,busprio_l_7132_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7133_0_f,busprio_l_7133_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7137_0_r,busprio_l_7137_0_r,"car,pt",pt,900.0,3600.0,1.0,1.0
l_7137_1_r,busprio_l_7137_1_r,"car,pt",pt,900.0,3600.0,1.0,1.0
l_7138_0_f,busprio_l_7138_0_f,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7138_0_r,busprio_l_7138_0_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_713_0_f,busprio_l_713_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_713_1_f,busprio_l_713_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7140_0_f,busprio_l_7140_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7140_1_f,busprio_l_7140_1_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7140_2_f,busprio_l_7140_2_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7141_0_f,busprio_l_7141_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7142_0_f,busprio_l_7142_0_f,"car,pt",pt,1500.0,3600.0,1.0,1.0
l_7143_0_f,busprio_l_7143_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7144_0_f,busprio_l_7144_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7144_1_f,busprio_l_7144_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7144_2_f,busprio_l_7144_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7144_3_f,busprio_l_7144_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7144_6_f,busprio_l_7144_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7145_0_f,busprio_l_7145_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7146_0_f,busprio_l_7146_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_0_f,busprio_l_7147_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_1_f,busprio_l_7147_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_2_f,busprio_l_7147_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_3_f,busprio_l_7147_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_4_f,busprio_l_7147_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_5_f,busprio_l_7147_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_6_f,busprio_l_7147_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7147_7_f,busprio_l_7147_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7148_0_f,busprio_l_7148_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7149_0_f,busprio_l_7149_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_714_0_f,busprio_l_714_0_f,"car,pt",pt,8000.0,8000.0,4.0,4.0
l_714_1_f,busprio_l_714_1_f,"car,pt",pt,8000.0,8000.0,4.0,4.0
l_7150_0_f,busprio_l_7150_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7151_0_f,busprio_l_7151_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_715_0_f,busprio_l_715_0_f,"car,pt",pt,8000.0,8000.0,4.0,4.0
l_7169_0_f,busprio_l_7169_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7169_0_r,busprio_l_7169_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7169_1_f,busprio_l_7169_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7169_1_r,busprio_l_7169_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_716_0_f,busprio_l_716_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_716_0_r,busprio_l_716_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_716_1_r,busprio_l_716_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7171_0_r,busprio_l_7171_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_717_0_f,busprio_l_717_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_10_f,busprio_l_717_10_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_11_f,busprio_l_717_11_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_12_f,busprio_l_717_12_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_1_f,busprio_l_717_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_2_f,busprio_l_717_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_3_f,busprio_l_717_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_4_f,busprio_l_717_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_5_f,busprio_l_717_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_6_f,busprio_l_717_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_7_f,busprio_l_717_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_8_f,busprio_l_717_8_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_717_9_f,busprio_l_717_9_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7188_0_f,busprio_l_7188_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_718_0_f,busprio_l_718_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_1_f,busprio_l_718_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_2_f,busprio_l_718_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_3_f,busprio_l_718_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_4_f,busprio_l_718_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_5_f,busprio_l_718_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_6_f,busprio_l_718_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_718_7_f,busprio_l_718_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7190_0_f,busprio_l_7190_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7190_1_f,busprio_l_7190_1_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7190_2_f,busprio_l_7190_2_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7190_3_f,busprio_l_7190_3_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7194_0_f,busprio_l_7194_0_f,"car,pt",pt,900.0,3600.0,1.0,1.0
l_7195_0_f,busprio_l_7195_0_f,"car,pt",pt,900.0,3600.0,1.0,1.0
l_7198_1_f,busprio_l_7198_1_f,"car,pt",pt,900.0,3600.0,1.0,1.0
l_7198_1_r,busprio_l_7198_1_r,"car,pt",pt,900.0,3600.0,1.0,1.0
l_71_0_f,busprio_l_71_0_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_71_1_f,busprio_l_71_1_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_71_2_f,busprio_l_71_2_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7203_4_r,busprio_l_7203_4_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7203_5_r,busprio_l_7203_5_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7204_0_r,busprio_l_7204_0_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7204_1_r,busprio_l_7204_1_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_720_1_f,busprio_l_720_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_1_r,busprio_l_720_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_2_f,busprio_l_720_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_2_r,busprio_l_720_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_3_f,busprio_l_720_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_3_r,busprio_l_720_3_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_4_f,busprio_l_720_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_4_r,busprio_l_720_4_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_5_f,busprio_l_720_5_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_720_5_r,busprio_l_720_5_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7215_0_f,busprio_l_7215_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7215_1_f,busprio_l_7215_1_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7216_0_f,busprio_l_7216_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7217_1_f,busprio_l_7217_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7217_1_r,busprio_l_7217_1_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7217_2_f,busprio_l_7217_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7217_2_r,busprio_l_7217_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7217_3_f,busprio_l_7217_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7219_0_f,busprio_l_7219_0_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7219_1_f,busprio_l_7219_1_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7220_0_f,busprio_l_7220_0_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7221_0_f,busprio_l_7221_0_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7221_1_f,busprio_l_7221_1_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7221_2_f,busprio_l_7221_2_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7221_3_f,busprio_l_7221_3_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7222_0_f,busprio_l_7222_0_f,"car,pt",pt,4500.0,4500.0,3.0,3.0
l_7223_10_f,busprio_l_7223_10_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_10_r,busprio_l_7223_10_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_11_f,busprio_l_7223_11_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_11_r,busprio_l_7223_11_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_12_f,busprio_l_7223_12_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_12_r,busprio_l_7223_12_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_13_f,busprio_l_7223_13_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_13_r,busprio_l_7223_13_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_2_f,busprio_l_7223_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_2_r,busprio_l_7223_2_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_3_f,busprio_l_7223_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_3_r,busprio_l_7223_3_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_4_f,busprio_l_7223_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_4_r,busprio_l_7223_4_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_5_f,busprio_l_7223_5_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_5_r,busprio_l_7223_5_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_6_f,busprio_l_7223_6_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_6_r,busprio_l_7223_6_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_7_f,busprio_l_7223_7_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_7_r,busprio_l_7223_7_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_8_f,busprio_l_7223_8_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_8_r,busprio_l_7223_8_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_9_f,busprio_l_7223_9_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7223_9_r,busprio_l_7223_9_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7225_0_f,busprio_l_7225_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_722_0_f,busprio_l_722_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_722_1_f,busprio_l_722_1_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_722_2_f,busprio_l_722_2_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_722_3_f,busprio_l_722_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_722_4_f,busprio_l_722_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7231_0_f,busprio_l_7231_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_1_f,busprio_l_7231_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_2_f,busprio_l_7231_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_3_f,busprio_l_7231_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_4_f,busprio_l_7231_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_5_f,busprio_l_7231_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_6_f,busprio_l_7231_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_7_f,busprio_l_7231_7_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_8_f,busprio_l_7231_8_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7231_9_f,busprio_l_7231_9_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7232_0_f,busprio_l_7232_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7232_0_r,busprio_l_7232_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7233_0_f,busprio_l_7233_0_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7233_0_r,busprio_l_7233_0_r,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7234_0_f,busprio_l_7234_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_1_f,busprio_l_7234_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_2_f,busprio_l_7234_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_3_f,busprio_l_7234_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_4_f,busprio_l_7234_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_5_f,busprio_l_7234_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7234_6_f,busprio_l_7234_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_723_3_f,busprio_l_723_3_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_723_4_f,busprio_l_723_4_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_723_5_f,busprio_l_723_5_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_723_6_f,busprio_l_723_6_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_723_7_f,busprio_l_723_7_f,"car,pt",pt,1200.0,3600.0,1.0,1.0
l_7248_0_f,busprio_l_7248_0_f,"car,pt",pt,400.0,3600.0,1.0,1.0
l_7248_0_r,busprio_l_7248_0_r,"car,pt",pt,400.0,3600.0,1.0,1.0
l_724_0_f,busprio_l_724_0_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_724_1_f,busprio_l_724_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_1_f,busprio_l_7255_1_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_2_f,busprio_l_7255_2_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_3_f,busprio_l_7255_3_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_4_f,busprio_l_7255_4_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_5_f,busprio_l_7255_5_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7255_6_f,busprio_l_7255_6_f,"car,pt",pt,3000.0,3600.0,2.0,2.0
l_7256_0_f,busprio_l_7256_0_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7256_1_f,busprio_l_7256_1_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
l_7256_2_f,busprio_l_7256_2_f,"car,pt",pt,5400.0,5400.0,3.0,3.0
