merged_stop_id,source_ids,source_id_count,name,normalized_name,source_types,line_ids,merge_member_count,merge_method,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_2km_buffer,raw_record_count,mode,coord_source
amap_stop_00556,BV10208495,1,福大北门(公交站),福大北门,lineid_busstop;poi,350100010013;350100010014;350100010031;350100010032;350100010033;350100010034;350100010043;350100010044;350100010053;350100010054;350100010059;350100010060;350100010061;350100010062;350100010099;350100010100;350100010113;350100010114;350100010147;350100010148;350100010165;350100010166;350100010205;350100010220;350100010238;350100010245;350100010337;350100010365;350100010366;350100010737;350100010767;900000146207;900000149278;900000166891;900000166892,1,same_id,119.27118,26.077832,119.2664101742767,26.08096634093581,726697.8568318861,2886622.282079929,True,True,36,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00557,BV10208496,1,茶园山(公交站),茶园山,lineid_busstop;poi,350100010013;350100010014;350100010033;350100010034;350100010043;350100010044;350100010099;350100010100;350100010147;350100010148;350100010165;350100010166;350100010205;350100010220;350100010232;350100010235;350100010238;350100010245;350100010299;350100010351;350100010354;350100010355;350100010365;350100010366;350100010737;350100010767;900000055195;900000149864,1,same_id,119.276135,26.079512,119.2713607920166,26.082643114840096,727189.9630748443,2886816.694774362,True,True,29,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00558,BV10208497,1,柳桥(公交站),柳桥,lineid_busstop;poi,350100010013;350100010014;350100010033;350100010034;350100010043;350100010044;350100010099;350100010100;350100010147;350100010148;350100010165;350100010166;350100010205;350100010220;350100010232;350100010235;350100010238;350100010351;350100010354;350100010355;350100010365;350100010366;350100010767;900000055195;900000149864;900000166891;900000166892;900000169185,1,same_id,119.280949,26.081279,119.27616969337012,26.08440629343072,727667.7092888956,2887020.452886911,True,True,29,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00559,BV10208499,1,高峰桥(公交站),高峰桥,lineid_busstop;poi,350100010013;350100010014;350100010033;350100010034;350100010043;350100010044;350100010090;350100010099;350100010109;350100010113;350100010114;350100010165;350100010166;350100010205;350100010220;350100010232;350100010235;350100010266;350100010267;350100010316;350100010317;350100010354;350100010355;350100010365;350100010366;350100010742;350100010743;900000055195,1,same_id,119.288039,26.084272,119.28325077268924,26.0873926281186,728370.405150498,2887363.738350216,True,True,29,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00560,BV10208500,1,古三座(公交站),古三座,lineid_busstop;poi,350100010013;350100010014;350100010021;350100010022;350100010043;350100010044;350100010065;350100010066;350100010067;350100010068;350100010091;350100010092;350100010107;350100010108;350100010111;350100010112;350100010117;350100010118;350100010139;350100010140;350100010205;350100010220;350100010232;350100010235;350100010240;350100010244;350100010246;350100010264;350100010265;350100010270;350100010271;350100010288;350100010289;350100010489;350100010490;350100010780;900000049875;900000049876;900000106362;900000106363;900000254116;900000254117,1,same_id,119.306396,26.09617,119.30157807013106,26.09927014449612,730180.8406573265,2888712.05039527,True,True,43,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00561,BV10208501,1,树兜(公交站),树兜,lineid_busstop;poi,350100010013;350100010014;350100010021;350100010022;350100010043;350100010044;350100010065;350100010066;350100010067;350100010068;350100010091;350100010092;350100010107;350100010108;350100010111;350100010112;350100010117;350100010118;350100010139;350100010140;350100010232;350100010235;350100010240;350100010244;350100010246;350100010264;350100010265;350100010270;350100010271;350100010288;350100010289;350100010489;350100010490;350100010780;900000049875;900000049876;900000106362;900000106363,1,same_id,119.306358,26.099003,119.30153992397062,26.10210506964332,730171.4702281395,2889026.0936999563,True,True,39,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00562,BV10208503,1,省农科院(公交站),省农科院,lineid_busstop;poi,350100010013;350100010014;350100010037;350100010038;350100010065;350100010066;350100010067;350100010068;350100010091;350100010092;350100010094;350100010107;350100010108;350100010113;350100010114;350100010205;350100010220;350100010232;350100010235;350100010240;350100010246;350100010264;350100010265;350100010288;350100010289;900000077426;900000098953;900000098954;900000106362;900000106363,1,same_id,119.306163,26.103735,119.30134491152646,26.10684050412973,730142.6829331734,2889550.436856061,True,True,31,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00563,BV10208504,1,省老干局(公交站),省老干局,lineid_busstop;poi,350100010013;350100010014;350100010037;350100010038;350100010065;350100010066;350100010067;350100010068;350100010092;350100010093;350100010094;350100010107;350100010108;350100010113;350100010114;350100010205;350100010220;350100010232;350100010235;350100010240;350100010246;350100010264;350100010265;350100010288;350100010289;900000077427;900000098953;900000098954;900000106362,1,same_id,119.306014,26.10741,119.30119589709872,26.11051815944734,730120.5698013075,2889957.65916468,True,True,30,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00564,BV10208505,1,电建二公司(公交站),电建二公司,lineid_busstop;poi,350100010013;350100010014;350100010023;350100010024;350100010037;350100010038;350100010065;350100010066;350100010205;350100010220;350100010322;350100010323;350100010331;350100010332;350100010427;350100010428;350100010622;350100010623;900000030076;900000030077;900000046046;900000046047;900000112868;900000173976;900000173977,1,same_id,119.312101,26.109275,119.30727176353685,26.11237359961768,730724.7157594978,2890174.0068509043,True,True,26,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00565,BV10208509,1,郭厝里(公交站),郭厝里,lineid_busstop;poi,350100010013;350100010014;350100010097;350100010098;350100010099;350100010100;350100010109;350100010110;350100010161;350100010197;350100010202;350100010211;350100010212;350100010437;350100010737;350100010767;900000066437;900000196462;900000196463,1,same_id,119.249464,26.075332,119.24470182144624,26.07847329520595,724530.5474022669,2886308.4467389835,True,True,20,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00566,BV10208510,1,天骏小区(公交站),天骏小区,lineid_busstop;poi,350100010013;350100010014;350100010031;350100010032;350100010033;350100010034;350100010043;350100010044;350100010061;350100010062;350100010099;350100010100;350100010113;350100010114;350100010147;350100010148;350100010165;350100010166;350100010238;350100010245;350100010337;350100010365;350100010366;350100010737;350100010767;900000146207;900000149278,1,same_id,119.268351,26.077218,119.26358324336024,26.080354032569165,726416.1808624496,2886549.520806704,True,True,28,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00567,BV10208511,1,省老年医院(公交站),省老年医院,lineid_busstop;poi,350100010013;350100010014;350100010023;350100010024;350100010037;350100010038;350100010065;350100010066;350100010205;350100010220;350100010323;350100010331;350100010332;350100010427;350100010428;900000046046;900000046047;900000148759;900000173976,1,same_id,119.307503,26.10877,119.3026821574832,26.111876460424146,730266.5823300135,2890110.789980541,True,True,20,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00568,BV10208513,1,三坊七巷(公交站),三坊七巷,lineid_busstop;poi,350100010014;350100010038;350100010043;350100010047;350100010048;350100010109;350100010136;350100010157;350100010158;350100010220;350100010235;350100010355;350100010743;900000208138,1,same_id,119.297339,26.085761,119.2925370535529,26.088869198672946,729296.6428524584,2887543.665638891,True,True,16,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00569,BV10208514,1,公交福湾站(公交站),公交福湾站,lineid_busstop;poi,350100010077;350100010078;350100010087;350100010088;350100010141;350100010142;350100010211;350100010212;350100010299;350100010318;350100010319;350100010351;350100010356;350100010357;350100010358;350100010359;350100010429;350100010430;350100010761;350100010762;900000037276;900000037277;900000055347;900000055360;900000139514;900000139515;900000173281;900000173282;900000174899;900000174900;900000182671;900000182672,1,same_id,119.27952,26.007368,119.2747477756414,26.010447029120108,727668.377167863,2878823.398052378,True,True,33,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00570,BV10208518,1,洋洽(公交站),洋洽,lineid_busstop;poi,350100010015;350100010016;350100010025;350100010026;350100010037;350100010038;350100010141;350100010142;350100010249;350100010253;350100010270;350100010271;350100010318;350100010319;350100010356;350100010357;350100010358;350100010359;350100010495;350100010496;900000029241;900000029242;900000055347;900000055360;900000062588;900000062593;900000077842;900000077843;900000094001;900000094002;900000125708;900000125709;900000175764;900000175765;900000215287;900000215288;900000226061;900000226062,1,same_id,119.291426,26.031803,119.28663701687358,26.034883798784143,728811.2706715488,2881551.749043175,True,True,39,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_00571,BV10208520,1,上渡(公交站),上渡,lineid_busstop;poi,350100010015;350100010016;350100010025;350100010026;350100010106;350100010111;350100010112;350100010141;350100010142;350100010161;350100010162;350100010239;350100010247;350100010249;350100010253;350100010258;350100010259;350100010270;350100010271;350100010318;350100010319;350100010356;350100010358;350100010359;350100010371;350100010373;350100010433;350100010434;350100010439;350100010440;350100010495;350100010496;350100010508;350100010510;350100010617;350100010618;900000029241;900000029242;900000055347;900000055360;900000077842;900000077843;900000094001;900000094002;900000125708;900000125709;900000163807;900000175764;900000175765;900000194318;900000194319;900000215287;900000215288;900000226061;900000226062,1,same_id,119.299672,26.038133,119.29486987589776,26.041205616275374,729623.0380862262,2882266.671023687,True,True,56,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
