scenario,population_group,activity_purpose,departure_period,origin_tcs_zone,distance_band,tour_leg_count,candidate_tours,candidate_legs,ideal_taxi_legs,allocated_taxi_leg_quota,quota_remainder,selected_tours,selected_taxi_legs
high,resident,dining>leisure,02_midday_1000_1559,10,03_10_20km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,10,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,02_midday_1000_1559,11,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,12,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,12,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,02_midday_1000_1559,13,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,14,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,15,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,16,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,16,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,17,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,17,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,18,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,19,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,19,04_20km_plus,3,5,15,14.743230625583566,14,0.7432306255835659,5,15
high,resident,dining>leisure,02_midday_1000_1559,20,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,02_midday_1000_1559,21,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,21,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,21,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,02_midday_1000_1559,22,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,02_midday_1000_1559,22,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,02_midday_1000_1559,24,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,02_midday_1000_1559,25,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,1,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,1,03_10_20km,3,6,18,17.69187675070028,17,0.6918767507002812,6,18
high,resident,dining>leisure,03_evening_peak_1600_1959,1,04_20km_plus,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,2,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,2,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,3,03_10_20km,3,6,18,17.69187675070028,17,0.6918767507002812,6,18
high,resident,dining>leisure,03_evening_peak_1600_1959,3,04_20km_plus,3,8,24,23.58916900093371,23,0.5891690009337083,8,24
high,resident,dining>leisure,03_evening_peak_1600_1959,4,03_10_20km,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,4,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,03_evening_peak_1600_1959,5,01_2_5km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,03_evening_peak_1600_1959,5,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,5,03_10_20km,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,5,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,6,01_2_5km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,6,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,7,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,7,04_20km_plus,3,5,15,14.743230625583566,14,0.7432306255835659,5,15
high,resident,dining>leisure,03_evening_peak_1600_1959,8,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,8,03_10_20km,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,8,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,03_evening_peak_1600_1959,9,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,9,03_10_20km,3,6,18,17.69187675070028,17,0.6918767507002812,6,18
high,resident,dining>leisure,03_evening_peak_1600_1959,9,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,10,02_5_10km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>leisure,03_evening_peak_1600_1959,10,03_10_20km,3,6,18,17.69187675070028,17,0.6918767507002812,6,18
high,resident,dining>leisure,03_evening_peak_1600_1959,10,04_20km_plus,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,11,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,12,04_20km_plus,3,5,15,14.743230625583566,14,0.7432306255835659,5,15
high,resident,dining>leisure,03_evening_peak_1600_1959,13,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,13,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,13,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,14,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,14,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,16,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,17,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,18,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,18,04_20km_plus,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,19,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,19,03_10_20km,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,19,04_20km_plus,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>leisure,03_evening_peak_1600_1959,21,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,21,02_5_10km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,21,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,03_evening_peak_1600_1959,21,04_20km_plus,3,5,15,14.743230625583566,14,0.7432306255835659,5,15
high,resident,dining>leisure,03_evening_peak_1600_1959,23,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,03_evening_peak_1600_1959,24,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,1,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,04_night_2000_2359,1,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,3,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,4,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,4,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,5,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,5,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,5,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,04_night_2000_2359,8,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,9,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,9,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,9,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,10,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,10,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,11,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,19,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,19,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>leisure,04_night_2000_2359,21,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>leisure,04_night_2000_2359,21,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,3,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,4,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,7,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,8,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,10,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,11,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,01_morning_0600_0959,21,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,1,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,1,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,1,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,2,03_10_20km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>medical,02_midday_1000_1559,3,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,4,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,4,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,7,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,8,03_10_20km,3,4,12,11.794584500466854,12,0.7945845004668541,4,12
high,resident,dining>medical,02_midday_1000_1559,9,03_10_20km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>medical,02_midday_1000_1559,9,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,10,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,10,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,11,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,12,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,13,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,14,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,16,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,18,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,19,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,19,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>medical,02_midday_1000_1559,21,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,02_midday_1000_1559,25,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,3,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,5,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,6,00_0_2km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,6,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,6,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,7,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,8,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,9,03_10_20km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>medical,03_evening_peak_1600_1959,10,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,10,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,15,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,16,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>medical,03_evening_peak_1600_1959,21,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,01_morning_0600_0959,4,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,01_morning_0600_0959,9,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,01_morning_0600_0959,11,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,01_morning_0600_0959,21,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,01_morning_0600_0959,25,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,1,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,1,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,2,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,3,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,3,02_5_10km,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>personal_business,02_midday_1000_1559,3,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,3,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,4,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,5,02_5_10km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,5,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,7,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,7,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,8,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,9,03_10_20km,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,9,04_20km_plus,3,3,9,8.84593837535014,9,0.8459383753501406,3,9
high,resident,dining>personal_business,02_midday_1000_1559,10,01_2_5km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,10,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,10,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,10,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,11,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,12,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,14,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
high,resident,dining>personal_business,02_midday_1000_1559,16,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,17,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,19,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,20,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,21,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,02_midday_1000_1559,21,04_20km_plus,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,03_evening_peak_1600_1959,1,02_5_10km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,03_evening_peak_1600_1959,1,03_10_20km,3,1,3,2.9486461251167135,3,0.9486461251167135,1,3
high,resident,dining>personal_business,03_evening_peak_1600_1959,1,04_20km_plus,3,2,6,5.897292250233427,6,0.8972922502334271,2,6
