"person_id","pt_no_transit_route_lines","pt_no_stop_lines"
"hk_collective_001404","1","1"
"hk_collective_001405","1","1"
"hk_collective_001406","1","1"
"hk_collective_001407","1","1"
"hk_collective_001408","1","1"
"hk_collective_001409","1","1"
"hk_collective_001410","1","1"
"hk_collective_001411","1","1"
"hk_collective_001412","1","1"
"hk_collective_001413","1","1"
"hk_collective_001416","1","1"
"hk_collective_001417","1","1"
"hk_collective_001418","1","1"
"hk_collective_001420","1","1"
"hk_collective_001422","1","1"
"hk_collective_001423","1","1"
"hk_collective_001424","1","1"
"hk_collective_001425","1","1"
"hk_collective_001426","1","1"
"hk_collective_001427","1","1"
"hk_collective_001428","1","1"
"hk_collective_001432","1","1"
"hk_collective_001433","1","1"
"hk_collective_001434","1","1"
"hk_collective_001435","1","1"
"hk_collective_001436","1","1"
"hk_collective_001437","1","1"
"hk_collective_001439","1","1"
"hk_collective_001441","1","1"
"hk_collective_001442","1","1"
"hk_collective_001444","1","1"
"hk_collective_001446","1","1"
"hk_collective_001447","1","1"
"hk_collective_001448","1","1"
"hk_collective_001449","1","1"
"hk_collective_001450","1","1"
"hk_collective_001451","1","1"
"hk_collective_001452","1","1"
"hk_collective_001453","1","1"
"hk_collective_001454","1","1"
"hk_collective_001456","1","1"
"hk_collective_001457","1","1"
"hk_collective_001458","1","1"
"hk_collective_001459","1","1"
"hk_collective_001460","1","1"
"hk_collective_001461","1","1"
"hk_collective_001462","1","1"
"hk_collective_001463","1","1"
"hk_collective_001464","1","1"
"hk_collective_001465","1","1"
"hk_collective_001466","1","1"
"hk_collective_001469","1","1"
"hk_collective_001470","1","1"
"hk_collective_001471","1","1"
"hk_collective_001472","1","1"
"hk_collective_001473","1","1"
"hk_collective_001474","1","1"
"hk_collective_001475","1","1"
"hk_collective_001476","1","1"
"hk_collective_001479","1","1"
"hk_collective_001480","1","1"
"hk_collective_001481","1","1"
"hk_collective_001482","1","1"
"hk_collective_001483","1","1"
"hk_collective_001484","1","1"
"hk_collective_001485","1","1"
"hk_collective_001486","1","1"
"hk_collective_001487","1","1"
"hk_collective_001490","1","1"
"hk_collective_001491","1","1"
"hk_collective_001492","1","1"
"hk_collective_001493","1","1"
"hk_collective_001495","1","1"
"hk_collective_001496","1","1"
"hk_collective_001498","1","1"
"hk_collective_001500","1","1"
"hk_collective_001501","1","1"
"hk_collective_001502","1","1"
"hk_collective_001504","1","1"
"hk_collective_001505","1","1"
"hk_collective_001507","1","1"
"hk_collective_001509","1","1"
"hk_collective_001512","1","1"
"hk_collective_001514","1","1"
"hk_collective_001515","1","1"
"hk_collective_001518","1","1"
"hk_collective_001520","1","1"
"hk_collective_001521","1","1"
"hk_collective_001522","1","1"
"hk_collective_001524","1","1"
"hk_collective_001525","1","1"
"hk_collective_001526","1","1"
"hk_collective_001527","1","1"
"hk_collective_001529","1","1"
"hk_collective_001530","1","1"
"hk_collective_001531","1","1"
"hk_collective_001534","1","1"
"hk_collective_001535","1","1"
"hk_collective_001537","1","1"
"hk_collective_001538","1","1"
"hk_collective_001539","1","1"
"hk_collective_001540","1","1"
"hk_collective_001541","1","1"
"hk_collective_001542","1","1"
"hk_collective_001543","1","1"
"hk_collective_001545","1","1"
"hk_collective_001546","1","1"
"hk_collective_001548","1","1"
"hk_collective_001549","1","1"
"hk_collective_001550","1","1"
"hk_collective_001552","1","1"
"hk_collective_001554","1","1"
"hk_collective_001555","1","1"
"hk_collective_001556","1","1"
"hk_collective_001558","1","1"
"hk_collective_001560","1","1"
"hk_collective_001561","1","1"
"hk_collective_001562","1","1"
"hk_collective_001563","1","1"
"hk_collective_001564","1","1"
"hk_collective_001565","1","1"
"hk_collective_001566","1","1"
"hk_collective_001567","1","1"
"hk_collective_001568","1","1"
"hk_collective_001570","1","1"
"hk_collective_001571","1","1"
"hk_collective_001572","1","1"
"hk_collective_001573","1","1"
"hk_collective_001574","1","1"
"hk_collective_001575","1","1"
"hk_collective_001576","1","1"
"hk_collective_001577","1","1"
"hk_collective_001578","1","1"
"hk_collective_001580","1","1"
"hk_collective_001581","1","1"
"hk_collective_001582","1","1"
"hk_collective_001583","1","1"
"hk_collective_001584","1","1"
"hk_collective_001586","1","1"
"hk_collective_001587","1","1"
"hk_collective_001589","1","1"
"hk_collective_001592","1","1"
"hk_collective_001595","1","1"
"hk_collective_001596","1","1"
"hk_collective_001597","1","1"
"hk_collective_001598","1","1"
"hk_collective_001600","1","1"
"hk_collective_001603","1","1"
"hk_collective_001604","1","1"
"hk_collective_001605","1","1"
"hk_collective_001606","1","1"
"hk_collective_001608","1","1"
"hk_collective_001609","1","1"
"hk_collective_001610","1","1"
"hk_collective_001612","1","1"
"hk_collective_001613","1","1"
"hk_collective_001615","1","1"
"hk_collective_001616","1","1"
"hk_collective_001617","1","1"
"hk_collective_001618","1","1"
"hk_collective_001619","1","1"
"hk_collective_001620","1","1"
"hk_collective_001621","1","1"
"hk_collective_001622","1","1"
"hk_collective_001623","1","1"
"hk_collective_001625","1","1"
"hk_collective_001627","1","1"
"hk_collective_001628","1","1"
"hk_collective_001629","1","1"
"hk_collective_001631","1","1"
"hk_collective_001633","1","1"
"hk_collective_001635","1","1"
"hk_collective_001638","1","1"
"hk_collective_001640","1","1"
"hk_collective_001642","1","1"
"hk_collective_001643","1","1"
"hk_collective_001645","1","1"
"hk_collective_001646","1","1"
"hk_collective_001648","1","1"
"hk_collective_001650","1","1"
"hk_collective_001651","1","1"
"hk_collective_001652","1","1"
"hk_collective_001654","1","1"
"hk_collective_001655","1","1"
"hk_collective_001656","1","1"
"hk_collective_001657","1","1"
"hk_collective_001658","1","1"
"hk_collective_001660","1","1"
"hk_collective_001661","1","1"
"hk_collective_001663","1","1"
"hk_collective_001666","1","1"
"hk_collective_001667","1","1"
"hk_collective_001668","1","1"
"hk_collective_001669","1","1"
"hk_collective_001671","1","1"
"hk_collective_001673","1","1"
"hk_collective_001674","1","1"
"hk_collective_001676","1","1"
"hk_collective_001677","1","1"
"hk_collective_001679","1","1"
"hk_collective_001680","1","1"
"hk_collective_001681","1","1"
"hk_collective_001682","1","1"
"hk_collective_001683","1","1"
"hk_collective_001684","1","1"
"hk_collective_001685","1","1"
"hk_collective_001688","1","1"
"hk_collective_001689","1","1"
"hk_collective_001690","1","1"
"hk_collective_001692","1","1"
"hk_collective_001694","1","1"
"hk_collective_001695","1","1"
"hk_collective_001696","1","1"
"hk_collective_001700","1","1"
"hk_collective_001701","1","1"
"hk_collective_001703","1","1"
"hk_collective_001704","1","1"
"hk_collective_001706","1","1"
"hk_collective_001708","1","1"
"hk_collective_001709","1","1"
"hk_collective_001711","1","1"
"hk_collective_001713","1","1"
"hk_collective_001714","1","1"
"hk_collective_001715","1","1"
"hk_collective_001717","1","1"
"hk_collective_001718","1","1"
"hk_collective_001719","1","1"
"hk_collective_001720","1","1"
"hk_collective_001721","1","1"
"hk_collective_001723","1","1"
"hk_collective_001724","1","1"
"hk_collective_001725","1","1"
"hk_collective_001727","1","1"
"hk_collective_001728","1","1"
"hk_collective_001730","1","1"
"hk_collective_001731","1","1"
"hk_collective_001732","1","1"
"hk_collective_001734","1","1"
"hk_collective_001735","1","1"
"hk_collective_001736","1","1"
"hk_collective_001737","1","1"
"hk_collective_001738","1","1"
"hk_collective_001739","1","1"
"hk_collective_001740","1","1"
"hk_collective_001741","1","1"
"hk_collective_001743","1","1"
"hk_collective_001744","1","1"
"hk_collective_001745","1","1"
"hk_collective_001748","1","1"
"hk_collective_001750","1","1"
"hk_collective_001751","1","1"
"hk_collective_001753","1","1"
"hk_collective_001754","1","1"
"hk_collective_001755","1","1"
"hk_collective_001757","1","1"
"hk_collective_001758","1","1"
"hk_collective_001760","1","1"
"hk_collective_001762","1","1"
"hk_collective_001763","1","1"
"hk_collective_001764","1","1"
"hk_collective_001766","1","1"
"hk_collective_001767","1","1"
"hk_collective_001769","1","1"
"hk_collective_001771","1","1"
"hk_collective_001772","1","1"
"hk_collective_001773","1","1"
"hk_collective_001775","1","1"
"hk_collective_001776","1","1"
"hk_collective_001777","1","1"
"hk_collective_001778","1","1"
"hk_collective_001779","1","1"
"hk_collective_001780","1","1"
"hk_collective_001781","1","1"
"hk_collective_001782","1","1"
"hk_collective_001783","1","1"
"hk_collective_001784","1","1"
"hk_collective_001785","1","1"
"hk_collective_001786","1","1"
"hk_collective_001787","1","1"
"hk_collective_001789","1","1"
"hk_collective_001790","1","1"
"hk_collective_001791","1","1"
"hk_collective_001792","1","1"
"hk_collective_001795","1","1"
"hk_collective_001797","1","1"
"hk_collective_001798","1","1"
"hk_collective_001799","1","1"
"hk_collective_001804","1","1"
"hk_collective_001806","1","1"
"hk_collective_001807","1","1"
"hk_collective_001808","1","1"
"hk_collective_001813","1","1"
"hk_collective_001814","1","1"
"hk_collective_001815","1","1"
"hk_collective_001816","1","1"
"hk_collective_001817","1","1"
"hk_collective_001823","1","1"
"hk_collective_001824","1","1"
"hk_collective_001826","1","1"
"hk_collective_001828","1","1"
"hk_collective_001829","1","1"
"hk_collective_001830","1","1"
"hk_collective_001832","1","1"
"hk_collective_001835","1","1"
"hk_collective_001838","1","1"
"hk_collective_001841","1","1"
"hk_collective_001842","1","1"
"hk_collective_001844","1","1"
"hk_collective_001846","1","1"
"hk_collective_001847","1","1"
"hk_collective_001848","1","1"
"hk_collective_001849","1","1"
"hk_collective_001851","1","1"
"hk_collective_001852","1","1"
"hk_collective_001853","1","1"
"hk_collective_001854","1","1"
"hk_collective_001855","1","1"
"hk_collective_001856","1","1"
"hk_collective_001857","1","1"
"hk_collective_001860","1","1"
"hk_collective_001862","1","1"
"hk_collective_001863","1","1"
"hk_collective_001868","1","1"
"hk_collective_001869","1","1"
"hk_collective_001872","1","1"
"hk_collective_001873","1","1"
"hk_collective_001874","1","1"
"hk_collective_001875","1","1"
"hk_collective_001876","1","1"
"hk_collective_001877","1","1"
"hk_collective_001879","1","1"
"hk_collective_001880","1","1"
"hk_collective_001881","1","1"
"hk_collective_001882","1","1"
"hk_collective_001883","1","1"
"hk_collective_001884","1","1"
"hk_collective_001886","1","1"
"hk_collective_001888","1","1"
"hk_collective_001889","1","1"
"hk_collective_001891","1","1"
"hk_collective_001892","1","1"
"hk_collective_001895","1","1"
"hk_collective_001896","1","1"
"hk_collective_001897","1","1"
"hk_collective_001899","1","1"
"hk_collective_001900","1","1"
"hk_collective_001901","1","1"
"hk_collective_001902","1","1"
"hk_collective_001903","1","1"
"hk_collective_001904","1","1"
"hk_collective_001906","1","1"
"hk_collective_001907","1","1"
"hk_collective_001908","1","1"
"hk_collective_001909","1","1"
"hk_collective_001911","1","1"
"hk_collective_001912","1","1"
"hk_collective_001913","1","1"
"hk_collective_001914","1","1"
"hk_collective_001915","1","1"
"hk_collective_001916","1","1"
"hk_collective_001917","1","1"
"hk_collective_001918","1","1"
"hk_collective_001919","1","1"
"hk_collective_001920","1","1"
"hk_collective_001921","1","1"
"hk_collective_001922","1","1"
"hk_collective_001923","1","1"
"hk_collective_001924","1","1"
"hk_collective_001925","1","1"
"hk_collective_001926","1","1"
"hk_collective_001928","1","1"
"hk_collective_001929","1","1"
"hk_collective_001931","1","1"
"hk_collective_001934","1","1"
"hk_collective_001935","1","1"
"hk_collective_001937","1","1"
"hk_collective_001939","1","1"
"hk_collective_001940","1","1"
"hk_collective_001941","1","1"
"hk_collective_001942","1","1"
"hk_collective_001943","1","1"
"hk_collective_001944","1","1"
"hk_collective_001945","1","1"
"hk_collective_001946","1","1"
"hk_collective_001948","1","1"
"hk_collective_001950","1","1"
"hk_collective_001953","1","1"
"hk_collective_001956","1","1"
"hk_collective_001960","1","1"
"hk_collective_001963","1","1"
"hk_collective_001965","1","1"
"hk_collective_001966","1","1"
"hk_collective_001968","1","1"
"hk_collective_001971","1","1"
"hk_collective_001974","1","1"
"hk_collective_001975","1","1"
"hk_collective_001978","1","1"
"hk_collective_001980","1","1"
"hk_collective_001981","1","1"
"hk_collective_001982","1","1"
"hk_collective_001983","1","1"
"hk_collective_001985","1","1"
"hk_collective_001987","1","1"
"hk_collective_001988","1","1"
"hk_collective_001989","1","1"
"hk_collective_001990","1","1"
"hk_collective_001991","1","1"
"hk_collective_001992","1","1"
"hk_collective_001993","1","1"
"hk_collective_001994","1","1"
"hk_collective_001995","1","1"
"hk_collective_001996","1","1"
"hk_collective_001997","1","1"
"hk_collective_001998","1","1"
"hk_collective_001999","1","1"
"hk_collective_002000","1","1"
"hk_collective_002001","1","1"
"hk_collective_002002","1","1"
"hk_collective_002005","1","1"
"hk_collective_002006","1","1"
"hk_collective_002007","1","1"
"hk_collective_002009","1","1"
"hk_collective_002010","1","1"
"hk_collective_002011","1","1"
"hk_collective_002013","1","1"
"hk_collective_002014","1","1"
"hk_collective_002015","1","1"
"hk_collective_002016","1","1"
"hk_collective_002017","1","1"
"hk_collective_002018","1","1"
"hk_collective_002019","1","1"
"hk_collective_002020","1","1"
"hk_collective_002022","1","1"
"hk_collective_002023","1","1"
"hk_collective_002025","1","1"
"hk_collective_002026","1","1"
"hk_collective_002027","1","1"
"hk_collective_002028","1","1"
"hk_collective_002030","1","1"
"hk_collective_002031","1","1"
"hk_collective_002032","1","1"
"hk_collective_002034","1","1"
"hk_collective_002035","1","1"
"hk_collective_002036","1","1"
"hk_collective_002037","1","1"
"hk_collective_002038","1","1"
"hk_collective_002039","1","1"
"hk_collective_002040","1","1"
"hk_collective_002041","1","1"
"hk_collective_002042","1","1"
"hk_collective_002043","1","1"
"hk_collective_002046","1","1"
"hk_collective_002047","1","1"
"hk_collective_002049","1","1"
"hk_collective_002052","1","1"
"hk_collective_002053","1","1"
"hk_collective_002054","1","1"
"hk_collective_002056","1","1"
"hk_collective_002057","1","1"
"hk_collective_002059","1","1"
"hk_collective_002060","1","1"
"hk_collective_002062","1","1"
"hk_collective_002063","1","1"
"hk_collective_002064","1","1"
"hk_collective_002065","1","1"
"hk_collective_002068","1","1"
"hk_collective_002069","1","1"
"hk_collective_002070","1","1"
"hk_collective_002071","1","1"
"hk_collective_002072","1","1"
"hk_collective_002073","1","1"
"hk_collective_002075","1","1"
"hk_collective_002076","1","1"
"hk_collective_002077","1","1"
"hk_collective_002078","1","1"
"hk_collective_002079","1","1"
"hk_collective_002082","1","1"
"hk_collective_002084","1","1"
"hk_collective_002086","1","1"
"hk_collective_002087","1","1"
"hk_collective_002088","1","1"
"hk_collective_002089","1","1"
"hk_collective_002090","1","1"
"hk_collective_002091","1","1"
"hk_collective_002092","1","1"
"hk_collective_002093","1","1"
"hk_collective_002095","1","1"
"hk_collective_002096","1","1"
"hk_collective_002098","1","1"
"hk_collective_002099","1","1"
"hk_collective_002101","1","1"
"hk_collective_002105","1","1"
"hk_collective_002107","1","1"
"hk_collective_002108","1","1"
"hk_collective_002109","1","1"
"hk_collective_002110","1","1"
"hk_collective_002111","1","1"
"hk_collective_002112","1","1"
"hk_collective_002114","1","1"
"hk_collective_002116","1","1"
"hk_collective_002117","1","1"
"hk_collective_002118","1","1"
"hk_collective_002119","1","1"
"hk_collective_002120","1","1"
"hk_collective_002122","1","1"
"hk_collective_002123","1","1"
"hk_collective_002125","1","1"
"hk_collective_002126","1","1"
"hk_collective_002127","1","1"
"hk_collective_002129","1","1"
"hk_collective_002130","1","1"
"hk_collective_002131","1","1"
"hk_collective_002132","1","1"
"hk_collective_002133","1","1"
"hk_collective_002134","1","1"
"hk_collective_002135","1","1"
"hk_collective_002136","1","1"
"hk_collective_002137","1","1"
"hk_collective_002139","1","1"
"hk_collective_002140","1","1"
"hk_collective_002141","1","1"
"hk_collective_002143","1","1"
"hk_collective_002144","1","1"
"hk_collective_002147","1","1"
"hk_collective_002148","1","1"
"hk_collective_002150","1","1"
"hk_collective_002151","1","1"
"hk_collective_002155","1","1"
"hk_collective_002156","1","1"
