"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","observed_departure","observed_arrival","missing_attribution"
"hk_person_01555907","1","3","7","84409.0","walk|walk|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01559649","0","2","5","64974.0","pt|pt","35.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01559649","1","3","7","71574.0","pt|pt|taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01560796","0","0","1","47738.0","","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01560796","1","1","3","57338.0","taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01561148","0","0","1","27271.0","","35.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01561148","1","1","3","64463.0","taxi","64.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01562348","0","0","1","26511.0","","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01562348","1","1","3","58877.0","taxi","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01562751","0","2","5","64682.0","pt|pt","116.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01562751","1","3","7","76082.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01562752","0","2","5","65103.0","pt|pt","33.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01562752","1","3","7","74703.0","pt|pt|taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01562839","0","0","1","42152.0","","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01562839","1","1","3","49052.0","taxi","71.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01562839","2","2","5","60452.0","taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01563015","0","0","1","33529.0","","123.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01563015","1","1","3","40429.0","taxi","123.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01564005","0","2","5","75763.0","pt|pt","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01564005","1","3","7","85363.0","pt|pt|taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01564116","0","0","1","27099.0","","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01564116","1","1","3","44570.0","taxi","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01564740","0","2","5","64516.0","pt|pt","31.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01564740","1","3","7","71416.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01564740","2","4","9","78016.0","pt|pt|taxi|taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01567167","0","2","5","65253.0","pt|pt","96.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01567167","1","3","7","71853.0","pt|pt|taxi","105.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01567258","0","0","1","60073.0","","112.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01567258","1","1","3","67873.0","taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01568026","0","2","5","64972.0","pt|pt","33.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01568026","1","3","7","74572.0","pt|pt|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01568026","2","4","9","81472.0","pt|pt|taxi|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01568318","0","0","1","26864.0","","152.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01568318","1","1","3","56503.0","taxi","155.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01568685","0","2","5","65197.0","pt|pt","141.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01568685","1","3","7","72097.0","pt|pt|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01568685","2","4","9","83497.0","pt|pt|taxi|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01569368","0","0","1","57463.0","","231.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01569368","1","1","3","64063.0","taxi","225.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01571113","0","0","1","30600.0","","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01571113","1","1","3","38400.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01571153","0","0","1","30971.0","","77.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01571153","1","1","3","70045.0","taxi","54.2","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01571800","0","0","1","44711.0","","115.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01571800","1","1","3","54311.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01571800","2","2","5","61211.0","taxi|taxi","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572020","0","0","1","39725.0","","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572020","1","1","3","46625.0","taxi","89.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572078","0","2","5","66609.0","pt|pt","100.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01572078","1","3","7","73209.0","pt|pt|taxi","106.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01572100","0","0","1","28529.0","","122.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01572100","1","1","3","57632.0","taxi","126.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01572121","0","0","1","31270.0","","96.2","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01572121","1","1","3","62266.0","taxi","89.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01572365","0","0","1","51113.0","","164.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572365","1","1","3","62513.0","taxi","166.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572461","0","0","1","44721.0","","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01572461","1","1","3","56121.0","taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01573774","0","0","1","39624.0","","169.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01573774","1","1","3","46524.0","taxi","154.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01573774","2","2","5","53424.0","taxi|taxi","58.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01574278","0","0","1","43840.0","","98.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01574278","1","1","3","50740.0","taxi","41.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01574278","2","2","5","57340.0","taxi|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01574704","0","2","5","73596.0","pt|pt","141.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01574704","1","3","7","80196.0","pt|pt|taxi","144.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01574714","0","0","1","45795.0","","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01574714","1","1","3","52395.0","taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01575867","0","0","1","46601.0","","112.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01575867","1","1","3","53201.0","taxi","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01575867","2","2","5","62801.0","taxi|taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01576202","0","2","5","71678.0","pt|pt","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01576202","1","3","7","78578.0","pt|pt|taxi","52.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01576202","2","4","9","85178.0","pt|pt|taxi|taxi","79.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01577266","0","0","1","25994.0","","120.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01577266","1","1","3","62091.0","taxi","122.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01577266","2","2","5","65798.0","taxi|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577266","3","3","7","72398.0","taxi|taxi|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577266","4","4","9","79298.0","taxi|taxi|taxi|taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577288","0","0","1","27591.0","","43.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01577288","1","1","3","43296.0","taxi","45.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01577619","0","2","5","60447.0","walk|walk","45.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577619","1","3","7","67047.0","walk|walk|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577619","2","4","9","76647.0","walk|walk|taxi|taxi","35.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01577631","0","0","1","32858.0","","41.6","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01577631","1","1","3","56251.0","taxi","41.6","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01578573","0","0","1","26072.0","","119.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01578573","1","1","3","58638.0","taxi","119.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_01578574","0","0","1","45478.0","","52.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01578574","1","1","3","52078.0","taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579068","0","2","5","65664.0","pt|pt","37.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01579068","1","3","7","75264.0","pt|pt|taxi","94.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01579068","2","4","9","82164.0","pt|pt|taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01579382","0","0","1","39889.0","","64.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579382","1","1","3","46789.0","taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579382","2","2","5","53689.0","taxi|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579902","0","0","1","30600.0","","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579902","1","1","3","42000.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01579902","2","2","5","51600.0","taxi|taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01580129","0","2","5","64707.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01580129","1","3","7","71607.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_01581656","0","0","1","34723.0","","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01581656","1","1","3","44323.0","taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01581705","0","0","1","41218.0","","96.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01581705","1","1","3","50818.0","taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_01582810","0","2","5","68261.0","pt|pt","39.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
