poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning
BV10208410,安平小区(公交站),安平小区,交通设施服务;公交车站;公交车站相关,150700,14路;15路;1路;29路(敬老线路);309路;320路;39路;50路;51路(敬老线路);6路(敬老线路);71路;81路;K1路,福建省,福州市,台江区,119.314476,26.053623,119.3096465340046,26.05668038529871,731071.7052053467,2884007.382337493,True,True,L0_007_003,1,1,安平小区_00512,False
BV10208411,市一医院(公交站),市一医院,交通设施服务;公交车站;公交车站相关,150700,15路;2路;320路;52路;地铁接驳20号专线,福建省,福州市,台江区,119.311921,26.058678,119.30709590679199,26.06174344323997,730806.5101599076,2884563.849748177,True,True,L0_007_003,2,1,市一医院_00513,False
BV10208413,蒙古营(公交站),蒙古营,交通设施服务;公交车站;公交车站相关,150700,102路;106路(敬老线路);129路;133路;19路;2路;301路;328路;51路(敬老线路);52路;69路;74路(敬老线路);76路;80路;K1路;K3路,福建省,福州市,鼓楼区,119.308576,26.085317,119.30375500085859,26.088406179340787,730419.9278191391,2887512.1713857413,True,True,L0_007_004;L0_007_005,3,2,蒙古营_00514,False
BV10208414,龙华天桥(公交站),龙华天桥,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);122路(敬老线路);129路;130路;133路;19路;2路;301路;303路;51路(敬老线路);52路;60路;64路;69路;74路(敬老线路);76路;80路;86路;K1路;K3路;东部37号线,福建省,福州市,鼓楼区,119.310392,26.078767,119.30556820166272,26.081848609884258,730614.2062139243,2886788.8010204323,True,True,L0_007_004,1,1,龙华天桥_00515,False
BV10208415,十四桥(公交站),十四桥,交通设施服务;公交车站;公交车站相关,150700,14路;15路;29路(敬老线路);2路;309路;320路;39路;51路(敬老线路);6路(敬老线路);71路;81路;82路,福建省,福州市,台江区,119.313729,26.058341,119.30890057615932,26.06140292577505,730987.7816560471,2884529.318320258,True,True,L0_007_003,3,1,十四桥_00516,False
BV10208416,于山(公交站),于山,交通设施服务;公交车站;公交车站相关,150700,(停运)夜班2号线;101路;103路;106路(敬老线路);122路(敬老线路);125路;16路;173路;2路;303路;306路;73路;86路;88路;8路;97路;K3路,福建省,福州市,鼓楼区,119.305547,26.076207,119.30073206400192,26.079295407869076,730135.3081470833,2886497.3494640114,True,True,L0_007_004,1,1,于山_00517,False
BV10208418,鼓楼(公交站),鼓楼,交通设施服务;公交车站;公交车站相关,150700,101路;102路;121路(敬老线路);128路;18路;19路;1路;20路;20路夜间区间车;310路;356路;61路;74路(敬老线路);75路(敬老线路);80路;88路;8路;通勤快线12路,福建省,福州市,鼓楼区,119.298195,26.090265,119.29339135273324,26.0933748346917,729373.3238637976,2888044.394603321,True,True,L0_007_005,3,1,鼓楼_00518,False
BV10208419,福三中(公交站),福三中,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);109路(敬老线路);1路;200路;70路;80路;88路,福建省,福州市,鼓楼区,119.296432,26.092233,119.29163099252742,26.0953468717108,729193.357548198,2888259.794804759,True,True,L0_006_005;L0_007_005,2;3,2,福三中_00519,False
BV10208420,西湖(公交站),西湖,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);109路(敬老线路);111路;1路;200路;54路;65路;66路;70路;88路,福建省,福州市,鼓楼区,119.29174,26.091042,119.28694612645259,26.09416202367892,728726.961406721,2888120.2721633497,True,True,L0_006_005,2,1,西湖_00520,False
BV10208422,台江广场(公交站),台江广场,交通设施服务;公交车站;公交车站相关,150700,14路;15路;2路;309路;30路;31路;320路;39路;51路(敬老线路);6路(敬老线路);71路;82路;K1路;地铁接驳20号专线;高峰快线2路,福建省,福州市,台江区,119.314083,26.056277,119.30925407008745,26.059336891064582,731027.2133521978,2884301.027897201,True,True,L0_007_003,2,1,台江广场_00521,False
BV10208424,湖塍(公交站),湖塍,交通设施服务;公交车站;公交车站相关,150700,(停运)夜班2号线;100路(敬老线路);106路(敬老线路);108路;133路;166路(敬老线路);17路;23路;2路;46路;53路(敬老线路);K2路;K3路,福建省,福州市,晋安区,119.316588,26.1026,119.3117508615159,26.105686002659063,731185.9350466242,2889440.967940203,True,True,L0_007_005,1,1,湖塍_00522,False
BV10208425,洋下新村(公交站),洋下新村,交通设施服务;公交车站;公交车站相关,150700,(停运)夜班2号线;(停运)通勤快线27路;100路(敬老线路);106路(敬老线路);108路;133路;166路(敬老线路);17路;23路;2路;46路;53路(敬老线路);K2路;K3路,福建省,福州市,晋安区,119.316536,26.099019,119.31169923021231,26.102102754320256,731187.8220807521,2889043.84901706,True,True,L0_007_005,1,1,洋下新村_00523,False
BV10208426,省图书馆(公交站),省图书馆,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);107路;2路;322路;356路;49路;62路(敬老线路);70路;K3路,福建省,福州市,鼓楼区,119.312393,26.094271,119.30756435415299,26.097359251902756,730783.4818332726,2888510.9253495815,True,True,L0_007_005,1,1,省图书馆_00524,False
BV10208427,温泉路口(公交站),温泉路口,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);107路;177路;2路;322路;338路;356路;49路;61路;62路(敬老线路);70路;78路;K3路,福建省,福州市,鼓楼区,119.30878,26.093772,119.30395799693598,26.096866398232073,730423.6502246541,2888449.9262870452,True,True,L0_007_005,1,1,温泉路口_00525,False
BV10208428,闽江饭店(公交站),闽江饭店,交通设施服务;公交车站;公交车站相关,150700,129路;22路;2路;328路;51路(敬老线路);52路;55路快线;5路;69路;72路;76路;9路;K1路;K3路,福建省,福州市,鼓楼区,119.306575,26.091243,119.30175712471421,26.094339592223665,730208.4133289184,2888166.0602744026,True,True,L0_007_005,1,1,闽江饭店_00526,False
BV10208429,五四路口(公交站),五四路口,交通设施服务;公交车站;公交车站相关,150700,129路;22路;2路;328路;51路(敬老线路);52路;55路快线;5路;69路;72路;76路;9路;K1路;K3路,福建省,福州市,鼓楼区,119.307559,26.088173,119.30273960820698,26.091265853568792,730312.7317889376,2887827.2272128505,True,True,L0_007_005,2,1,五四路口_00527,False
BV10208430,五一广场(公交站),五一广场,交通设施服务;公交车站;公交车站相关,150700,133路;2路;306路;64路;73路;79路,福建省,福州市,鼓楼区,119.306847,26.074944,119.30202986940724,26.078029322587078,730267.6459446413,2886359.361340892,True,True,L0_007_004,1,1,五一广场_00528,False
BV10208433,茶亭公园(公交站),茶亭公园,交通设施服务;公交车站;公交车站相关,150700,2路;33路;38路;6路(敬老线路);79路;83路;89路,福建省,福州市,台江区,119.30777,26.065977,119.30295190121925,26.069054729252365,730377.48240152,2885366.606235318,True,True,L0_007_004,1,1,茶亭公园_00529,False
BV10208434,安淡(公交站),安淡,交通设施服务;公交车站;公交车站相关,150700,109路(敬老线路);112路;130路;14路;169路(敬老线路);179路;19路;302路;309路;313路;315路;316路;318路;351路;39路;6路(敬老线路);77路;7路;82路;93路,福建省,福州市,台江区,119.309489,26.063701,119.3046679781673,26.06677417264124,730553.677519141,2885116.956384604,True,True,L0_007_004,2,1,安淡_00530,False
BV10208435,打铁垱(公交站),打铁垱,交通设施服务;公交车站;公交车站相关,150700,14路;29路(敬老线路);309路;39路;51路(敬老线路);52路;6路(敬老线路);71路;81路;82路;K1路,福建省,福州市,台江区,119.313405,26.061939,119.30857690950674,26.065003931239268,730948.3232583429,2884927.7368359086,True,True,L0_007_004,2,1,打铁垱_00531,False
BV10208436,华林高架(公交站),华林高架,交通设施服务;公交车站;公交车站相关,150700,(停运)夜班2号线;100路(敬老线路);106路(敬老线路);121路(敬老线路);133路;166路(敬老线路);17路;20路;20路夜间区间车;22路;2路;46路;69路;K1路;K2路;K3路;东部24号线;贵安旅游7号专线(火车站南广场);马尾快线5号线,福建省,福州市,晋安区,119.316696,26.10607,119.31185839494873,26.109158068328867,731189.8578440817,2889825.8672540165,True,True,L0_007_005,2,1,华林高架_00532,False
BV10208437,朝阳路口(公交站),朝阳路口,交通设施服务;公交车站;公交车站相关,150700,105路;162路;177路;190路(敬老线路);192路;2路;307路,福建省,福州市,仓山区,119.323256,26.046698,119.31841029319108,26.04973425593382,731962.4682177001,2883253.3156053354,True,True,L0_007_003;L0_008_003,2;3,2,朝阳路口_00533,False
BV10208438,朝阳路(公交站),朝阳路,交通设施服务;公交车站;公交车站相关,150700,162路;190路(敬老线路);192路;2路;307路,福建省,福州市,仓山区,119.327229,26.044847,119.32237573894041,26.047874428570253,732363.0248079469,2883054.3079255912,True,True,L0_008_003,1,1,朝阳路_00534,False
BV10208439,过洲岛(公交站),过洲岛,交通设施服务;公交车站;公交车站相关,150700,162路;175路;192路;2路;307路,福建省,福州市,仓山区,119.338607,26.046843,119.33373178786334,26.049850179714834,733495.713089626,2883293.514865402,True,True,L0_008_003,1,1,过洲岛_00535,False
BV10208441,东部办公区(公交站),东部办公区,交通设施服务;公交车站;公交车站相关,150700,103路;142路;162路;163路;190路(敬老线路);192路;东部10号线;东部13号线(鹤林新城专线);东部14号线(北环专线);东部15号线(北环专线);东部18号线;东部19号线;东部1号线;东部20号线;东部22号线(工作日班车);东部23号线;东部24号线;东部25号线;东部26号线(卫生厅专线);东部27号线(大学城专线);东部28号线;东部29号线(马尾专线);东部2号线;东部31号线(保福专线);东部33号线;东部34号线;东部36号专线;东部36号线(南屿专线);东部37号线;东部4号线;东部6号线(西门专线);东部7号线(洪山梁厝专线);东部8号线(洪山梁厝专线),福建省,福州市,仓山区,119.350674,26.04073,119.34577763861753,26.043711343387905,734713.5813833079,2882634.9538875413,True,True,L0_008_003;L0_009_003,2;3,2,东部办公区_00536,False
BV10208443,港头(朝阳路)(公交站),港头(朝阳路),交通设施服务;公交车站;公交车站相关,150700,105路;162路;177路;190路(敬老线路);192路;2路;307路,福建省,福州市,仓山区,119.328456,26.04468,119.32360037452442,26.047704970775463,732485.9306247539,2883037.715303169,True,True,L0_008_003,1,1,港头(朝阳路)_00537,False
BV10208444,中垱(公交站),中垱,交通设施服务;公交车站;公交车站相关,150700,162路;177路;190路(敬老线路);192路;2路;307路,福建省,福州市,仓山区,119.332166,26.044918,119.32730319046436,26.047936049057064,732856.0818635719,2883069.927815775,True,True,L0_008_003,1,1,中垱_00538,False
BV10208445,外贸中心酒店(公交站),外贸中心酒店,交通设施服务;公交车站;公交车站相关,150700,129路;22路;2路;328路;51路(敬老线路);52路;55路快线;5路;69路;72路;76路;9路;K1路;K3路,福建省,福州市,鼓楼区,119.306692,26.09211,119.30187385251573,26.095206960659656,730218.3924156497,2888262.371450138,True,True,L0_007_005,1,1,外贸中心酒店_00539,False
BV10208446,闽运汽车北站(公交站),闽运汽车北站,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);106路(敬老线路);10路;160路;166路(敬老线路);178路;183路快线(敬老线路);18路;20路;22路;28路(敬老线路);2路;308路;323路快线;355路快线;383路快线;46路;51路(敬老线路);55路快线;5路;68路;69路;K1路;K2路;K3路;琅岐公交旅游专线;贵安旅游7号专线(火车站南广场),福建省,福州市,晋安区,119.31845,26.108793,119.31360885085199,26.11187956675364,731359.6033164101,2890130.5245287223,True,True,L0_007_005,3,1,闽运汽车北站_00540,False
BV10208450,闽江局(公交站),闽江局,交通设施服务;公交车站;公交车站相关,150700,3路;90路,福建省,福州市,仓山区,119.353029,25.9909,119.3481325053604,25.99384348295247,735048.676934035,2877113.7571529383,True,True,L0_009_001,1,1,闽江局_00541,False
BV10208451,杜园(公交站),杜园,交通设施服务;公交车站;公交车站相关,150700,3路;90路,福建省,福州市,仓山区,119.35186,25.994549,119.34696515456143,25.997496935596313,734924.512284904,2877516.463973599,True,True,L0_009_001,1,1,杜园_00542,False
BV10208453,黄山(公交站),黄山,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;124路;142路;161路;167路;186路快线(敬老线路);199路(敬老线路);305路;30路;31路;35路(敬老线路);3路;57路区间;711路;83路;K2路,福建省,福州市,仓山区,119.349129,26.009588,119.34423762793453,26.012550869987955,734621.4609959563,2879179.5546433693,True,True,L0_008_001;L0_009_001;L0_009_002,1;2,3,黄山_00543,False
BV10208455,葫芦阵南(公交站),葫芦阵南,交通设施服务;公交车站;公交车站相关,150700,124路;161路;167路;199路(敬老线路);205路;305路;30路;31路;353路;35路(敬老线路);3路;57路;711路;83路,福建省,福州市,仓山区,119.346438,26.013581,119.34155101306618,26.01655132185611,734344.5304746574,2879617.983046774,True,True,L0_008_002,3,1,葫芦阵南_00544,False
BV10208459,后坂(公交站),后坂,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;101路;103路;124路;14路;163路;188路(敬老线路);28路(敬老线路);305路;30路;31路;353路;3路;4路;711路;77路;83路;K2路,福建省,福州市,仓山区,119.337883,26.023087,119.33301094487464,26.026079451429688,733470.6700256213,2880658.40110437,True,True,L0_008_002,1,1,后坂_00545,False
BV10208460,则徐广场(公交站),则徐广场,交通设施服务;公交车站;公交车站相关,150700,103路;14路;163路;28路(敬老线路);301路;305路;357路;3路;77路,福建省,福州市,仓山区,119.335358,26.0293,119.33049025711672,26.032301422099263,733206.0196844192,2881343.292301711,True,True,L0_008_002,1,1,则徐广场_00546,False
BV10208461,盖山镇政府新村(公交站),盖山镇政府新村,交通设施服务;公交车站;公交车站相关,150700,103路;14路;163路;17路;28路(敬老线路);301路;305路;357路;3路;77路,福建省,福州市,仓山区,119.334883,26.031811,119.33001597282019,26.034815023176286,733153.5693807742,2881620.9536424484,True,True,L0_008_002,2,1,盖山镇政府新村_00547,False
BV10208462,高湖村(公交站),高湖村,交通设施服务;公交车站;公交车站相关,150700,305路;306路,福建省,福州市,仓山区,119.334812,26.03521,119.32994485143891,26.038216460064522,733139.7191616237,2881997.7088626563,True,True,L0_008_002;L0_008_003,2,2,高湖村_00548,False
BV10208465,苍霞嘉兴园(公交站),苍霞嘉兴园,交通设施服务;公交车站;公交车站相关,150700,(停运)7686闽江之心环线;20路;319路;66路;6路(敬老线路);7686路船政文化城旅游专线;81路,福建省,福州市,台江区,119.303546,26.049488,119.29873653706207,26.05256191432032,729987.8825281665,2883531.758610078,True,True,L0_007_003,1,1,苍霞嘉兴园_00549,False
BV10208466,公交苍霞站(公交站),公交苍霞站,交通设施服务;公交车站;公交车站相关,150700,3路;52路;82路;地铁接驳20号专线,福建省,福州市,台江区,119.303376,26.04691,119.29856702157731,26.049982462179628,729975.9551142767,2883245.6572453487,True,True,L0_007_003,1,1,公交苍霞站_00550,False
BV10208467,福建省地质医院(公交站),福建省地质医院,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;124路;142路;161路;167路;186路快线(敬老线路);199路(敬老线路);305路;30路;31路;35路(敬老线路);3路;711路;83路;K2路,福建省,福州市,仓山区,119.350708,26.005604,119.34581424396433,26.008561432835698,734787.2512617427,2878740.3545180345,True,True,L0_009_001,1,1,福建省地质医院_00551,False
