mode,operator,official_route_id,official_route_sequence,route_name,adult_octopus_fare_hkd,source_record_last_update,source_id
bus,KMB+CTB,1267,1,621,13.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1267,2,621,13.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1268,1,62X,18.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,1268,2,62X,18.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,1269,1,63X,16.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1269,2,63X,16.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1270,1,641,13.8,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1270,2,641,13.8,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1271,1,619X,12.9,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1271,2,619X,12.9,2026-01-14,td_bus_route_fares_20260720
bus,KMB,1273,1,65K,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1275,1,66M,9.6,2025-10-31,td_bus_route_fares_20260720
bus,KMB,1275,2,66M,9.6,2025-10-31,td_bus_route_fares_20260720
bus,KMB,1277,1,66X,14.6,2026-05-11,td_bus_route_fares_20260720
bus,KMB,1277,2,66X,14.6,2026-05-11,td_bus_route_fares_20260720
bus,KMB+CTB,1278,1,671,14.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1278,2,671,14.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1279,1,67M,10.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1279,2,67M,10.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1280,1,67X,14.6,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1280,2,67X,14.6,2026-05-15,td_bus_route_fares_20260720
bus,KMB+CTB,1284,1,681,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1284,2,681,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1285,1,681P,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1285,2,681P,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1286,1,68A,12.6,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1286,2,68A,12.6,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1287,1,68M,11.5,2026-01-19,td_bus_route_fares_20260720
bus,KMB,1287,2,68M,11.5,2026-01-19,td_bus_route_fares_20260720
bus,KMB,1288,1,68X,16.2,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1288,2,68X,16.2,2026-05-15,td_bus_route_fares_20260720
bus,KMB+CTB,1289,1,690,17.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1289,2,690,17.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1290,1,690P,17.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1293,1,69M,12.5,2025-09-26,td_bus_route_fares_20260720
bus,KMB,1293,2,69M,12.5,2025-09-26,td_bus_route_fares_20260720
bus,KMB,1294,1,69P,11.5,2026-01-19,td_bus_route_fares_20260720
bus,KMB,1295,1,69X,17.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1295,2,69X,17.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1297,1,6C,6.7,2026-04-20,td_bus_route_fares_20260720
bus,KMB,1297,2,6C,6.7,2026-04-20,td_bus_route_fares_20260720
bus,KMB,1298,1,6D,6.7,2026-05-08,td_bus_route_fares_20260720
bus,KMB,1298,2,6D,6.7,2026-05-08,td_bus_route_fares_20260720
bus,KMB,1299,1,6F,5.6,2026-03-27,td_bus_route_fares_20260720
bus,KMB,1299,2,6F,5.6,2026-03-27,td_bus_route_fares_20260720
bus,KMB,1300,1,7,5.6,2026-03-30,td_bus_route_fares_20260720
bus,KMB,1300,2,7,5.6,2026-03-30,td_bus_route_fares_20260720
bus,KMB,1302,1,70K,5.6,2025-05-06,td_bus_route_fares_20260720
bus,KMB,1304,1,71A,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1304,2,71A,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1305,1,71B,2.6,2025-07-04,td_bus_route_fares_20260720
bus,KMB,1306,1,71K,5.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1306,2,71K,5.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1307,1,71S,5.1,2026-04-24,td_bus_route_fares_20260720
bus,KMB,1308,1,72,11.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1308,2,72,11.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1309,1,72A,9.6,2025-03-14,td_bus_route_fares_20260720
bus,KMB,1309,2,72A,9.6,2025-03-14,td_bus_route_fares_20260720
bus,KMB,1310,1,72X,11.5,2025-11-24,td_bus_route_fares_20260720
bus,KMB,1310,2,72X,11.5,2025-11-24,td_bus_route_fares_20260720
bus,KMB,1311,1,73,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1311,2,73,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1312,1,73A,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1312,2,73A,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1313,1,73K,5.1,2025-05-30,td_bus_route_fares_20260720
bus,KMB,1313,2,73K,5.1,2025-05-30,td_bus_route_fares_20260720
bus,KMB,1314,1,73X,11.5,2025-08-29,td_bus_route_fares_20260720
bus,KMB,1314,2,73X,11.5,2025-08-29,td_bus_route_fares_20260720
bus,KMB,1315,1,74A,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1315,2,74A,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1316,1,74K,5.6,2025-05-26,td_bus_route_fares_20260720
bus,KMB,1317,1,74X,11.5,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1317,2,74X,11.5,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1318,1,75K,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1318,2,75K,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1319,1,75X,11.5,2026-04-20,td_bus_route_fares_20260720
bus,KMB,1319,2,75X,11.5,2026-04-20,td_bus_route_fares_20260720
bus,KMB,1320,1,76K,9.6,2026-04-10,td_bus_route_fares_20260720
bus,KMB,1320,2,76K,9.6,2026-04-10,td_bus_route_fares_20260720
bus,KMB,1322,1,78K,8.6,2026-04-13,td_bus_route_fares_20260720
bus,KMB,1322,2,78K,8.6,2026-04-13,td_bus_route_fares_20260720
bus,KMB,1323,1,79K,6.9,2026-01-06,td_bus_route_fares_20260720
bus,KMB,1323,2,79K,6.9,2026-01-06,td_bus_route_fares_20260720
bus,KMB,1324,1,7B,6.7,2026-04-30,td_bus_route_fares_20260720
bus,KMB,1324,2,7B,6.7,2026-04-30,td_bus_route_fares_20260720
bus,KMB,1325,1,7M,4.6,2026-01-23,td_bus_route_fares_20260720
bus,KMB,1326,1,8,5.8,2026-04-21,td_bus_route_fares_20260720
bus,KMB,1326,2,8,5.8,2026-04-21,td_bus_route_fares_20260720
bus,KMB,1327,1,80,8.4,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1327,2,80,8.4,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1330,1,80K,5.8,2025-07-21,td_bus_route_fares_20260720
bus,KMB,1330,2,80K,5.8,2025-07-21,td_bus_route_fares_20260720
bus,KMB,1332,1,80P,8.4,2025-12-23,td_bus_route_fares_20260720
bus,KMB,1333,1,80X,8.1,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1333,2,80X,8.1,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1334,1,81,7.8,2026-01-23,td_bus_route_fares_20260720
bus,KMB,1334,2,81,7.8,2026-01-23,td_bus_route_fares_20260720
bus,KMB,1336,1,81C,10.2,2025-08-11,td_bus_route_fares_20260720
bus,KMB,1336,2,81C,10.2,2025-08-11,td_bus_route_fares_20260720
bus,KMB,1337,1,81K,5.2,2025-11-24,td_bus_route_fares_20260720
bus,KMB,1337,2,81K,5.2,2025-11-24,td_bus_route_fares_20260720
bus,KMB,1341,1,82K,6.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1341,2,82K,6.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1345,1,82X,6.5,2025-09-02,td_bus_route_fares_20260720
bus,KMB,1346,1,83K,5.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1347,1,83S,5.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1347,2,83S,5.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1348,1,83X,8.1,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1348,2,83X,8.1,2025-12-17,td_bus_route_fares_20260720
bus,KMB,1349,1,84M,7.5,2025-12-23,td_bus_route_fares_20260720
bus,KMB,1349,2,84M,7.5,2025-12-23,td_bus_route_fares_20260720
bus,KMB,1350,1,85,7.8,2026-01-30,td_bus_route_fares_20260720
bus,KMB,1350,2,85,7.8,2026-01-30,td_bus_route_fares_20260720
bus,KMB,1351,1,85A,7.8,2026-06-05,td_bus_route_fares_20260720
bus,KMB,1351,2,85A,7.8,2026-06-05,td_bus_route_fares_20260720
bus,KMB,1352,1,85B,7.8,2025-12-23,td_bus_route_fares_20260720
bus,KMB,1354,1,85K,5.8,2026-06-05,td_bus_route_fares_20260720
bus,KMB,1354,2,85K,5.8,2026-06-05,td_bus_route_fares_20260720
bus,KMB,1355,1,85M,9.0,2026-06-22,td_bus_route_fares_20260720
bus,KMB,1356,1,85S,9.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1357,1,85X,9.8,2026-05-29,td_bus_route_fares_20260720
bus,KMB,1357,2,85X,9.8,2026-05-29,td_bus_route_fares_20260720
bus,KMB,1358,1,86,10.2,2026-06-15,td_bus_route_fares_20260720
bus,KMB,1358,2,86,10.2,2026-06-15,td_bus_route_fares_20260720
bus,KMB,1361,1,86A,7.8,2025-06-13,td_bus_route_fares_20260720
bus,KMB,1361,2,86A,7.8,2025-06-13,td_bus_route_fares_20260720
bus,KMB,1363,1,86C,10.2,2026-02-27,td_bus_route_fares_20260720
bus,KMB,1363,2,86C,10.2,2026-02-27,td_bus_route_fares_20260720
bus,KMB,1364,1,86K,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1364,2,86K,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1366,1,86S,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1366,2,86S,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1370,1,87B,7.8,2025-03-14,td_bus_route_fares_20260720
bus,KMB,1370,2,87B,7.8,2025-03-14,td_bus_route_fares_20260720
bus,KMB,1371,1,87D,10.8,2025-04-11,td_bus_route_fares_20260720
bus,KMB,1371,2,87D,10.8,2025-04-11,td_bus_route_fares_20260720
bus,KMB,1372,1,87K,5.1,2026-06-30,td_bus_route_fares_20260720
bus,KMB,1373,1,87P,5.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1374,1,87S,5.1,2025-12-29,td_bus_route_fares_20260720
bus,KMB,1380,1,88K,5.4,2026-06-15,td_bus_route_fares_20260720
bus,KMB,1380,2,88K,5.4,2026-06-15,td_bus_route_fares_20260720
bus,KMB,1382,1,89,7.8,2025-12-22,td_bus_route_fares_20260720
bus,KMB,1382,2,89,7.8,2025-12-22,td_bus_route_fares_20260720
bus,KMB,1385,1,89B,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1385,2,89B,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1386,1,89C,9.8,2025-10-21,td_bus_route_fares_20260720
bus,KMB,1386,2,89C,9.8,2025-10-21,td_bus_route_fares_20260720
bus,KMB,1387,1,89D,10.2,2026-01-05,td_bus_route_fares_20260720
bus,KMB,1387,2,89D,10.2,2026-01-05,td_bus_route_fares_20260720
bus,KMB,1388,1,89P,10.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1389,1,89X,8.6,2026-06-01,td_bus_route_fares_20260720
bus,KMB,1389,2,89X,8.6,2026-06-01,td_bus_route_fares_20260720
bus,KMB,1390,1,8A,5.1,2026-04-24,td_bus_route_fares_20260720
bus,KMB,1391,1,8P,5.1,2026-04-24,td_bus_route_fares_20260720
bus,KMB,1392,1,9,6.7,2026-02-20,td_bus_route_fares_20260720
bus,KMB,1392,2,9,6.7,2026-02-20,td_bus_route_fares_20260720
bus,KMB+CTB,1393,1,904,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1393,2,904,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1394,1,905,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1394,2,905,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1395,1,91,8.4,2025-03-28,td_bus_route_fares_20260720
bus,KMB,1395,2,91,8.4,2025-03-28,td_bus_route_fares_20260720
bus,KMB+CTB,1396,1,914,12.2,2025-02-07,td_bus_route_fares_20260720
bus,KMB+CTB,1396,2,914,12.2,2025-02-07,td_bus_route_fares_20260720
bus,KMB+CTB,1397,1,914X,12.2,2025-08-08,td_bus_route_fares_20260720
bus,KMB,1398,1,91M,7.1,2026-01-06,td_bus_route_fares_20260720
bus,KMB,1398,2,91M,7.1,2026-01-06,td_bus_route_fares_20260720
bus,KMB,1399,1,92,7.8,2026-05-05,td_bus_route_fares_20260720
bus,KMB,1399,2,92,7.8,2026-05-05,td_bus_route_fares_20260720
bus,KMB,1400,1,934,20.6,2026-02-24,td_bus_route_fares_20260720
bus,KMB,1400,2,934,20.6,2026-02-24,td_bus_route_fares_20260720
bus,KMB,1401,1,935,20.6,2026-01-09,td_bus_route_fares_20260720
bus,KMB,1401,2,935,20.6,2026-01-09,td_bus_route_fares_20260720
bus,KMB,1402,1,93A,5.6,2025-12-22,td_bus_route_fares_20260720
bus,KMB,1402,2,93A,5.6,2025-12-22,td_bus_route_fares_20260720
bus,KMB,1403,1,93K,10.2,2025-12-15,td_bus_route_fares_20260720
bus,KMB,1403,2,93K,10.2,2025-12-15,td_bus_route_fares_20260720
bus,KMB,1404,1,93M,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1405,1,94,7.8,2025-08-08,td_bus_route_fares_20260720
bus,KMB,1405,2,94,7.8,2025-08-08,td_bus_route_fares_20260720
bus,KMB+CTB,1407,1,948P,20.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1408,1,95,8.4,2026-03-23,td_bus_route_fares_20260720
bus,KMB,1408,2,95,8.4,2026-03-23,td_bus_route_fares_20260720
bus,KMB,1409,1,95M,5.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1409,2,95M,5.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1410,1,960,24.0,2025-11-28,td_bus_route_fares_20260720
bus,KMB,1410,2,960,24.0,2025-11-28,td_bus_route_fares_20260720
bus,KMB,1411,1,960A,24.0,2025-10-03,td_bus_route_fares_20260720
bus,KMB,1412,1,960P,24.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1413,1,960S,24.0,2025-11-28,td_bus_route_fares_20260720
bus,KMB,1414,1,961,24.0,2026-04-08,td_bus_route_fares_20260720
bus,KMB,1414,2,961,24.0,2026-04-08,td_bus_route_fares_20260720
bus,KMB,1415,1,968,27.0,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1415,2,968,27.0,2026-05-15,td_bus_route_fares_20260720
bus,KMB,1416,1,96R,22.3,2025-08-08,td_bus_route_fares_20260720
bus,KMB,1416,2,96R,22.3,2025-08-08,td_bus_route_fares_20260720
bus,KMB,1417,1,98A,7.1,2025-08-25,td_bus_route_fares_20260720
bus,KMB,1418,1,98C,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1418,2,98C,12.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1419,1,98D,11.3,2025-08-25,td_bus_route_fares_20260720
bus,KMB,1419,2,98D,11.3,2025-08-25,td_bus_route_fares_20260720
bus,KMB,1420,1,98P,11.3,2025-11-14,td_bus_route_fares_20260720
bus,KMB,1421,1,98S,12.1,2025-11-14,td_bus_route_fares_20260720
bus,KMB,1421,2,98S,12.1,2025-11-14,td_bus_route_fares_20260720
bus,KMB,1422,1,99,7.8,2025-01-28,td_bus_route_fares_20260720
bus,KMB,1422,2,99,7.8,2025-01-28,td_bus_route_fares_20260720
bus,KMB,1423,1,98D,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1424,1,K12,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1424,2,K12,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1425,1,K14,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1427,1,K17,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1427,2,K17,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1428,1,K18,4.8,2026-07-10,td_bus_route_fares_20260720
bus,KMB,1428,2,K18,4.8,2026-07-10,td_bus_route_fares_20260720
bus,KMB+CTB,1430,1,N121,17.7,2026-05-05,td_bus_route_fares_20260720
bus,KMB+CTB,1430,2,N121,17.7,2026-05-05,td_bus_route_fares_20260720
bus,KMB+CTB,1431,1,N122,17.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1431,2,N122,17.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1432,1,N170,31.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1432,2,N170,31.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1433,1,N171,21.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1433,2,N171,21.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1434,1,N182,31.2,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1434,2,N182,31.2,2026-01-14,td_bus_route_fares_20260720
bus,KMB,1435,1,N216,15.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1435,2,N216,15.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1436,1,N237,10.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1437,1,N241,17.9,2025-03-07,td_bus_route_fares_20260720
bus,KMB,1437,2,N241,17.9,2025-03-07,td_bus_route_fares_20260720
bus,KMB,1438,1,N260,12.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1438,2,N260,12.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1439,1,N269,14.3,2026-01-27,td_bus_route_fares_20260720
bus,KMB,1439,2,N269,14.3,2026-01-27,td_bus_route_fares_20260720
bus,KMB,1441,1,N271,21.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1441,2,N271,21.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1443,1,N281,19.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1443,2,N281,19.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1444,1,N293,19.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1444,2,N293,19.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1445,1,N619,17.8,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1445,2,N619,17.8,2026-01-14,td_bus_route_fares_20260720
bus,LWB,1450,1,S64P,3.8,2026-06-30,td_bus_route_fares_20260720
bus,LWB,1451,1,S64,3.8,2021-09-29,td_bus_route_fares_20260720
bus,LWB+CTB,1452,1,S1,3.7,2025-03-07,td_bus_route_fares_20260720
bus,LWB+CTB,1453,1,R8,7.4,2026-03-25,td_bus_route_fares_20260720
bus,LWB,1457,1,N42A,31.1,2023-01-31,td_bus_route_fares_20260720
bus,LWB,1457,2,N42A,31.1,2023-01-31,td_bus_route_fares_20260720
bus,LWB,1458,1,N42,27.9,2025-01-02,td_bus_route_fares_20260720
bus,LWB,1458,2,N42,27.9,2025-01-02,td_bus_route_fares_20260720
bus,LWB,1459,1,N31,22.3,2023-09-22,td_bus_route_fares_20260720
bus,LWB,1459,2,N31,22.3,2023-09-22,td_bus_route_fares_20260720
bus,LWB,1460,1,N30,29.0,2025-01-02,td_bus_route_fares_20260720
bus,LWB,1460,2,N30,29.0,2025-01-02,td_bus_route_fares_20260720
bus,LWB,1461,1,E42,14.4,2024-08-26,td_bus_route_fares_20260720
bus,LWB,1461,2,E42,14.4,2024-08-26,td_bus_route_fares_20260720
bus,LWB,1462,1,E41,14.4,2023-11-23,td_bus_route_fares_20260720
bus,LWB,1462,2,E41,14.4,2023-11-23,td_bus_route_fares_20260720
bus,LWB,1466,1,E33,12.4,2023-06-10,td_bus_route_fares_20260720
bus,LWB,1466,2,E33,12.4,2023-06-10,td_bus_route_fares_20260720
bus,LWB,1467,1,E32,11.2,2023-11-24,td_bus_route_fares_20260720
bus,LWB,1467,2,E32,11.2,2023-11-24,td_bus_route_fares_20260720
bus,LWB,1468,1,E31,11.2,2023-06-10,td_bus_route_fares_20260720
bus,LWB,1468,2,E31,11.2,2023-06-10,td_bus_route_fares_20260720
bus,LWB,1469,1,A43,32.4,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1469,2,A43,32.4,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1470,1,A41P,29.0,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1470,2,A41P,29.0,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1473,1,A31,19.8,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1473,2,A31,19.8,2026-05-26,td_bus_route_fares_20260720
bus,LWB,1474,1,E33P,12.4,2023-06-10,td_bus_route_fares_20260720
bus,LWB,1474,2,E33P,12.4,2023-06-10,td_bus_route_fares_20260720
bus,CTB,1475,1,H1,47.6,2026-06-08,td_bus_route_fares_20260720
bus,CTB,1480,1,1,4.8,2026-01-09,td_bus_route_fares_20260720
bus,CTB,1480,2,1,4.8,2026-01-09,td_bus_route_fares_20260720
bus,KMB+CTB,1482,1,101,12.9,2025-05-16,td_bus_route_fares_20260720
bus,KMB+CTB,1482,2,101,12.9,2025-05-16,td_bus_route_fares_20260720
bus,KMB+CTB,1484,1,102,12.9,2026-06-05,td_bus_route_fares_20260720
bus,KMB+CTB,1484,2,102,12.9,2026-06-05,td_bus_route_fares_20260720
bus,KMB+CTB,1490,1,106P,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1490,2,106P,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1491,1,107,14.7,2025-05-19,td_bus_route_fares_20260720
bus,KMB+CTB,1491,2,107,14.7,2025-05-19,td_bus_route_fares_20260720
bus,KMB+CTB,1492,1,107P,14.7,2025-05-19,td_bus_route_fares_20260720
bus,KMB+CTB,1492,2,107P,14.7,2025-05-19,td_bus_route_fares_20260720
bus,KMB+CTB,1493,1,106A,12.9,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1495,1,11,8.6,2025-06-04,td_bus_route_fares_20260720
bus,KMB+CTB,1497,1,111,12.2,2026-06-05,td_bus_route_fares_20260720
bus,KMB+CTB,1497,2,111,12.2,2026-06-05,td_bus_route_fares_20260720
bus,KMB+CTB,1498,1,111P,12.2,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1498,2,111P,12.2,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,1499,1,113,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1499,2,113,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1505,1,118P,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1505,2,118P,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1506,1,118P,12.9,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1507,1,12A,6.1,2025-06-04,td_bus_route_fares_20260720
bus,CTB,1508,1,12M,6.1,2025-06-06,td_bus_route_fares_20260720
bus,CTB,1509,1,13,6.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1509,2,13,6.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1511,1,15C,6.1,2025-01-20,td_bus_route_fares_20260720
bus,CTB,1511,2,15C,6.1,2025-01-20,td_bus_route_fares_20260720
bus,KMB+CTB,1513,1,171,14.7,2025-03-21,td_bus_route_fares_20260720
bus,KMB+CTB,1513,2,171,14.7,2025-03-21,td_bus_route_fares_20260720
bus,KMB+CTB,1514,1,171P,14.7,2025-03-21,td_bus_route_fares_20260720
bus,KMB+CTB,1515,1,171A,14.7,2026-06-05,td_bus_route_fares_20260720
bus,CTB,1516,1,18,7.0,2026-05-11,td_bus_route_fares_20260720
bus,CTB,1519,1,2,5.5,2026-01-08,td_bus_route_fares_20260720
bus,CTB,1519,2,2,5.5,2026-01-08,td_bus_route_fares_20260720
bus,CTB,1520,1,23,9.4,2025-05-16,td_bus_route_fares_20260720
bus,CTB,1520,2,23,9.4,2025-05-16,td_bus_route_fares_20260720
bus,CTB,1522,1,25,9.4,2025-06-06,td_bus_route_fares_20260720
bus,CTB,1523,1,25A,5.6,2025-07-07,td_bus_route_fares_20260720
bus,CTB,1525,1,26,6.8,2026-05-08,td_bus_route_fares_20260720
bus,CTB,1526,1,260,15.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1526,2,260,15.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1527,1,27,5.9,2025-06-04,td_bus_route_fares_20260720
bus,CTB,1528,1,2A,5.5,2026-05-11,td_bus_route_fares_20260720
bus,CTB,1528,2,2A,5.5,2026-05-11,td_bus_route_fares_20260720
bus,CTB,1529,1,2X,7.7,2026-05-11,td_bus_route_fares_20260720
bus,CTB,1529,2,2X,7.7,2026-05-11,td_bus_route_fares_20260720
bus,KMB+CTB,1531,1,302,13.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1534,1,314,10.1,2025-05-29,td_bus_route_fares_20260720
bus,CTB,1537,1,37A,6.6,2025-06-04,td_bus_route_fares_20260720
bus,CTB,1538,1,37B,6.6,2026-04-14,td_bus_route_fares_20260720
bus,CTB,1539,1,37X,6.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1540,1,38,9.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1540,2,38,9.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1543,1,3A,7.7,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1543,2,3A,7.7,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1545,1,4,7.1,2025-04-11,td_bus_route_fares_20260720
bus,CTB,1546,1,40M,7.5,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1547,1,42,9.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1547,2,42,9.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1550,1,47P,7.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1552,1,511,8.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1553,1,85P,7.7,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1555,1,592,6.6,2025-09-22,td_bus_route_fares_20260720
bus,CTB,1555,2,592,6.6,2025-09-22,td_bus_route_fares_20260720
bus,CTB,1556,1,595,4.2,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1557,1,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1557,2,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1561,1,5X,6.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1562,1,702A,5.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,1563,1,606,12.9,2025-05-06,td_bus_route_fares_20260720
