link_id,original_link_id,road_class,length_m,old_freespeed_kmh,speed_cap_kmh,new_freespeed_kmh,capacity,permlanes,speed_was_capped
busprio_syn_bus_link_001423,syn_bus_link_001423,synthetic,36.105,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001455,syn_bus_link_001455,synthetic,13.267,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001460,syn_bus_link_001460,synthetic,31.809,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001461,syn_bus_link_001461,synthetic,11.623,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001462,syn_bus_link_001462,synthetic,9.587,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001463,syn_bus_link_001463,synthetic,34.836,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001474,syn_bus_link_001474,synthetic,27.851,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001475,syn_bus_link_001475,synthetic,63.921,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001476,syn_bus_link_001476,synthetic,58.067,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001477,syn_bus_link_001477,synthetic,58.067,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001478,syn_bus_link_001478,synthetic,58.067,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001496,syn_bus_link_001496,synthetic,71.724,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001497,syn_bus_link_001497,synthetic,54.735,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001498,syn_bus_link_001498,synthetic,47.986,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001499,syn_bus_link_001499,synthetic,47.986,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001500,syn_bus_link_001500,synthetic,43.339,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001501,syn_bus_link_001501,synthetic,43.339,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001502,syn_bus_link_001502,synthetic,37.833,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001503,syn_bus_link_001503,synthetic,34.932,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001504,syn_bus_link_001504,synthetic,77.043,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001514,syn_bus_link_001514,synthetic,34.363,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001515,syn_bus_link_001515,synthetic,36.488,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001516,syn_bus_link_001516,synthetic,26.437,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001517,syn_bus_link_001517,synthetic,4.957,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001518,syn_bus_link_001518,synthetic,10.825,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001519,syn_bus_link_001519,synthetic,27.156,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001521,syn_bus_link_001521,synthetic,4.824,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001522,syn_bus_link_001522,synthetic,16.782,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001523,syn_bus_link_001523,synthetic,4.37,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001526,syn_bus_link_001526,synthetic,49.677,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001527,syn_bus_link_001527,synthetic,28.362,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001532,syn_bus_link_001532,synthetic,43.861,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001533,syn_bus_link_001533,synthetic,43.772,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001534,syn_bus_link_001534,synthetic,63.775,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001535,syn_bus_link_001535,synthetic,63.686,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001536,syn_bus_link_001536,synthetic,63.867,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001539,syn_bus_link_001539,synthetic,27.743,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001629,syn_bus_link_001629,synthetic,34.728,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001630,syn_bus_link_001630,synthetic,40.076,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001632,syn_bus_link_001632,synthetic,31.159,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001633,syn_bus_link_001633,synthetic,25.64,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001634,syn_bus_link_001634,synthetic,32.042,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001635,syn_bus_link_001635,synthetic,41.608,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001636,syn_bus_link_001636,synthetic,41.608,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001637,syn_bus_link_001637,synthetic,19.071,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001638,syn_bus_link_001638,synthetic,18.033,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001639,syn_bus_link_001639,synthetic,48.401,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001640,syn_bus_link_001640,synthetic,48.227,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001641,syn_bus_link_001641,synthetic,40.568,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001642,syn_bus_link_001642,synthetic,40.568,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001643,syn_bus_link_001643,synthetic,33.011,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001644,syn_bus_link_001644,synthetic,14.311,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001645,syn_bus_link_001645,synthetic,59.094,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001646,syn_bus_link_001646,synthetic,49.777,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001647,syn_bus_link_001647,synthetic,44.319,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001653,syn_bus_link_001653,synthetic,15.123,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001654,syn_bus_link_001654,synthetic,21.603,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001655,syn_bus_link_001655,synthetic,18.038,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001656,syn_bus_link_001656,synthetic,36.863,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001657,syn_bus_link_001657,synthetic,11.285,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001658,syn_bus_link_001658,synthetic,48.373,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001659,syn_bus_link_001659,synthetic,15.099,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001660,syn_bus_link_001660,synthetic,76.649,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001661,syn_bus_link_001661,synthetic,76.649,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001662,syn_bus_link_001662,synthetic,32.134,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001663,syn_bus_link_001663,synthetic,15.984,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001664,syn_bus_link_001664,synthetic,16.672,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001665,syn_bus_link_001665,synthetic,68.473,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001666,syn_bus_link_001666,synthetic,68.473,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001667,syn_bus_link_001667,synthetic,55.658,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001668,syn_bus_link_001668,synthetic,28.908,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001669,syn_bus_link_001669,synthetic,36.764,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001670,syn_bus_link_001670,synthetic,11.939,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001671,syn_bus_link_001671,synthetic,15.355,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001672,syn_bus_link_001672,synthetic,20.858,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001673,syn_bus_link_001673,synthetic,26.427,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001674,syn_bus_link_001674,synthetic,20.843,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001675,syn_bus_link_001675,synthetic,19.84,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001676,syn_bus_link_001676,synthetic,43.829,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001677,syn_bus_link_001677,synthetic,44.069,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001678,syn_bus_link_001678,synthetic,17.708,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001679,syn_bus_link_001679,synthetic,11.5,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001680,syn_bus_link_001680,synthetic,49.58,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001681,syn_bus_link_001681,synthetic,36.028,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001683,syn_bus_link_001683,synthetic,28.187,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001684,syn_bus_link_001684,synthetic,42.431,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001685,syn_bus_link_001685,synthetic,56.174,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001745,syn_bus_link_001745,synthetic,74.673,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001746,syn_bus_link_001746,synthetic,36.028,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001747,syn_bus_link_001747,synthetic,49.58,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001748,syn_bus_link_001748,synthetic,11.5,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001749,syn_bus_link_001749,synthetic,17.708,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001750,syn_bus_link_001750,synthetic,44.069,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001751,syn_bus_link_001751,synthetic,43.829,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001752,syn_bus_link_001752,synthetic,19.84,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001753,syn_bus_link_001753,synthetic,20.843,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001754,syn_bus_link_001754,synthetic,24.037,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001755,syn_bus_link_001755,synthetic,2.39,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001756,syn_bus_link_001756,synthetic,13.91,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001757,syn_bus_link_001757,synthetic,6.948,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001758,syn_bus_link_001758,synthetic,15.355,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001759,syn_bus_link_001759,synthetic,11.939,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001760,syn_bus_link_001760,synthetic,36.764,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001761,syn_bus_link_001761,synthetic,28.908,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001762,syn_bus_link_001762,synthetic,51.976,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001763,syn_bus_link_001763,synthetic,3.682,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001764,syn_bus_link_001764,synthetic,68.473,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001765,syn_bus_link_001765,synthetic,68.473,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001766,syn_bus_link_001766,synthetic,8.893,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001767,syn_bus_link_001767,synthetic,7.779,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001768,syn_bus_link_001768,synthetic,15.984,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001769,syn_bus_link_001769,synthetic,8.302,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001770,syn_bus_link_001770,synthetic,32.665,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001771,syn_bus_link_001771,synthetic,56.262,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001772,syn_bus_link_001772,synthetic,56.26,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001773,syn_bus_link_001773,synthetic,56.26,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001774,syn_bus_link_001774,synthetic,34.446,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001775,syn_bus_link_001775,synthetic,13.091,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001776,syn_bus_link_001776,synthetic,10.301,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001777,syn_bus_link_001777,synthetic,58.368,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001778,syn_bus_link_001778,synthetic,30.904,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001779,syn_bus_link_001779,synthetic,45.491,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001780,syn_bus_link_001780,synthetic,31.268,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001781,syn_bus_link_001781,synthetic,49.485,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001782,syn_bus_link_001782,synthetic,25.5,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001783,syn_bus_link_001783,synthetic,26.223,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001784,syn_bus_link_001784,synthetic,23.157,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001785,syn_bus_link_001785,synthetic,25.81,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001786,syn_bus_link_001786,synthetic,69.736,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001787,syn_bus_link_001787,synthetic,52.301,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001788,syn_bus_link_001788,synthetic,71.553,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001789,syn_bus_link_001789,synthetic,57.733,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001790,syn_bus_link_001790,synthetic,57.733,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001791,syn_bus_link_001791,synthetic,79.049,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001792,syn_bus_link_001792,synthetic,79.049,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001793,syn_bus_link_001793,synthetic,13.957,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001794,syn_bus_link_001794,synthetic,38.201,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001795,syn_bus_link_001795,synthetic,32.806,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001796,syn_bus_link_001796,synthetic,15.852,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001797,syn_bus_link_001797,synthetic,35.541,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001798,syn_bus_link_001798,synthetic,66.249,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001809,syn_bus_link_001809,synthetic,49.343,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001810,syn_bus_link_001810,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001811,syn_bus_link_001811,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001812,syn_bus_link_001812,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001813,syn_bus_link_001813,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001814,syn_bus_link_001814,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001815,syn_bus_link_001815,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001816,syn_bus_link_001816,synthetic,79.739,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001817,syn_bus_link_001817,synthetic,42.569,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001818,syn_bus_link_001818,synthetic,42.569,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001819,syn_bus_link_001819,synthetic,40.661,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001820,syn_bus_link_001820,synthetic,40.661,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001821,syn_bus_link_001821,synthetic,51.435,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001822,syn_bus_link_001822,synthetic,9.001,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001823,syn_bus_link_001823,synthetic,41.643,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001824,syn_bus_link_001824,synthetic,41.643,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001825,syn_bus_link_001825,synthetic,56.998,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001826,syn_bus_link_001826,synthetic,69.767,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001827,syn_bus_link_001827,synthetic,69.767,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001828,syn_bus_link_001828,synthetic,69.767,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001829,syn_bus_link_001829,synthetic,69.767,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001830,syn_bus_link_001830,synthetic,69.767,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001831,syn_bus_link_001831,synthetic,42.661,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001832,syn_bus_link_001832,synthetic,76.829,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001833,syn_bus_link_001833,synthetic,64.291,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001834,syn_bus_link_001834,synthetic,35.25,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001835,syn_bus_link_001835,synthetic,33.074,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001836,syn_bus_link_001836,synthetic,36.72,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001837,syn_bus_link_001837,synthetic,40.357,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001838,syn_bus_link_001838,synthetic,59.452,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001839,syn_bus_link_001839,synthetic,10.97,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001840,syn_bus_link_001840,synthetic,18.392,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001841,syn_bus_link_001841,synthetic,74.133,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001842,syn_bus_link_001842,synthetic,34.427,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001843,syn_bus_link_001843,synthetic,31.132,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001844,syn_bus_link_001844,synthetic,37.877,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001845,syn_bus_link_001845,synthetic,38.886,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001846,syn_bus_link_001846,synthetic,28.136,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001847,syn_bus_link_001847,synthetic,69.066,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001848,syn_bus_link_001848,synthetic,69.066,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001849,syn_bus_link_001849,synthetic,8.177,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001850,syn_bus_link_001850,synthetic,77.886,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001851,syn_bus_link_001851,synthetic,65.857,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001852,syn_bus_link_001852,synthetic,65.857,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001853,syn_bus_link_001853,synthetic,65.857,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001854,syn_bus_link_001854,synthetic,65.857,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001855,syn_bus_link_001855,synthetic,64.747,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001856,syn_bus_link_001856,synthetic,58.576,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001857,syn_bus_link_001857,synthetic,12.802,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001858,syn_bus_link_001858,synthetic,32.087,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001859,syn_bus_link_001859,synthetic,41.851,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001860,syn_bus_link_001860,synthetic,41.515,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001861,syn_bus_link_001861,synthetic,46.175,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001862,syn_bus_link_001862,synthetic,41.037,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001863,syn_bus_link_001863,synthetic,55.966,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001864,syn_bus_link_001864,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001865,syn_bus_link_001865,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001866,syn_bus_link_001866,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001867,syn_bus_link_001867,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001868,syn_bus_link_001868,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001869,syn_bus_link_001869,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001870,syn_bus_link_001870,synthetic,73.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001871,syn_bus_link_001871,synthetic,70.081,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001878,syn_bus_link_001878,synthetic,70.423,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001879,syn_bus_link_001879,synthetic,58.294,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001880,syn_bus_link_001880,synthetic,40.345,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001881,syn_bus_link_001881,synthetic,9.231,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001882,syn_bus_link_001882,synthetic,8.58,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001883,syn_bus_link_001883,synthetic,27.279,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001884,syn_bus_link_001884,synthetic,16.45,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001885,syn_bus_link_001885,synthetic,27.906,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001886,syn_bus_link_001886,synthetic,8.58,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001887,syn_bus_link_001887,synthetic,9.231,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001888,syn_bus_link_001888,synthetic,40.345,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001889,syn_bus_link_001889,synthetic,58.294,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001930,syn_bus_link_001930,synthetic,23.249,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001931,syn_bus_link_001931,synthetic,7.652,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001947,syn_bus_link_001947,synthetic,12.944,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001948,syn_bus_link_001948,synthetic,54.592,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001952,syn_bus_link_001952,synthetic,36.322,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001953,syn_bus_link_001953,synthetic,46.94,50.004,22.0,22.0,3600,1,true
