matsim_line_id,matsim_route_id,official_route_id,matsim_route_suffix,official_json_route_sequence,schedule_stop_count,official_pattern_stop_count,candidate_count,candidate_cardinality,complete_stop_sequence_exact,route_suffix_matches_routeSeq,route_suffix_used_as_evidence,direction_status,prior_direction_status,prior_mapping_status,prior_mapping_quality,current_mapping_status,current_mapping_quality,upgrade_status,matching_method,evidence,unresolved_reason
line_gmb_2002342,gmb_2002342_1,2002342,1,1,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001120"",""20001113"",""20009421"",""20001121""],""schedule_stop_ids"":[""20001120"",""20001113"",""20009421"",""20001121""]}",
line_gmb_2002342,gmb_2002342_2,2002342,2,2,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001121"",""20005017"",""20002600"",""20001120""],""schedule_stop_ids"":[""20001121"",""20005017"",""20002600"",""20001120""]}",
line_gmb_2002344,gmb_2002344_1,2002344,1,1,2,2,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007363"",""20001112""],""schedule_stop_ids"":[""20007363"",""20001112""]}",
line_gmb_2002349,gmb_2002349_1,2002349,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001120"",""20001114"",""20002437"",""20007364"",""20005017"",""20001120""],""schedule_stop_ids"":[""20001120"",""20001114"",""20002437"",""20007364"",""20005017"",""20001120""]}",
line_gmb_2002350,gmb_2002350_1,2002350,1,1,5,5,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003178"",""20002605"",""20001172"",""20001162"",""20003387""],""schedule_stop_ids"":[""20003178"",""20002605"",""20001172"",""20001162"",""20003387""]}",
line_gmb_2002350,gmb_2002350_2,2002350,2,2,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003387"",""20001140"",""20003178""],""schedule_stop_ids"":[""20003387"",""20001140"",""20003178""]}",
line_gmb_2002352,gmb_2002352_1,2002352,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001112"",""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""],""schedule_stop_ids"":[""20001112"",""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""]}",
line_gmb_2002352,gmb_2002352_2,2002352,2,2,12,12,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019105"",""20001116"",""20000568"",""20004214"",""20001999"",""20002000"",""20002001"",""20002002"",""20004216"",""20005017"",""20002600"",""20001112""],""schedule_stop_ids"":[""20019105"",""20001116"",""20000568"",""20004214"",""20001999"",""20002000"",""20002001"",""20002002"",""20004216"",""20005017"",""20002600"",""20001112""]}",
line_gmb_2002355,gmb_2002355_1,2002355,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001112"",""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001146"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""],""schedule_stop_ids"":[""20001112"",""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001146"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""]}",
line_gmb_2002355,gmb_2002355_2,2002355,2,2,12,12,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019105"",""20001116"",""20000568"",""20004214"",""20001999"",""20002000"",""20002001"",""20002002"",""20004216"",""20005017"",""20002600"",""20001112""],""schedule_stop_ids"":[""20019105"",""20001116"",""20000568"",""20004214"",""20001999"",""20002000"",""20002001"",""20002002"",""20004216"",""20005017"",""20002600"",""20001112""]}",
line_gmb_2002357,gmb_2002357_1,2002357,1,1,12,12,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""],""schedule_stop_ids"":[""20001113"",""20009421"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""]}",
line_gmb_2002358,gmb_2002358_1,2002358,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007622"",""20001113"",""20001114"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""],""schedule_stop_ids"":[""20007622"",""20001113"",""20001114"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""]}",
line_gmb_2002359,gmb_2002359_1,2002359,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007623"",""20001113"",""20001114"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""],""schedule_stop_ids"":[""20007623"",""20001113"",""20001114"",""20004217"",""20001993"",""20001145"",""20001994"",""20001996"",""20004215"",""20000566"",""20001117"",""20001119"",""20019105""]}",
line_gmb_2002382,gmb_2002382_1,2002382,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003393"",""20009436"",""20020330"",""20001615"",""20001616"",""20001618"",""20007262"",""20002871"",""20001276""],""schedule_stop_ids"":[""20003393"",""20009436"",""20020330"",""20001615"",""20001616"",""20001618"",""20007262"",""20002871"",""20001276""]}",
line_gmb_2002382,gmb_2002382_2,2002382,2,2,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001276"",""20002870"",""20007262"",""20001599"",""20001601"",""20002749"",""20003394"",""20009470"",""20003393""],""schedule_stop_ids"":[""20001276"",""20002870"",""20007262"",""20001599"",""20001601"",""20002749"",""20003394"",""20009470"",""20003393""]}",
line_gmb_2002415,gmb_2002415_1,2002415,1,1,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000120"",""20003447"",""20000103"",""20000256"",""20003426"",""20003452"",""20007658"",""20000105"",""20000352"",""20003449"",""20003445"",""20003430"",""20000103"",""20000396"",""20003450"",""20000120""],""schedule_stop_ids"":[""20000120"",""20003447"",""20000103"",""20000256"",""20003426"",""20003452"",""20007658"",""20000105"",""20000352"",""20003449"",""20003445"",""20003430"",""20000103"",""20000396"",""20003450"",""20000120""]}",
line_gmb_2002448,gmb_2002448_1,2002448,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000120"",""20003447"",""20000103"",""20000256"",""20003426"",""20003452"",""20000260"",""20003445"",""20003430"",""20000103"",""20000396"",""20003450"",""20000120""],""schedule_stop_ids"":[""20000120"",""20003447"",""20000103"",""20000256"",""20003426"",""20003452"",""20000260"",""20003445"",""20003430"",""20000103"",""20000396"",""20003450"",""20000120""]}",
line_gmb_2002547,gmb_2002547_1,2002547,1,1,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001130"",""20003162"",""20001112""],""schedule_stop_ids"":[""20001130"",""20003162"",""20001112""]}",
line_gmb_2002547,gmb_2002547_2,2002547,2,2,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001112"",""20003163"",""20001130""],""schedule_stop_ids"":[""20001112"",""20003163"",""20001130""]}",
line_gmb_2002548,gmb_2002548_1,2002548,1,1,2,2,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003162"",""20001112""],""schedule_stop_ids"":[""20003162"",""20001112""]}",
line_gmb_2002549,gmb_2002549_1,2002549,1,1,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001128"",""20007590"",""20007591"",""20007589""],""schedule_stop_ids"":[""20001128"",""20007590"",""20007591"",""20007589""]}",
line_gmb_2002549,gmb_2002549_2,2002549,2,2,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007589"",""20007592"",""20007593"",""20001128""],""schedule_stop_ids"":[""20007589"",""20007592"",""20007593"",""20001128""]}",
line_gmb_2002580,gmb_2002580_1,2002580,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000326"",""20000328"",""20000329"",""20004118"",""20009799"",""20003338"",""20004557"",""20000331"",""20000349"",""20009766"",""20000332"",""20006905"",""20007022"",""20009733""],""schedule_stop_ids"":[""20000326"",""20000328"",""20000329"",""20004118"",""20009799"",""20003338"",""20004557"",""20000331"",""20000349"",""20009766"",""20000332"",""20006905"",""20007022"",""20009733""]}",
line_gmb_2002580,gmb_2002580_2,2002580,2,2,11,11,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004594"",""20009736"",""20007719"",""20002491"",""20002492"",""20004115"",""20000370"",""20000326""],""schedule_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004594"",""20009736"",""20007719"",""20002491"",""20002492"",""20004115"",""20000370"",""20000326""]}",
line_gmb_2002582,gmb_2002582_1,2002582,1,1,12,12,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000326"",""20000328"",""20000329"",""20000330"",""20006900"",""20000331"",""20000349"",""20000011"",""20000332"",""20006905"",""20007022"",""20009733""],""schedule_stop_ids"":[""20000326"",""20000328"",""20000329"",""20000330"",""20006900"",""20000331"",""20000349"",""20000011"",""20000332"",""20006905"",""20007022"",""20009733""]}",
line_gmb_2002582,gmb_2002582_2,2002582,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20009733"",""20000334"",""20000348"",""20004594"",""20000335"",""20000336"",""20000370"",""20000326""],""schedule_stop_ids"":[""20009733"",""20000334"",""20000348"",""20004594"",""20000335"",""20000336"",""20000370"",""20000326""]}",
line_gmb_2002614,gmb_2002614_1,2002614,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20004118"",""20009799"",""20003338"",""20004557"",""20000331"",""20000349"",""20009766"",""20000332"",""20007022"",""20009733""],""schedule_stop_ids"":[""20004118"",""20009799"",""20003338"",""20004557"",""20000331"",""20000349"",""20009766"",""20000332"",""20007022"",""20009733""]}",
line_gmb_2002614,gmb_2002614_2,2002614,2,2,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004594"",""20004186"",""20007719"",""20002491"",""20002492"",""20004115""],""schedule_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004594"",""20004186"",""20007719"",""20002491"",""20002492"",""20004115""]}",
line_gmb_2002646,gmb_2002646_1,2002646,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000331"",""20000349"",""20009766"",""20000332"",""20006905"",""20007022"",""20009733""],""schedule_stop_ids"":[""20000331"",""20000349"",""20009766"",""20000332"",""20006905"",""20007022"",""20009733""]}",
line_gmb_2002679,gmb_2002679_1,2002679,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000348"",""20000331"",""20004557"",""20007719"",""20003338"",""20004118"",""20002493"",""20020656"",""20000370"",""20000326""],""schedule_stop_ids"":[""20000348"",""20000331"",""20004557"",""20007719"",""20003338"",""20004118"",""20002493"",""20020656"",""20000370"",""20000326""]}",
line_gmb_2002712,gmb_2002712_1,2002712,1,1,15,15,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004596"",""20000335"",""20000338"",""20009805"",""20020953"",""20000370"",""20002494"",""20000239"",""20009804"",""20000342"",""20000343"",""20000160""],""schedule_stop_ids"":[""20009733"",""20000334"",""20009766"",""20004596"",""20000335"",""20000338"",""20009805"",""20020953"",""20000370"",""20002494"",""20000239"",""20009804"",""20000342"",""20000343"",""20000160""]}",
