scenario,origin_tcs_zone,destination_tcs_zone,legs_5pct,expanded_legs,total_fare_hkd_5pct,expanded_total_fare_hkd,mean_hkd,median_hkd,p10_hkd,p25_hkd,p75_hkd,p90_hkd,p95_hkd,within_flagfall_share,tolled_tunnel_share,taxi_type_unresolved_share,route_distance_unavailable_share,congestion_proxy_unavailable_share
base,19,18,22.0,440.0,3897.0,77940.0,177.13636363636363,182.60000000000002,153.9,165.8,190.6,198.96,200.04999999999998,0.0,0.0,0.0,0.0,1.0
base,19,19,387.0,7740.0,19065.0,381300.0,49.263565891472865,42.6,25.5,29.3,61.6,83.06000000000004,92.3,0.21705426356589147,0.0,0.002583979328165375,0.0,1.0
base,19,20,48.0,960.0,4140.799999999999,82815.99999999999,86.26666666666665,84.6,64.83,78.35,93.7,105.44000000000001,109.52,0.0,0.0,0.0,0.0,1.0
base,19,21,68.0,1360.0,10798.999999999998,215979.99999999997,158.80882352941174,153.9,142.28,147.3,166.85,182.60000000000002,192.47,0.0,0.0,0.0,0.0,1.0
base,19,22,4.0,80.0,1132.4,22648.0,283.1,282.4,280.72,281.35,284.15000000000003,286.04,286.67,0.0,0.0,1.0,0.0,1.0
base,19,23,20.0,400.0,4952.400000000001,99048.00000000001,247.62000000000003,250.5,218.02,234.05,254.64999999999998,266.88000000000005,300.96999999999997,0.0,0.0,0.05,0.0,1.0
base,19,24,22.0,440.0,3998.2000000000003,79964.0,181.73636363636365,180.0,137.79999999999998,156.35000000000002,205.0,236.26000000000005,237.9,0.0,0.0,0.0,0.0,1.0
base,19,25,20.0,400.0,2900.5,58010.0,145.025,149.0,83.0,137.8,167.55,180.58000000000004,204.16000000000003,0.0,0.0,0.0,0.0,1.0
base,19,26,7.0,140.0,1935.5,38710.0,276.5,278.9,233.26,275.4,281.0,318.1,345.3999999999999,0.0,0.0,1.0,0.0,1.0
base,20,1,9.0,180.0,1878.7,37574.0,208.74444444444444,213.1,195.18,203.3,214.5,218.98,219.54,0.0,0.0,0.0,0.0,1.0
base,20,2,15.0,300.0,2832.4999999999995,56649.99999999999,188.83333333333331,190.7,181.46,183.7,192.8,194.9,196.57999999999998,0.0,0.0,0.0,0.0,1.0
base,20,3,25.0,500.0,5083.9,101678.0,203.356,201.9,185.1,194.9,211.7,218.14,223.17999999999998,0.0,0.0,0.0,0.0,1.0
base,20,4,9.0,180.0,2284.7000000000003,45694.00000000001,253.85555555555558,266.3,216.73999999999998,242.5,274.7,278.9,281.7,0.0,0.0,0.0,0.0,1.0
base,20,5,35.0,700.0,5637.099999999999,112741.99999999999,161.05999999999997,159.9,144.5,152.9,167.60000000000002,176.14,181.17999999999998,0.0,0.0,0.02857142857142857,0.0,1.0
base,20,6,33.0,660.0,5294.900000000001,105898.00000000001,160.45151515151517,157.1,155.7,157.1,162.7,169.7,169.7,0.0,0.0,0.030303030303030304,0.0,1.0
base,20,7,43.0,860.0,6825.299999999999,136506.0,158.72790697674418,159.9,149.26,155.7,160.60000000000002,168.02,172.22,0.0,0.0,0.09302325581395349,0.0,1.0
base,20,8,17.0,340.0,2600.7,52014.0,152.98235294117646,150.1,143.94,145.9,157.1,171.1,171.94,0.0,0.0,0.0,0.0,1.0
base,20,9,40.0,800.0,5823.400000000001,116468.00000000001,145.585,140.3,131.76000000000002,135.75,154.65,167.04000000000002,171.45,0.0,0.0,0.0,0.0,1.0
base,20,10,22.0,440.0,2833.2,56664.0,128.78181818181818,127.7,119.58,124.9,134.7,136.1,137.43,0.0,0.0,0.0,0.0,1.0
base,20,11,13.0,260.0,2164.1,43282.0,166.46923076923076,161.3,151.5,154.3,166.9,177.82,201.89999999999992,0.0,0.0,0.0,0.0,1.0
base,20,12,13.0,260.0,2200.5,44010.0,169.26923076923077,166.9,158.78,162.7,178.1,185.66,187.06,0.0,0.0,0.0,0.0,1.0
base,20,13,2.0,40.0,364.6,7292.0,182.3,182.3,182.3,182.3,182.3,182.3,182.3,0.0,0.0,0.0,0.0,1.0
base,20,14,6.0,120.0,1756.3999999999999,35128.0,292.7333333333333,277.1,273.6,276.05,312.8,327.5,328.9,0.0,0.0,0.0,0.0,1.0
base,20,15,14.0,280.0,3946.3999999999996,78928.0,281.88571428571424,281.29999999999995,277.1,278.5,285.15,287.86,290.16999999999996,0.0,0.0,0.0,0.0,1.0
base,20,16,2.0,40.0,600.4,12008.0,300.2,300.2,299.64,299.85,300.54999999999995,300.76,300.83,0.0,0.0,0.0,0.0,1.0
base,20,17,42.0,840.0,4836.6,96732.0,115.15714285714287,113.30000000000001,100.84,106.3,120.7,132.88,136.95999999999998,0.0,0.0,0.047619047619047616,0.0,1.0
base,20,18,10.0,200.0,1780.6,35612.0,178.06,174.9,171.82,172.45,180.15,191.26,193.78,0.0,0.0,0.0,0.0,1.0
base,20,19,59.0,1180.0,5196.2,103924.0,88.07118644067796,86.7,69.2,75.85,100.0,107.18,109.63999999999999,0.0,0.0,0.0,0.0,1.0
base,20,20,60.0,1200.0,1947.2,38944.0,32.45333333333333,25.5,25.5,25.5,35.075,48.68,59.794999999999995,0.55,0.0,0.0,0.0,1.0
base,20,21,26.0,520.0,4691.6,93832.0,180.44615384615386,180.5,167.89999999999998,172.45,186.1,197.5,198.75,0.0,0.0,0.0,0.0,1.0
base,20,23,16.0,320.0,4269.0,85380.0,266.8125,255.4,210.8,233.3,304.05,327.0,339.35,0.0,0.0,0.0625,0.0,1.0
base,20,24,13.0,260.0,1867.2,37344.0,143.63076923076923,162.3,48.3,138.5,172.1,202.34000000000003,216.33999999999997,0.0,0.0,0.0,0.0,1.0
base,20,25,7.0,140.0,951.0999999999999,19022.0,135.87142857142857,133.3,109.10000000000001,118.4,154.6,164.98,165.94,0.0,0.0,0.0,0.0,1.0
base,21,-1,1.0,20.0,172.5,3450.0,172.5,172.5,172.5,172.5,172.5,172.5,172.5,0.0,0.0,1.0,0.0,1.0
base,21,1,50.0,1000.0,7995.0,159900.0,159.9,161.3,142.96,151.5,166.9,172.64000000000001,176.7,0.0,0.0,0.0,0.0,1.0
base,21,2,94.0,1880.0,12595.999999999998,251919.99999999997,133.99999999999997,134.7,122.52,129.1,138.9,141.7,147.36999999999998,0.0,0.0,0.0,0.0,1.0
base,21,3,127.0,2540.0,15336.6,306732.0,120.76062992125985,119.3,108.1,112.3,127.7,138.9,143.1,0.0,0.0,0.0,0.0,1.0
base,21,4,52.0,1040.0,9269.6,185392.0,178.26153846153846,178.1,167.04000000000002,172.5,183.7,190.42,197.56,0.0,0.0,0.0,0.0,1.0
base,21,5,99.0,1980.0,13623.699999999997,272473.99999999994,137.61313131313128,137.5,130.5,134.7,140.3,145.9,147.3,0.0,0.0,0.030303030303030304,0.0,1.0
base,21,6,37.0,740.0,5130.900000000001,102618.00000000001,138.67297297297299,138.9,131.34,136.1,143.1,146.46,147.85999999999999,0.0,0.0,0.0,0.0,1.0
base,21,7,57.0,1140.0,8818.9,176378.0,154.7175438596491,151.5,140.3,145.9,164.1,171.1,175.29999999999998,0.0,0.0,0.017543859649122806,0.0,1.0
base,21,8,63.0,1260.0,7879.200000000001,157584.0,125.06666666666668,124.9,113.7,120.7,131.9,134.42,137.35999999999999,0.0,0.0,0.0,0.0,1.0
base,21,9,172.0,3440.0,13817.1,276342.0,80.33197674418605,77.3,60.71,68.9,93.05,103.9,106.7,0.005813953488372093,0.0,0.005813953488372093,0.0,1.0
base,21,10,57.0,1140.0,7138.900000000001,142778.0,125.24385964912281,123.5,113.97999999999999,119.3,127.7,136.66,146.18,0.0,0.0,0.0,0.0,1.0
base,21,11,20.0,400.0,4113.6,82272.0,205.68,206.1,196.16000000000003,201.9,208.55,215.9,215.97,0.0,0.0,0.0,0.0,1.0
base,21,12,16.0,320.0,3007.8,60156.0,187.9875,191.39999999999998,164.1,179.85000000000002,199.8,205.39999999999998,207.15,0.0,0.0,0.0,0.0,1.0
base,21,13,12.0,240.0,2466.2000000000003,49324.00000000001,205.51666666666668,204.0,197.84,201.2,209.95,214.36,217.65,0.0,0.0,0.0,0.0,1.0
base,21,14,9.0,180.0,2902.1,58042.0,322.4555555555555,323.3,312.38,314.9,325.1,336.78000000000003,337.74,0.0,0.0,0.0,0.0,1.0
base,21,15,7.0,140.0,2159.2999999999997,43185.99999999999,308.47142857142853,307.9,298.1,302.3,313.2,318.94,320.62,0.0,0.0,0.0,0.0,1.0
base,21,16,2.0,40.0,670.4000000000001,13408.000000000002,335.20000000000005,335.20000000000005,331.28000000000003,332.75,337.65000000000003,339.12,339.61,0.0,0.0,0.0,0.0,1.0
base,21,17,14.0,280.0,2984.2000000000003,59684.00000000001,213.15714285714287,212.7,189.32000000000002,194.5,218.64999999999998,246.42000000000002,251.48,0.0,0.0,0.0,0.0,1.0
base,21,18,6.0,120.0,1719.8000000000002,34396.0,286.6333333333334,288.5,272.9,277.45,294.3,298.5,299.9,0.0,0.0,0.0,0.0,1.0
base,21,19,66.0,1320.0,10366.2,207324.0,157.06363636363636,153.9,144.1,148.65,165.1,170.89999999999998,182.20000000000002,0.0,0.0,0.0,0.0,1.0
base,21,20,23.0,460.0,4194.5,83890.0,182.3695652173913,181.9,164.54,178.39999999999998,185.6,196.22,203.85999999999999,0.0,0.0,0.0,0.0,1.0
base,21,21,237.0,4740.0,9142.0,182840.0,38.573839662447256,33.1,25.5,27.4,41.6,65.4,80.6,0.3459915611814346,0.0,0.008438818565400843,0.0,1.0
base,21,22,3.0,60.0,1022.9,20458.0,340.96666666666664,337.7,336.58,337.0,343.29999999999995,346.65999999999997,347.78,0.0,0.0,1.0,0.0,1.0
base,21,23,6.0,120.0,1901.0,38020.0,316.8333333333333,313.5,292.5,311.05,332.75,344.5,347.4,0.0,0.0,0.0,0.0,1.0
base,21,24,4.0,80.0,1107.4,22148.0,276.85,278.7,250.92,264.15,291.4,301.29999999999995,304.59999999999997,0.0,0.0,0.0,0.0,1.0
base,21,25,12.0,240.0,1431.3,28626.0,119.27499999999999,104.9,61.56,72.525,172.89999999999998,180.76000000000002,196.46999999999997,0.0,0.0,0.0,0.0,1.0
base,21,26,3.0,60.0,1024.3,20486.0,341.43333333333334,340.5,340.5,340.5,341.9,342.74,343.02,0.0,0.0,1.0,0.0,1.0
base,22,1,14.0,280.0,3921.4,78428.0,280.1,276.8,272.74,275.05,281.35,285.47999999999996,294.22999999999996,0.0,0.0,1.0,0.0,1.0
base,22,2,2.0,40.0,599.8,11996.0,299.9,299.9,296.53999999999996,297.8,302.0,303.26000000000005,303.68,0.0,0.0,1.0,0.0,1.0
base,22,3,9.0,180.0,3173.7000000000003,63474.00000000001,352.6333333333334,360.1,325.38,346.1,362.9,367.94,375.21999999999997,0.0,0.0,1.0,0.0,1.0
base,22,4,9.0,180.0,3105.1,62102.0,345.0111111111111,340.5,315.02,330.7,376.9,376.9,376.9,0.0,0.0,1.0,0.0,1.0
base,22,5,20.0,400.0,5064.2,101284.0,253.20999999999998,254.39999999999998,243.9,248.45,257.9,260.84,262.45000000000005,0.0,0.0,1.0,0.0,1.0
base,22,6,15.0,300.0,3490.500000000001,69810.00000000001,232.70000000000007,231.3,227.1,229.9,233.4,241.94,243.34,0.0,0.0,1.0,0.0,1.0
base,22,7,13.0,260.0,3050.2999999999997,61005.99999999999,234.6384615384615,235.5,231.86,234.1,235.5,236.62,239.14,0.0,0.0,1.0,0.0,1.0
base,22,8,12.0,240.0,3262.7999999999997,65255.99999999999,271.9,273.3,261.4,269.8,274.35,281.28,282.96,0.0,0.0,1.0,0.0,1.0
base,22,9,5.0,100.0,1489.7,29794.0,297.94,295.7,290.38,292.9,305.5,306.34,306.62,0.0,0.0,1.0,0.0,1.0
base,22,10,5.0,100.0,1344.1000000000001,26882.000000000004,268.82000000000005,264.9,259.86,260.7,264.9,282.54,288.42,0.0,0.0,1.0,0.0,1.0
base,22,11,10.0,200.0,2034.3999999999999,40688.0,203.44,206.1,190.56,204.0,208.55,213.23999999999998,213.87,0.0,0.0,1.0,0.0,1.0
base,22,12,8.0,160.0,1710.4,34208.0,213.8,215.2,207.78,210.3,218.0,220.1,220.1,0.0,0.0,1.0,0.0,1.0
base,22,13,7.0,140.0,1334.9,26698.0,190.70000000000002,193.5,180.34,185.1,198.39999999999998,199.1,199.1,0.0,0.0,1.0,0.0,1.0
base,22,14,31.0,620.0,5213.099999999999,104261.99999999999,168.16451612903225,171.1,148.7,157.8,175.3,179.5,185.10000000000002,0.0,0.0,1.0,0.0,1.0
base,22,15,9.0,180.0,2221.7,44434.0,246.85555555555553,253.7,228.22,231.3,262.1,264.34,266.02,0.0,0.0,1.0,0.0,1.0
base,22,16,5.0,100.0,1191.5,23830.0,238.3,239.7,226.54,234.1,241.1,249.5,252.29999999999998,0.0,0.0,1.0,0.0,1.0
base,22,17,2.0,40.0,739.8,14796.0,369.9,369.9,356.46000000000004,361.5,378.3,383.34,385.02,0.0,0.0,1.0,0.0,1.0
base,22,18,2.0,40.0,695.0,13900.0,347.5,347.5,334.06,339.1,355.9,360.94,362.62,0.0,0.0,1.0,0.0,1.0
base,22,19,3.0,60.0,824.1,16482.0,274.7,270.5,261.54,264.9,282.4,289.54,291.92,0.0,0.0,1.0,0.0,1.0
base,22,21,2.0,40.0,699.2,13984.0,349.6,349.6,346.8,347.85,351.35,352.40000000000003,352.75,0.0,0.0,1.0,0.0,1.0
base,22,22,98.0,1960.0,3491.2,69824.0,35.624489795918365,31.1,24.0,26.375,39.425,46.099999999999994,57.87499999999991,0.3979591836734694,0.0,0.3673469387755102,0.0,1.0
base,22,23,11.0,220.0,2653.5,53070.0,241.22727272727272,241.1,220.1,229.9,254.4,260.7,268.4,0.0,0.0,1.0,0.0,1.0
base,22,24,3.0,60.0,1108.3,22166.0,369.43333333333334,354.5,348.9,351.0,380.4,395.94,401.12,0.0,0.0,1.0,0.0,1.0
base,22,26,6.0,120.0,507.20000000000005,10144.0,84.53333333333335,69.94999999999999,48.95,58.925,111.95,134.7,139.6,0.0,0.0,1.0,0.0,1.0
base,23,1,15.0,300.0,4000.0999999999995,80001.99999999999,266.6733333333333,269.1,229.06,240.4,294.29999999999995,300.46,303.12,0.0,0.0,0.0,0.0,1.0
base,23,2,16.0,320.0,4804.0,96080.0,300.25,304.8,246.7,272.59999999999997,332.1,333.5,339.1,0.0,0.0,0.0,0.0,1.0
base,23,3,4.0,80.0,1269.6,25392.0,317.4,327.9,277.92,297.45,347.85,348.47999999999996,348.69,0.0,0.0,0.0,0.0,1.0
base,23,4,13.0,260.0,4503.5,90070.0,346.4230769230769,353.1,307.18,322.3,367.1,378.86,389.78,0.0,0.0,0.0,0.0,1.0
base,23,5,47.0,940.0,12462.9,249258.0,265.168085106383,276.1,216.18,244.6,288.7,295.7,295.7,0.0,0.0,0.0425531914893617,0.0,1.0
base,23,6,15.0,300.0,3811.1,76222.0,254.07333333333332,262.1,224.58,243.89999999999998,270.5,270.5,270.5,0.0,0.0,0.0,0.0,1.0
base,23,7,18.0,360.0,4142.400000000001,82848.00000000001,230.13333333333335,228.5,204.7,213.45,247.75,263.5,273.72,0.0,0.0,0.0,0.0,1.0
base,23,8,15.0,300.0,4175.1,83502.0,278.34000000000003,285.9,243.62,257.9,300.6,302.7,303.53999999999996,0.0,0.0,0.0,0.0,1.0
base,23,9,8.0,160.0,2200.4,44008.0,275.05,282.4,238.01999999999998,253.34999999999997,296.75,304.52000000000004,305.01,0.0,0.0,0.0,0.0,1.0
base,23,10,14.0,280.0,3925.6,78512.0,280.4,281.0,254.26000000000002,265.25,291.5,310.82,315.44,0.0,0.0,0.0,0.0,1.0
base,23,11,14.0,280.0,2493.4,49868.0,178.1,180.9,150.94,160.25,193.5,198.82000000000002,207.85,0.0,0.0,0.0,0.0,1.0
base,23,12,11.0,220.0,2276.9,45538.0,206.9909090909091,207.5,187.9,194.2,217.3,228.5,232.7,0.0,0.0,0.0,0.0,1.0
base,23,13,7.0,140.0,1211.6999999999998,24233.999999999996,173.09999999999997,178.1,152.62,166.89999999999998,183.7,184.82,185.66,0.0,0.0,0.0,0.0,1.0
base,23,14,67.0,1340.0,8272.699999999999,165453.99999999997,123.4731343283582,121.7,70.34,91.6,156.7,173.22,193.6599999999999,0.014925373134328358,0.0,0.029850746268656716,0.0,1.0
base,23,15,70.0,1400.0,4360.599999999999,87211.99999999999,62.29428571428571,56.849999999999994,36.14,46.4,76.4,91.32000000000001,103.91999999999997,0.08571428571428572,0.0,0.0,0.0,1.0
base,23,16,30.0,600.0,2617.2000000000003,52344.00000000001,87.24000000000001,84.6,38.61,55.1,110.80000000000001,152.5,154.04,0.03333333333333333,0.0,0.03333333333333333,0.0,1.0
base,23,17,12.0,240.0,2427.7999999999993,48555.999999999985,202.3166666666666,212.7,152.5,177.7,226.0,236.08,241.54,0.0,0.0,0.0,0.0,1.0
base,23,18,26.0,520.0,3765.2,75304.0,144.8153846153846,143.39999999999998,100.69999999999999,111.2,178.75,191.0,192.75,0.0,0.0,0.0,0.0,1.0
base,23,19,19.0,380.0,4701.5,94030.0,247.44736842105263,243.9,223.06,232.3,255.4,274.58,298.52000000000004,0.0,0.0,0.0,0.0,1.0
base,23,20,10.0,200.0,2720.5999999999995,54411.999999999985,272.05999999999995,281.29999999999995,222.08,239.65,300.55,308.59999999999997,330.6499999999999,0.0,0.0,0.0,0.0,1.0
base,23,21,6.0,120.0,1870.2000000000003,37404.00000000001,311.70000000000005,316.3,286.2,304.04999999999995,323.6,332.6,336.35,0.0,0.0,0.0,0.0,1.0
base,23,22,10.0,200.0,2521.6000000000004,50432.00000000001,252.16000000000003,255.1,222.76000000000002,230.25,275.4,284.64,285.27,0.0,0.0,1.0,0.0,1.0
base,23,23,70.0,1400.0,5686.4,113728.0,81.2342857142857,79.65,29.11,38.8,108.85,134.98,147.57999999999998,0.07142857142857142,0.0,0.014285714285714285,0.0,1.0
base,23,24,4.0,80.0,783.5999999999999,15671.999999999998,195.89999999999998,167.9,107.70000000000002,132.9,230.9,306.5,331.69999999999993,0.0,0.0,0.0,0.0,1.0
base,23,25,1.0,20.0,383.5,7670.0,383.5,383.5,383.5,383.5,383.5,383.5,383.5,0.0,0.0,0.0,0.0,1.0
base,23,26,3.0,60.0,861.9000000000001,17238.0,287.3,267.7,198.26,224.3,340.5,384.18,398.74,0.0,0.0,1.0,0.0,1.0
base,24,1,7.0,140.0,2183.3,43666.0,311.90000000000003,319.5,283.38,316.70000000000005,322.29999999999995,334.34000000000003,342.32,0.0,0.0,0.0,0.0,1.0
base,24,2,5.0,100.0,1519.1,30382.0,303.82,295.7,284.22,290.1,315.3,328.74,333.21999999999997,0.0,0.0,0.0,0.0,1.0
base,24,3,5.0,100.0,1551.3000000000002,31026.000000000004,310.26000000000005,322.3,255.38000000000002,283.1,334.9,358.42,366.26,0.0,0.0,0.0,0.0,1.0
base,24,4,7.0,140.0,2440.9,48818.0,348.7,351.7,311.66,325.8,358.70000000000005,385.86,405.17999999999995,0.0,0.0,0.0,0.0,1.0
base,24,5,28.0,560.0,8352.400000000001,167048.00000000003,298.30000000000007,297.1,273.16,291.5,318.8,323.14000000000004,325.1,0.0,0.0,0.03571428571428571,0.0,1.0
base,24,6,31.0,620.0,8295.9,165918.0,267.60967741935485,276.1,213.1,260.0,287.29999999999995,288.7,304.1,0.0,0.0,0.03225806451612903,0.0,1.0
base,24,7,15.0,300.0,3862.8999999999996,77258.0,257.52666666666664,259.3,210.86,220.8,285.2,305.21999999999997,315.99999999999994,0.0,0.0,0.0,0.0,1.0
base,24,8,14.0,280.0,3425.8,68516.0,244.70000000000002,244.6,208.62,225.7,263.5,282.26000000000005,294.15999999999997,0.0,0.0,0.0,0.0,1.0
base,24,9,10.0,200.0,2468.4,49368.0,246.84,256.5,197.56,209.95,273.3,307.59999999999997,310.74999999999994,0.0,0.0,0.0,0.0,1.0
base,24,10,12.0,240.0,2974.4000000000005,59488.000000000015,247.8666666666667,257.9,206.10000000000002,246.0,264.55,274.0,276.59,0.0,0.0,0.0,0.0,1.0
base,24,11,15.0,300.0,3806.8999999999996,76138.0,253.79333333333332,250.9,209.46,240.39999999999998,267.70000000000005,301.58,325.24,0.0,0.0,0.0,0.0,1.0
base,24,12,9.0,180.0,2368.7,47374.0,263.18888888888887,252.3,232.7,248.1,283.1,306.06,312.78,0.0,0.0,0.0,0.0,1.0
base,24,13,1.0,20.0,281.7,5634.0,281.7,281.7,281.7,281.7,281.7,281.7,281.7,0.0,0.0,0.0,0.0,1.0
base,24,14,11.0,220.0,2646.2999999999997,52925.99999999999,240.57272727272724,228.1,198.7,220.4,254.0,303.7,307.9,0.0,0.0,0.0,0.0,1.0
base,24,15,15.0,300.0,2555.3,51106.0,170.35333333333335,142.7,128.02,139.2,184.0,233.42,287.4599999999999,0.0,0.0,0.0,0.0,1.0
base,24,16,13.0,260.0,3406.7,68134.0,262.05384615384617,204.3,180.5,184.7,334.5,437.5400000000001,463.18,0.0,0.0,0.07692307692307693,0.0,1.0
base,24,17,47.0,940.0,5553.1,111062.0,118.15106382978725,116.1,58.940000000000005,78.69999999999999,144.3,164.82,171.26,0.0,0.0,0.02127659574468085,0.0,1.0
base,24,18,37.0,740.0,2895.3,57906.0,78.25135135135136,57.8,29.18,36.9,92.3,147.73999999999998,194.21999999999994,0.10810810810810811,0.0,0.02702702702702703,0.0,1.0
base,24,19,20.0,400.0,3477.2,69544.0,173.85999999999999,170.0,143.34,156.75,189.95,205.60000000000002,218.40000000000003,0.0,0.0,0.0,0.0,1.0
base,24,20,16.0,320.0,2257.9,45158.0,141.11875,167.2,53.05,73.4,178.05,202.4,214.45,0.0,0.0,0.0,0.0,1.0
base,24,21,4.0,80.0,1037.0,20740.0,259.25,259.6,216.48000000000002,234.75,284.1,301.74,307.62,0.0,0.0,0.0,0.0,1.0
base,24,22,4.0,80.0,1478.1999999999998,29563.999999999996,369.54999999999995,364.3,350.3,356.6,377.25,393.0,398.25,0.0,0.0,1.0,0.0,1.0
base,24,23,5.0,100.0,1044.3,20886.0,208.85999999999999,203.3,129.82,181.9,205.7,297.26,327.78,0.0,0.0,0.0,0.0,1.0
base,24,24,19.0,380.0,2441.9,48838.0,128.52105263157895,100.7,51.72,79.35,142.7,290.53999999999996,295.15999999999997,0.0,0.0,0.0,0.0,1.0
base,24,26,2.0,40.0,716.0,14320.0,358.0,358.0,340.64,347.15,368.85,375.36,377.53,0.0,0.0,1.0,0.0,1.0
base,25,1,5.0,100.0,942.3,18846.0,188.45999999999998,190.7,158.22,168.3,210.3,217.02,219.26,0.0,0.0,0.0,0.0,1.0
base,25,2,5.0,100.0,959.1000000000001,19182.000000000004,191.82000000000002,175.3,135.26,165.5,236.9,254.54000000000002,260.42,0.0,0.0,0.0,0.0,1.0
base,25,3,8.0,160.0,1423.4,28468.0,177.925,185.1,140.02,173.20000000000002,188.6,201.62,209.46,0.0,0.0,0.0,0.0,1.0
base,25,4,2.0,40.0,416.4,8328.0,208.2,208.2,195.32,200.15,216.25,221.08,222.69,0.0,0.0,0.0,0.0,1.0
base,25,5,36.0,720.0,6473.199999999999,129463.99999999997,179.81111111111107,168.3,147.3,150.8,208.9,237.6,256.5,0.0,0.0,0.1111111111111111,0.0,1.0
base,25,6,13.0,260.0,2483.3,49666.0,191.02307692307693,211.7,111.17999999999999,129.1,228.5,243.06,261.25999999999993,0.0,0.0,0.0,0.0,1.0
base,25,7,19.0,380.0,3390.1999999999994,67803.99999999999,178.4315789473684,169.7,138.9,157.1,199.1,236.05999999999995,290.09999999999997,0.0,0.0,0.05263157894736842,0.0,1.0
base,25,8,7.0,140.0,1113.6999999999998,22273.999999999996,159.09999999999997,162.7,130.78,151.5,166.2,183.14000000000001,195.31999999999996,0.0,0.0,0.0,0.0,1.0
base,25,9,12.0,240.0,1419.0,28380.0,118.25,122.80000000000001,71.42,92.525,140.65,153.04000000000002,169.42,0.0,0.0,0.0,0.0,1.0
base,25,10,9.0,180.0,1178.6999999999998,23573.999999999996,130.96666666666664,133.3,95.5,116.5,143.1,182.58,183.14,0.0,0.0,0.0,0.0,1.0
base,25,11,5.0,100.0,1063.4,21268.0,212.68,235.5,116.92,217.3,242.5,287.86,302.98,0.0,0.0,0.0,0.0,1.0
base,25,12,4.0,80.0,897.2,17944.0,224.3,214.5,186.22,202.6,236.2,270.22,281.55999999999995,0.0,0.0,0.0,0.0,1.0
base,25,13,3.0,60.0,636.5,12730.0,212.16666666666666,203.3,186.5,192.8,227.10000000000002,241.38,246.14000000000001,0.0,0.0,0.0,0.0,1.0
base,25,14,4.0,80.0,1367.4,27348.0,341.85,339.4,314.2,329.95,351.3,371.46,378.17999999999995,0.0,0.0,0.0,0.0,1.0
base,25,15,3.0,60.0,1000.7,20014.0,333.56666666666666,337.3,281.3,302.3,366.70000000000005,384.34000000000003,390.22,0.0,0.0,0.0,0.0,1.0
base,25,16,4.0,80.0,1285.1999999999998,25703.999999999996,321.29999999999995,336.79999999999995,274.56,310.65,347.45,355.64,358.37,0.0,0.0,0.0,0.0,1.0
base,25,17,3.0,60.0,603.0999999999999,12061.999999999998,201.0333333333333,198.7,189.74,193.1,207.8,213.26,215.08,0.0,0.0,0.0,0.0,1.0
base,25,18,7.0,140.0,1718.9,34378.0,245.55714285714288,251.9,210.46,244.2,264.7,275.09999999999997,277.5,0.0,0.0,0.0,0.0,1.0
base,25,19,16.0,320.0,2249.0,44980.0,140.5625,149.7,72.85,120.64999999999999,169.70000000000002,194.7,199.75,0.0,0.0,0.0,0.0,1.0
base,25,20,7.0,140.0,892.9000000000001,17858.0,127.55714285714286,130.5,107.97999999999999,111.9,139.9,149.98000000000002,151.24,0.0,0.0,0.0,0.0,1.0
base,25,21,12.0,240.0,1604.1000000000001,32082.000000000004,133.675,119.8,76.4,96.95,159.15,221.52,228.1,0.0,0.0,0.0,0.0,1.0
base,25,25,2.0,40.0,239.60000000000002,4792.0,119.80000000000001,119.80000000000001,110.12,113.75,125.85000000000001,129.48000000000002,130.69,0.0,0.0,0.0,0.0,1.0
base,25,26,1.0,20.0,367.1,7342.0,367.1,367.1,367.1,367.1,367.1,367.1,367.1,0.0,0.0,1.0,0.0,1.0
base,26,-1,49.0,980.0,2038.3999999999999,40768.0,41.599999999999994,41.6,41.6,41.6,41.6,41.6,41.6,0.0,0.0,1.0,0.0,1.0
base,26,1,6.0,120.0,1677.6,33552.0,279.59999999999997,282.4,266.3,278.2,288.70000000000005,290.1,290.1,0.0,0.0,1.0,0.0,1.0
base,26,2,10.0,200.0,3276.2,65524.0,327.62,302.70000000000005,281.84000000000003,294.65,365.0,433.17999999999995,434.44,0.0,0.0,1.0,0.0,1.0
base,26,3,12.0,240.0,4027.2000000000007,80544.00000000001,335.6000000000001,337.0,284.78000000000003,287.3,359.05,371.44,418.05999999999995,0.0,0.0,1.0,0.0,1.0
base,26,4,5.0,100.0,1643.7,32874.0,328.74,325.1,276.38,312.5,337.7,384.74,400.42,0.0,0.0,1.0,0.0,1.0
base,26,5,138.0,2760.0,30061.6,601232.0,217.83768115942027,187.9,148.28,164.1,259.3,269.1,360.73,0.0,0.0,1.0,0.0,1.0
base,26,6,81.0,1620.0,23538.7,470774.0,290.60123456790126,298.5,179.5,241.1,336.3,375.5,375.5,0.0,0.0,1.0,0.0,1.0
base,26,7,31.0,620.0,7695.3,153906.0,248.23548387096776,243.9,141.7,147.3,337.0,344.7,379.7,0.0,0.0,1.0,0.0,1.0
base,26,8,10.0,200.0,2635.0,52700.0,263.5,272.6,175.16,269.45000000000005,273.3,285.2,338.7499999999999,0.0,0.0,1.0,0.0,1.0
base,26,9,13.0,260.0,3825.8999999999996,76518.0,294.29999999999995,305.5,284.5,291.5,309.7,317.54,319.5,0.0,0.0,1.0,0.0,1.0
