scenario,person_id,taxi_legs_5pct,daily_total_fare_hkd_5pct,expanded_daily_total_fare_hkd
low,hk_person_00164302,2,58.0,1160.0
low,hk_person_00164336,2,58.0,1160.0
low,hk_person_00164786,2,169.3,3386.0
low,hk_person_00164843,4,307.1,6142.0
low,hk_person_00165601,3,219.3,4386.0
low,hk_person_00165800,2,58.0,1160.0
low,hk_person_00167486,3,232.6,4652.0
low,hk_person_00167631,3,194.1,3882.0
low,hk_person_00168228,3,285.8,5716.0
low,hk_person_00168460,2,131.5,2630.0
low,hk_person_00168628,2,116.8,2336.0
low,hk_person_00169067,2,275.0,5500.0
low,hk_person_00169357,3,314.5,6290.0
low,hk_person_00169942,2,214.8,4296.0
low,hk_person_00170080,2,186.1,3722.0
low,hk_person_00170092,2,129.4,2588.0
low,hk_person_00170126,2,179.8,3596.0
low,hk_person_00170441,2,146.2,2924.0
low,hk_person_00170658,2,221.8,4436.0
low,hk_person_00170681,2,240.0,4800.0
low,hk_person_00170735,2,465.4,9308.0
low,hk_person_00170831,3,292.1,5842.0
low,hk_person_00172139,3,717.7,14354.0
low,hk_person_00172163,2,219.0,4380.0
low,hk_person_00172408,2,224.6,4492.0
low,hk_person_00172750,2,203.6,4072.0
low,hk_person_00172947,3,160.5,3210.0
low,hk_person_00173121,2,280.6,5612.0
low,hk_person_00173337,2,459.8,9196.0
low,hk_person_00173339,2,89.5,1790.0
low,hk_person_00173706,2,227.39999999999998,4548.0
low,hk_person_00174238,2,127.30000000000001,2546.0
low,hk_person_00174381,2,290.4,5808.0
low,hk_person_00174396,2,150.4,3008.0
low,hk_person_00175029,2,192.4,3848.0
low,hk_person_00175926,2,179.8,3596.0
low,hk_person_00176166,2,190.3,3806.0
low,hk_person_00176394,2,93.69999999999999,1873.9999999999998
low,hk_person_00176459,2,221.8,4436.0
low,hk_person_00176765,3,181.5,3630.0
low,hk_person_00176937,2,135.7,2714.0
low,hk_person_00177509,3,356.5,7130.0
low,hk_person_00177679,2,62.2,1244.0
low,hk_person_00177968,3,108.0,2160.0
low,hk_person_00178061,3,217.20000000000002,4344.0
low,hk_person_00178300,3,573.5,11470.0
low,hk_person_00178305,3,283.0,5660.0
low,hk_person_00179131,2,129.4,2588.0
low,hk_person_00179683,2,173.5,3470.0
low,hk_person_00179893,2,190.3,3806.0
low,hk_person_00180275,3,330.6,6612.0
low,hk_person_00180868,2,270.8,5416.0
low,hk_person_00180869,3,259.9,5198.0
low,hk_person_00180957,2,185.4,3708.0
low,hk_person_00181509,2,160.9,3218.0
low,hk_person_00181597,3,110.1,2202.0
low,hk_person_00181779,3,577.7,11554.0
low,hk_person_00181964,3,154.2,3084.0
low,hk_person_00181993,2,242.8,4856.0
low,hk_person_00182031,2,352.0,7040.0
low,hk_person_00182081,3,221.4,4428.0
low,hk_person_00182127,2,60.1,1202.0
low,hk_person_00182128,3,87.0,1740.0
low,hk_person_00182294,2,137.8,2756.0
low,hk_person_00182874,3,593.8,11876.0
low,hk_person_00184876,2,706.2,14124.0
low,hk_person_00185004,2,121.0,2420.0
low,hk_person_00185005,3,262.0,5240.0
low,hk_person_00186595,3,596.6,11932.0
low,hk_person_00187121,2,268.0,5360.0
low,hk_person_00187185,2,108.4,2168.0
low,hk_person_00187197,3,240.3,4806.0
low,hk_person_00187271,2,100.0,2000.0
low,hk_person_00187930,3,189.89999999999998,3797.9999999999995
low,hk_person_00188042,2,146.2,2924.0
low,hk_person_00188143,2,158.8,3176.0
low,hk_person_00188358,2,280.6,5612.0
low,hk_person_00188359,2,152.5,3050.0
low,hk_person_00188432,2,64.3,1286.0
low,hk_person_00188434,2,129.4,2588.0
low,hk_person_00189385,3,141.6,2832.0
low,hk_person_00189622,2,150.4,3008.0
low,hk_person_00189995,2,76.9,1538.0
low,hk_person_00190015,3,292.8,5856.0
low,hk_person_00190607,2,212.0,4240.0
low,hk_person_00190781,3,168.9,3378.0
low,hk_person_00191583,2,76.9,1538.0
low,hk_person_00192697,3,435.6,8712.0
low,hk_person_00192796,2,214.8,4296.0
low,hk_person_00193106,3,196.2,3924.0
low,hk_person_00193442,3,210.89999999999998,4218.0
low,hk_person_00193612,3,292.8,5856.0
low,hk_person_00193845,2,150.4,3008.0
low,hk_person_00193846,3,126.9,2538.0
low,hk_person_00194796,2,241.4,4828.0
low,hk_person_00195645,2,139.9,2798.0
low,hk_person_00195780,2,219.0,4380.0
low,hk_person_00196061,2,139.9,2798.0
low,hk_person_00196415,3,131.1,2622.0
low,hk_person_00196854,3,179.39999999999998,3587.9999999999995
low,hk_person_00196867,2,190.3,3806.0
low,hk_person_00197689,3,221.4,4428.0
low,hk_person_00198904,2,165.10000000000002,3302.0000000000005
low,hk_person_00199061,2,202.9,4058.0
low,hk_person_00199077,2,188.2,3764.0
low,hk_person_00199779,2,160.89999999999998,3217.9999999999995
low,hk_person_00200070,2,220.4,4408.0
low,hk_person_00200164,3,245.2,4904.0
low,hk_person_00200316,2,58.0,1160.0
low,hk_person_00200513,3,253.6,5072.0
low,hk_person_00202215,2,74.8,1496.0
low,hk_person_00202298,2,144.1,2882.0
low,hk_person_00202921,3,399.90000000000003,7998.000000000001
low,hk_person_00203463,2,64.30000000000001,1286.0000000000002
low,hk_person_00203856,2,169.3,3386.0
low,hk_person_00204239,2,216.2,4324.0
low,hk_person_00204325,2,156.7,3134.0
low,hk_person_00204327,2,142.0,2840.0
low,hk_person_00204347,3,265.5,5310.0
low,hk_person_00204478,3,392.20000000000005,7844.000000000001
low,hk_person_00204496,2,139.9,2798.0
low,hk_person_00204500,2,167.2,3344.0
low,hk_person_00204503,2,186.1,3722.0
low,hk_person_00204513,2,171.4,3428.0
low,hk_person_00204539,2,214.8,4296.0
low,hk_person_00205634,3,139.5,2790.0
low,hk_person_00205881,3,240.3,4806.0
low,hk_person_00206029,3,110.1,2202.0
low,hk_person_00206189,2,188.2,3764.0
low,hk_person_00206362,3,270.4,5408.0
low,hk_person_00206394,2,367.4,7348.0
low,hk_person_00206567,2,129.4,2588.0
low,hk_person_00206948,2,194.5,3890.0
low,hk_person_00206949,3,895.5,17910.0
low,hk_person_00207343,2,100.0,2000.0
low,hk_person_00207530,2,97.9,1958.0
low,hk_person_00208174,3,215.8,4316.0
low,hk_person_00208365,2,129.4,2588.0
low,hk_person_00208406,2,158.8,3176.0
low,hk_person_00208613,2,815.4,16308.0
low,hk_person_00208766,2,220.39999999999998,4408.0
low,hk_person_00208889,2,127.30000000000001,2546.0
low,hk_person_00209285,2,165.1,3302.0
low,hk_person_00209828,3,364.2,7284.0
low,hk_person_00210142,2,217.6,4352.0
low,hk_person_00210538,3,200.39999999999998,4007.9999999999995
low,hk_person_00210596,2,100.0,2000.0
low,hk_person_00210621,2,144.1,2882.0
low,hk_person_00211516,2,210.60000000000002,4212.0
low,hk_person_00211734,3,181.5,3630.0
low,hk_person_00212123,3,289.29999999999995,5785.999999999999
low,hk_person_00212261,3,202.5,4050.0
low,hk_person_00212430,2,154.6,3092.0
low,hk_person_00213045,2,339.4,6788.0
low,hk_person_00213052,2,493.4,9868.0
low,hk_person_00213209,2,125.2,2504.0
low,hk_person_00213641,3,255.0,5100.0
low,hk_person_00214033,2,258.20000000000005,5164.000000000001
low,hk_person_00214371,3,255.7,5114.0
low,hk_person_00214673,3,283.0,5660.0
low,hk_person_00214758,2,58.0,1160.0
low,hk_person_00214859,3,225.6,4512.0
low,hk_person_00214861,2,89.5,1790.0
low,hk_person_00215765,3,514.7,10294.0
low,hk_person_00215916,2,62.2,1244.0
low,hk_person_00216099,2,93.7,1874.0
low,hk_person_00216255,2,184.0,3680.0
low,hk_person_00216516,2,152.5,3050.0
low,hk_person_00216581,2,241.39999999999998,4828.0
low,hk_person_00217631,2,135.7,2714.0
low,hk_person_00217909,3,391.5,7830.0
low,hk_person_00218399,2,79.0,1580.0
low,hk_person_00219262,3,261.3,5226.0
low,hk_person_00219378,2,220.4,4408.0
low,hk_person_00220010,2,228.8,4576.0
low,hk_person_00220406,3,206.7,4134.0
low,hk_person_00220437,2,175.60000000000002,3512.0000000000005
low,hk_person_00220439,2,226.0,4520.0
low,hk_person_00221047,2,233.0,4660.0
low,hk_person_00221118,3,110.1,2202.0
low,hk_person_00221279,2,173.5,3470.0
low,hk_person_00222097,2,217.60000000000002,4352.0
low,hk_person_00222337,2,158.8,3176.0
low,hk_person_00222992,3,369.79999999999995,7395.999999999999
low,hk_person_00223225,2,231.60000000000002,4632.0
low,hk_person_00223226,2,212.0,4240.0
low,hk_person_00223706,2,217.6,4352.0
low,hk_person_00223842,3,266.2,5324.0
low,hk_person_00223898,3,227.7,4554.0
low,hk_person_00223956,3,273.20000000000005,5464.000000000001
low,hk_person_00224137,3,350.9,7018.0
low,hk_person_00224249,3,181.5,3630.0
low,hk_person_00224456,3,303.3,6066.0
low,hk_person_00224901,2,220.4,4408.0
low,hk_person_00225359,3,110.1,2202.0
low,hk_person_00225527,3,311.0,6220.0
low,hk_person_00225668,2,555.0,11100.0
low,hk_person_00226355,2,146.2,2924.0
low,hk_person_00226689,2,202.2,4044.0
low,hk_person_00226725,2,127.30000000000001,2546.0
low,hk_person_00226922,2,352.0,7040.0
low,hk_person_00227295,3,457.3,9146.0
low,hk_person_00227399,2,156.7,3134.0
low,hk_person_00227526,2,58.0,1160.0
low,hk_person_00227892,2,294.6,5892.0
low,hk_person_00228058,2,279.20000000000005,5584.000000000001
low,hk_person_00228357,3,358.6,7172.0
low,hk_person_00228863,3,145.8,2916.0
low,hk_person_00229179,2,594.2,11884.0
low,hk_person_00229239,3,455.9,9118.0
low,hk_person_00229278,3,118.5,2370.0
low,hk_person_00229885,2,301.6,6032.0
low,hk_person_00230238,3,388.0,7760.0
low,hk_person_00230893,2,270.79999999999995,5415.999999999999
low,hk_person_00231144,2,173.5,3470.0
low,hk_person_00231146,3,338.3,6766.0
low,hk_person_00231476,2,58.0,1160.0
low,hk_person_00231880,2,58.0,1160.0
low,hk_person_00232162,2,244.2,4884.0
low,hk_person_00232667,3,137.4,2748.0
low,hk_person_00232852,2,451.4,9028.0
low,hk_person_00234219,2,279.2,5584.0
low,hk_person_00234652,3,185.7,3714.0
low,hk_person_00234960,2,160.9,3218.0
low,hk_person_00235449,2,64.30000000000001,1286.0000000000002
low,hk_person_00235497,2,58.0,1160.0
low,hk_person_00235688,2,79.0,1580.0
low,hk_person_00235700,2,129.4,2588.0
low,hk_person_00235701,2,89.5,1790.0
low,hk_person_00236137,2,286.20000000000005,5724.000000000001
low,hk_person_00236345,2,58.0,1160.0
low,hk_person_00236643,2,58.0,1160.0
low,hk_person_00237171,2,244.2,4884.0
low,hk_person_00237255,2,273.6,5472.0
low,hk_person_00238316,2,205.0,4100.0
low,hk_person_00238444,3,313.8,6276.0
low,hk_person_00239048,2,127.3,2546.0
low,hk_person_00239486,2,289.0,5780.0
low,hk_person_00239892,2,177.7,3554.0
low,hk_person_00240255,2,66.4,1328.0
low,hk_person_00240256,3,192.0,3840.0
low,hk_person_00240576,2,227.4,4548.0
low,hk_person_00240706,2,160.89999999999998,3217.9999999999995
low,hk_person_00241432,2,116.80000000000001,2336.0
low,hk_person_00241815,3,357.20000000000005,7144.000000000001
low,hk_person_00241940,3,385.2,7704.0
low,hk_person_00242502,2,116.8,2336.0
low,hk_person_00242726,3,341.8,6836.0
low,hk_person_00243073,2,165.1,3302.0
low,hk_person_00243333,3,262.0,5240.0
low,hk_person_00243723,2,58.0,1160.0
low,hk_person_00244008,2,60.1,1202.0
low,hk_person_00244026,3,252.2,5044.0
low,hk_person_00244037,3,426.5,8530.0
low,hk_person_00245194,2,58.0,1160.0
low,hk_person_00245227,3,277.4,5548.0
low,hk_person_00245666,3,295.6,5912.0
low,hk_person_00245801,3,337.6,6752.0
low,hk_person_00246479,2,169.3,3386.0
low,hk_person_00246874,2,255.39999999999998,5108.0
low,hk_person_00247573,2,171.39999999999998,3427.9999999999995
low,hk_person_00247651,2,58.0,1160.0
low,hk_person_00248152,2,371.6,7432.0
low,hk_person_00248153,2,127.30000000000001,2546.0
low,hk_person_00248640,2,452.79999999999995,9056.0
low,hk_person_00248763,2,144.1,2882.0
low,hk_person_00249392,3,315.9,6318.0
low,hk_person_00249453,3,227.7,4554.0
low,hk_person_00249730,2,275.0,5500.0
low,hk_person_00250520,2,142.0,2840.0
low,hk_person_00250967,2,221.8,4436.0
low,hk_person_00251356,2,150.39999999999998,3007.9999999999995
low,hk_person_00251914,2,58.0,1160.0
low,hk_person_00251990,2,58.0,1160.0
low,hk_person_00252390,3,357.9,7158.0
low,hk_person_00252499,2,194.5,3890.0
low,hk_person_00252743,3,87.0,1740.0
low,hk_person_00252938,3,359.29999999999995,7185.999999999999
low,hk_person_00253326,2,58.0,1160.0
low,hk_person_00254051,2,272.2,5444.0
low,hk_person_00254833,3,283.0,5660.0
low,hk_person_00254897,2,265.2,5304.0
low,hk_person_00255044,3,346.0,6920.0
low,hk_person_00255293,3,412.5,8250.0
low,hk_person_00255349,3,194.10000000000002,3882.0000000000005
low,hk_person_00255634,2,525.6,10512.0
low,hk_person_00255878,3,302.6,6052.0
low,hk_person_00256344,2,112.6,2252.0
low,hk_person_00256454,2,102.1,2042.0
low,hk_person_00256456,2,58.0,1160.0
low,hk_person_00256481,2,133.6,2672.0
low,hk_person_00256489,2,173.5,3470.0
low,hk_person_00256726,2,277.8,5556.0
low,hk_person_00256732,2,545.2,10904.0
low,hk_person_00256740,3,315.2,6304.0
low,hk_person_00256745,2,112.6,2252.0
low,hk_person_00256909,2,235.8,4716.0
low,hk_person_00257221,2,76.9,1538.0
low,hk_person_00257343,2,175.60000000000002,3512.0000000000005
low,hk_person_00257436,2,58.0,1160.0
low,hk_person_00257443,2,230.2,4604.0
low,hk_person_00257635,2,102.1,2042.0
low,hk_person_00257738,2,58.0,1160.0
low,hk_person_00257759,3,486.70000000000005,9734.0
low,hk_person_00257761,2,58.0,1160.0
low,hk_person_00257762,2,58.0,1160.0
low,hk_person_00257824,2,262.4,5248.0
low,hk_person_00257849,2,251.2,5024.0
low,hk_person_00257984,2,154.6,3092.0
low,hk_person_00258720,3,206.7,4134.0
low,hk_person_00258769,3,264.1,5282.0
low,hk_person_00259579,3,258.5,5170.0
low,hk_person_00259986,2,290.4,5808.0
low,hk_person_00260131,2,207.8,4156.0
low,hk_person_00260471,3,325.7,6514.0
low,hk_person_00261406,3,89.1,1782.0
low,hk_person_00261442,2,171.39999999999998,3427.9999999999995
low,hk_person_00261555,2,137.8,2756.0
low,hk_person_00262537,2,303.0,6060.0
low,hk_person_00262597,2,58.0,1160.0
low,hk_person_00262641,3,252.2,5044.0
low,hk_person_00262642,2,213.4,4268.0
low,hk_person_00263076,2,251.2,5024.0
low,hk_person_00264281,2,163.0,3260.0
low,hk_person_00264539,2,213.4,4268.0
low,hk_person_00265325,2,326.79999999999995,6535.999999999999
low,hk_person_00265359,2,410.79999999999995,8216.0
low,hk_person_00265853,3,325.0,6500.0
low,hk_person_00266672,2,58.0,1160.0
low,hk_person_00266938,2,60.1,1202.0
low,hk_person_00268550,2,129.4,2588.0
low,hk_person_00269376,2,217.6,4352.0
low,hk_person_00269580,2,83.2,1664.0
low,hk_person_00269876,2,184.0,3680.0
low,hk_person_00269877,2,58.0,1160.0
low,hk_person_00269910,2,58.0,1160.0
low,hk_person_00270103,3,177.3,3546.0
low,hk_person_00270357,3,231.9,4638.0
low,hk_person_00270995,2,233.0,4660.0
low,hk_person_00271069,3,208.8,4176.0
low,hk_person_00271071,2,228.8,4576.0
low,hk_person_00271645,3,196.2,3924.0
low,hk_person_00271927,2,198.0,3960.0
low,hk_person_00272354,2,79.0,1580.0
low,hk_person_00272372,2,146.2,2924.0
low,hk_person_00272384,3,221.4,4428.0
low,hk_person_00272725,2,173.5,3470.0
low,hk_person_00273013,2,152.5,3050.0
low,hk_person_00273344,2,146.2,2924.0
low,hk_person_00273846,2,131.5,2630.0
low,hk_person_00273848,3,411.1,8222.0
low,hk_person_00274009,2,230.2,4604.0
low,hk_person_00274153,2,58.0,1160.0
low,hk_person_00274191,2,60.1,1202.0
low,hk_person_00275413,2,160.89999999999998,3217.9999999999995
low,hk_person_00275660,2,592.8,11856.0
low,hk_person_00276820,2,58.0,1160.0
low,hk_person_00277466,2,186.1,3722.0
low,hk_person_00277618,2,210.6,4212.0
low,hk_person_00277733,2,58.0,1160.0
low,hk_person_00277765,2,156.7,3134.0
low,hk_person_00277979,2,154.60000000000002,3092.0000000000005
low,hk_person_00278279,3,513.3,10266.0
low,hk_person_00278316,3,301.9,6038.0
low,hk_person_00278415,2,58.0,1160.0
low,hk_person_00278687,3,315.2,6304.0
low,hk_person_00279416,3,194.10000000000002,3882.0000000000005
low,hk_person_00279435,2,60.1,1202.0
low,hk_person_00280350,2,60.1,1202.0
low,hk_person_00280503,2,220.4,4408.0
low,hk_person_00280939,2,297.4,5948.0
low,hk_person_00281045,2,169.3,3386.0
low,hk_person_00281132,2,68.5,1370.0
low,hk_person_00281470,3,238.2,4764.0
low,hk_person_00281802,3,364.9,7298.0
low,hk_person_00282040,3,245.89999999999998,4918.0
low,hk_person_00282552,2,263.8,5276.0
low,hk_person_00282695,2,123.1,2462.0
low,hk_person_00283128,2,68.5,1370.0
low,hk_person_00283507,2,196.60000000000002,3932.0000000000005
low,hk_person_00283509,3,440.5,8810.0
low,hk_person_00283899,2,186.1,3722.0
low,hk_person_00283924,2,194.5,3890.0
low,hk_person_00283951,3,234.0,4680.0
low,hk_person_00284282,3,164.7,3294.0
low,hk_person_00284357,3,421.6,8432.0
low,hk_person_00284920,3,231.89999999999998,4638.0
low,hk_person_00285451,2,220.39999999999998,4408.0
low,hk_person_00285489,2,135.7,2714.0
low,hk_person_00285626,3,179.39999999999998,3587.9999999999995
low,hk_person_00285725,2,210.6,4212.0
low,hk_person_00285856,2,74.80000000000001,1496.0000000000002
low,hk_person_00285862,2,66.4,1328.0
low,hk_person_00286024,3,246.60000000000002,4932.0
low,hk_person_00287142,3,257.1,5142.0
low,hk_person_00287253,3,280.2,5604.0
low,hk_person_00287453,3,183.6,3672.0
low,hk_person_00287548,2,206.4,4128.0
low,hk_person_00288028,3,196.2,3924.0
low,hk_person_00288572,3,227.7,4554.0
low,hk_person_00288638,2,197.3,3946.0
low,hk_person_00289161,2,152.5,3050.0
low,hk_person_00289312,3,257.8,5156.0
low,hk_person_00289562,3,265.5,5310.0
low,hk_person_00289734,3,231.9,4638.0
low,hk_person_00289758,2,58.0,1160.0
low,hk_person_00289882,5,447.4,8948.0
low,hk_person_00290244,2,66.4,1328.0
low,hk_person_00290442,2,91.6,1832.0
low,hk_person_00290443,2,212.0,4240.0
low,hk_person_00290475,2,612.4000000000001,12248.000000000002
low,hk_person_00290981,2,165.1,3302.0
low,hk_person_00291115,2,188.2,3764.0
low,hk_person_00291621,3,534.3,10686.0
low,hk_person_00293100,3,307.5,6150.0
low,hk_person_00293721,2,62.2,1244.0
low,hk_person_00294179,2,95.8,1916.0
low,hk_person_00294230,2,79.0,1580.0
low,hk_person_00295473,2,62.2,1244.0
low,hk_person_00295638,3,204.6,4092.0
low,hk_person_00296814,2,112.6,2252.0
low,hk_person_00297294,2,163.0,3260.0
low,hk_person_00297716,3,322.2,6444.0
low,hk_person_00297855,2,148.3,2966.0
low,hk_person_00299284,2,212.7,4254.0
low,hk_person_00300670,3,344.6,6892.0
low,hk_person_00300885,2,79.0,1580.0
low,hk_person_00301276,2,214.8,4296.0
low,hk_person_00301574,3,514.7,10294.0
low,hk_person_00301575,3,440.5,8810.0
low,hk_person_00302205,2,249.8,4996.0
low,hk_person_00302300,3,615.5,12310.0
low,hk_person_00302506,3,291.4,5828.0
low,hk_person_00303044,2,224.60000000000002,4492.0
low,hk_person_00303348,3,261.3,5226.0
low,hk_person_00303738,3,116.4,2328.0
low,hk_person_00303856,2,110.5,2210.0
low,hk_person_00304697,2,169.3,3386.0
low,hk_person_00305471,2,79.0,1580.0
low,hk_person_00305974,2,158.8,3176.0
low,hk_person_00306170,3,341.79999999999995,6835.999999999999
low,hk_person_00306171,2,206.4,4128.0
low,hk_person_00306526,2,158.8,3176.0
low,hk_person_00306642,2,58.0,1160.0
low,hk_person_00306867,2,266.6,5332.0
low,hk_person_00306978,2,235.8,4716.0
low,hk_person_00308039,3,755.5,15110.0
low,hk_person_00308575,2,123.1,2462.0
low,hk_person_00308968,2,224.60000000000002,4492.0
low,hk_person_00309246,2,123.1,2462.0
low,hk_person_00310058,2,202.2,4044.0
low,hk_person_00310444,2,125.2,2504.0
low,hk_person_00310447,2,163.0,3260.0
low,hk_person_00310517,2,179.8,3596.0
low,hk_person_00310662,2,58.0,1160.0
low,hk_person_00310943,2,227.4,4548.0
low,hk_person_00311053,2,462.6,9252.0
low,hk_person_00311139,2,192.4,3848.0
low,hk_person_00311563,2,58.0,1160.0
low,hk_person_00312361,2,142.0,2840.0
low,hk_person_00312445,2,129.4,2588.0
low,hk_person_00313141,2,62.2,1244.0
low,hk_person_00313263,3,263.4,5268.0
low,hk_person_00313399,2,58.0,1160.0
low,hk_person_00313400,2,158.8,3176.0
low,hk_person_00313501,2,186.1,3722.0
low,hk_person_00314832,2,108.4,2168.0
low,hk_person_00314870,2,252.6,5052.0
low,hk_person_00315205,2,195.2,3904.0
low,hk_person_00315389,2,212.0,4240.0
low,hk_person_00315846,2,289.0,5780.0
low,hk_person_00315864,3,236.1,4722.0
low,hk_person_00315924,3,625.3,12506.0
low,hk_person_00316292,2,58.0,1160.0
low,hk_person_00316552,2,200.8,4016.0
low,hk_person_00316635,2,93.69999999999999,1873.9999999999998
low,hk_person_00316920,2,230.2,4604.0
low,hk_person_00317413,2,79.0,1580.0
low,hk_person_00317493,2,152.5,3050.0
low,hk_person_00318561,2,192.4,3848.0
low,hk_person_00319019,3,160.5,3210.0
low,hk_person_00319505,3,280.2,5604.0
low,hk_person_00320039,3,248.7,4974.0
low,hk_person_00320488,3,223.5,4470.0
low,hk_person_00321244,2,227.4,4548.0
low,hk_person_00321318,3,110.1,2202.0
low,hk_person_00321530,3,237.5,4750.0
low,hk_person_00321774,3,196.2,3924.0
low,hk_person_00322173,2,173.5,3470.0
low,hk_person_00322272,2,97.9,1958.0
low,hk_person_00322399,2,81.1,1622.0
low,hk_person_00322804,2,217.60000000000002,4352.0
low,hk_person_00322887,2,158.8,3176.0
low,hk_person_00323053,3,245.9,4918.0
low,hk_person_00323410,3,251.5,5030.0
low,hk_person_00323633,3,616.9,12338.0
low,hk_person_00324252,2,247.0,4940.0
low,hk_person_00324438,2,194.5,3890.0
low,hk_person_00324585,2,216.2,4324.0
low,hk_person_00324998,2,135.7,2714.0
