"YR_MTH","VEHICLE_CLASS_CODE","GOODS_VEHICLE_TYPE_CODE","GOV_VEHICLE_TYPE_CODE","MOTOR_CYCLE_TYPE_CODE","TAXIS_TYPE_CODE","TTD_PTO_CODE","BUS_TYPE_CODE","FRANCHISED_TYPE","FIRST_REG","TOTAL_REG","TOTAL_LIC"
"201405","11","","","","","OTHERS","SD","",53,6822,6789
"201405","12","","","","","LWB","DD","",5,175,172
"201405","12","","","","","CTB","SD","2",0,14,14
"201405","6","","","","","","","",13,1738,1543
"201405","7","","OTHERS","","","","","",30,5476,5476
"201405","9","","","","","GMB","","",4,3114,3114
"201405","11","","","","","OTHERS","DD","",0,103,101
"201405","4","","","","","","DD","",0,62,62
"201405","5","3","","","","","","",47,5020,4880
"201405","12","","","","","NWFB","SD","",0,36,32
"201405","12","","","","","KMB","DD","",16,3666,3662
"201405","12","","","","","KMB","SD","",0,174,174
"201405","4","","","","","","SD","",0,523,515
"201405","12","","","","","NLB","DD","",0,2,2
"201405","2","","","COMBO","","","","",0,49,34
"201405","3","","","","Lantau","TAX","","",1,50,50
"201405","12","","","","","NLB","SD","",0,110,110
"201405","2","","","MTRI","","","","",0,84,67
"201405","10","","","","","","","",18,2861,2837
"201405","5","1","","","","","","",664,76207,72928
"201405","9","","","","","RMB","","",3,1236,1231
"201405","12","","","","","CTB","DD","2",2,178,165
"201406","3","","","","Urban","TAX","","",104,15250,15212
"201406","4","","","","","","SD","",1,523,514
"201406","3","","","","Lantau","TAX","","",0,50,50
"201406","1","","","","","","","",3959,529203,486168
"201406","11","","","","","OTHERS","DD","",0,103,103
"201406","11","","","","","LRB","DD","",2,116,116
"201406","5","2","","","","","","",340,38516,36980
"201406","7","","OTHERS","","","","","",37,5478,5478
"201406","12","","","","","NWFB","DD","",0,693,687
"201406","7","","MC","","","","","",0,790,790
"201406","12","","","","","KMB","DD","",24,3662,3658
"201406","2","","","MTRI","","","","",10,94,78
"201406","12","","","","","LWB","SD","",0,0,0
"201406","12","","","","","NLB","SD","",0,110,110
"201406","12","","","","","NLB","DD","",0,2,2
"201406","9","","","","","RMB","","",8,1233,1226
"201406","12","","","","","CTB","SD","2",0,14,14
"201406","3","","","","NT","TAX","","",22,2838,2822
"201406","5","1","","","","","","",674,75451,72465
"201406","2","","","COMBO","","","","",0,48,32
"201406","11","","","","","OTHERS","SD","",66,6812,6770
"201406","10","","","","","","","",30,2877,2851
"201406","4","","","","","","DD","",0,62,61
"201406","12","","","","","CTB","DD","2",7,184,164
"201406","5","3","","","","","","",59,5034,4906
"201406","11","","","","","LRB","SD","",0,8,8
"201406","12","","","","","KMB","SD","",0,174,174
"201406","12","","","","","NWFB","SD","",0,36,32
"201406","6","","","","","","","",11,1746,1542
"201406","2","","","SOLO","","","","",444,61859,42972
"201406","12","","","","","CTB","SD","1",0,52,51
"201406","9","","","","","GMB","","",9,3117,3115
"201406","12","","","","","CTB","DD","1",11,749,729
"201406","12","","","","","LWB","DD","",2,175,172
"201407","5","3","","","","","","",63,5047,4930
"201407","11","","","","","LRB","SD","",0,8,8
"201407","12","","","","","LWB","SD","",0,0,0
"201407","3","","","","NT","TAX","","",26,2838,2825
"201407","7","","MC","","","","","",1,764,764
"201407","5","1","","","","","","",776,74887,72130
"201407","12","","","","","NLB","DD","",0,2,2
"201407","2","","","SOLO","","","","",396,62140,43055
"201407","5","2","","","","","","",428,38306,36962
"201407","11","","","","","OTHERS","SD","",84,6810,6758
"201407","12","","","","","CTB","SD","2",0,14,14
"201407","2","","","COMBO","","","","",0,48,30
"201407","3","","","","Lantau","TAX","","",1,50,50
"201407","4","","","","","","SD","",5,523,509
"201407","7","","OTHERS","","","","","",81,5522,5522
"201407","10","","","","","","","",45,2890,2849
"201407","12","","","","","KMB","SD","",0,174,174
"201407","12","","","","","NWFB","DD","",0,690,685
"201407","12","","","","","CTB","DD","2",2,182,161
"201407","12","","","","","CTB","DD","1",17,756,733
"201407","2","","","MTRI","","","","",4,98,81
"201407","12","","","","","KMB","DD","",6,3659,3656
"201407","12","","","","","CTB","SD","1",0,52,51
"201407","6","","","","","","","",9,1748,1547
"201407","12","","","","","NLB","SD","",0,110,110
"201407","1","","","","","","","",3721,530973,487538
"201407","3","","","","Urban","TAX","","",133,15250,15214
"201407","12","","","","","LWB","DD","",5,179,174
"201407","11","","","","","LRB","DD","",0,116,116
"201407","9","","","","","RMB","","",4,1231,1226
"201407","11","","","","","OTHERS","DD","",0,103,103
"201407","9","","","","","GMB","","",5,3119,3117
"201407","4","","","","","","DD","",0,62,61
"201407","12","","","","","NWFB","SD","",0,36,32
"201408","4","","","","","","DD","",0,62,61
"201408","12","","","","","KMB","SD","",0,173,173
"201408","2","","","COMBO","","","","",1,49,30
"201408","12","","","","","NWFB","DD","",0,687,683
"201408","4","","","","","","SD","",3,524,512
"201408","12","","","","","NLB","SD","",0,110,110
"201408","12","","","","","CTB","SD","2",0,14,14
"201408","12","","","","","CTB","DD","1",15,759,734
"201408","5","3","","","","","","",56,5051,4948
"201408","3","","","","NT","TAX","","",17,2838,2829
"201408","12","","","","","CTB","SD","1",0,51,50
"201408","5","1","","","","","","",732,74546,71911
"201408","12","","","","","KMB","DD","",42,3694,3688
"201408","3","","","","Urban","TAX","","",118,15250,15191
"201408","2","","","MTRI","","","","",4,102,85
"201408","11","","","","","LRB","DD","",3,116,116
"201408","6","","","","","","","",8,1747,1545
"201408","12","","","","","NWFB","SD","",0,36,32
"201408","9","","","","","GMB","","",6,3120,3115
"201408","12","","","","","NLB","DD","",0,2,2
"201408","12","","","","","LWB","SD","",0,0,0
"201408","3","","","","Lantau","TAX","","",1,50,48
"201408","9","","","","","RMB","","",5,1230,1224
"201408","10","","","","","","","",165,3010,2980
"201408","1","","","","","","","",3964,532950,488664
"201408","5","2","","","","","","",350,38046,36766
"201408","2","","","SOLO","","","","",433,62449,43210
"201408","7","","OTHERS","","","","","",26,5526,5526
"201408","11","","","","","LRB","SD","",0,8,8
"201408","12","","","","","LWB","DD","",4,179,175
"201408","11","","","","","OTHERS","DD","",0,103,102
"201408","12","","","","","CTB","DD","2",2,176,161
"201408","7","","MC","","","","","",17,773,773
"201408","11","","","","","OTHERS","SD","",141,6812,6768
"201409","12","","","","","CTB","DD","1",5,750,733
"201409","9","","","","","RMB","","",5,1225,1217
"201409","11","","","","","OTHERS","DD","",0,103,103
"201409","9","","","","","GMB","","",7,3125,3123
"201409","12","","","","","NLB","DD","",0,2,2
"201409","12","","","","","CTB","DD","2",1,173,162
"201409","11","","","","","OTHERS","SD","",78,6815,6779
"201409","4","","","","","","DD","",0,62,61
"201409","6","","","","","","","",8,1750,1535
"201409","12","","","","","CTB","SD","2",0,14,14
"201409","2","","","COMBO","","","","",0,49,29
"201409","11","","","","","LRB","SD","",0,8,8
"201409","10","","","","","","","",13,3007,2982
"201409","4","","","","","","SD","",1,525,513
"201409","12","","","","","LWB","DD","",1,177,175
"201409","12","","","","","NLB","SD","",0,110,110
"201409","3","","","","Urban","TAX","","",175,15250,15175
"201409","2","","","MTRI","","","","",5,106,89
"201409","5","3","","","","","","",75,5085,4981
"201409","12","","","","","KMB","SD","",0,173,173
"201409","5","2","","","","","","",455,37967,36750
"201409","12","","","","","LWB","SD","",0,0,0
"201409","11","","","","","LRB","DD","",0,116,116
"201409","3","","","","Lantau","TAX","","",0,50,49
"201409","7","","OTHERS","","","","","",27,5518,5518
"201409","3","","","","NT","TAX","","",32,2838,2824
"201409","12","","","","","CTB","SD","1",0,51,51
"201409","7","","MC","","","","","",14,779,779
"201409","5","1","","","","","","",979,74489,71966
"201409","2","","","SOLO","","","","",412,62741,43521
"201409","12","","","","","NWFB","SD","",0,36,35
"201409","12","","","","","KMB","DD","",1,3690,3682
"201409","1","","","","","","","",4499,535537,490702
"201409","12","","","","","NWFB","DD","",0,686,679
"201410","12","","","","","CTB","SD","2",0,14,14
"201410","1","","","","","","","",4310,537828,492534
"201410","3","","","","NT","TAX","","",26,2838,2824
"201410","4","","","","","","DD","",0,62,61
"201410","7","","OTHERS","","","","","",44,5508,5508
"201410","12","","","","","NWFB","DD","",0,683,678
"201410","12","","","","","LWB","SD","",0,0,0
"201410","5","2","","","","","","",296,37721,36627
"201410","12","","","","","LWB","DD","",1,178,176
"201410","3","","","","Urban","TAX","","",130,15250,15176
"201410","12","","","","","CTB","DD","2",0,173,161
"201410","11","","","","","LRB","SD","",0,8,8
"201410","6","","","","","","","",6,1753,1533
"201410","9","","","","","GMB","","",8,3126,3123
"201410","12","","","","","NLB","SD","",0,110,110
"201410","10","","","","","","","",21,3013,2993
"201410","2","","","COMBO","","","","",1,50,30
"201410","12","","","","","KMB","SD","",0,173,173
"201410","12","","","","","NLB","DD","",0,2,2
"201410","11","","","","","LRB","DD","",0,116,116
"201410","12","","","","","KMB","DD","",24,3677,3667
"201410","2","","","SOLO","","","","",463,63098,43769
"201410","9","","","","","RMB","","",0,1224,1222
"201410","12","","","","","CTB","DD","1",7,749,733
"201410","11","","","","","OTHERS","DD","",1,104,104
"201410","12","","","","","CTB","SD","1",0,51,50
"201410","5","1","","","","","","",788,74215,71800
"201410","4","","","","","","SD","",7,524,518
"201410","2","","","MTRI","","","","",9,114,96
"201410","5","3","","","","","","",47,5104,5006
"201410","12","","","","","NWFB","SD","",0,36,35
"201410","3","","","","Lantau","TAX","","",0,50,49
"201410","7","","MC","","","","","",0,773,773
"201410","11","","","","","OTHERS","SD","",76,6822,6790
"201411","12","","","","","LWB","SD","",0,0,0
"201411","7","","MC","","","","","",0,768,768
"201411","2","","","MTRI","","","","",4,118,100
"201411","12","","","","","CTB","SD","2",0,14,14
"201411","12","","","","","CTB","DD","2",0,171,162
"201411","5","1","","","","","","",673,73980,71620
"201411","12","","","","","KMB","SD","",1,173,173
"201411","4","","","","","","SD","",4,522,516
"201411","6","","","","","","","",8,1753,1531
"201411","12","","","","","CTB","DD","1",3,751,731
"201411","3","","","","Urban","TAX","","",78,15250,15199
"201411","3","","","","Lantau","TAX","","",1,50,50
"201411","12","","","","","NWFB","DD","",1,683,677
"201411","4","","","","","","DD","",0,62,61
"201411","11","","","","","OTHERS","DD","",0,103,103
"201411","12","","","","","CTB","SD","1",0,51,51
"201411","12","","","","","LWB","DD","",4,179,178
"201411","7","","OTHERS","","","","","",24,5507,5507
"201411","12","","","","","NLB","SD","",0,110,109
"201411","12","","","","","NLB","DD","",0,2,2
"201411","3","","","","NT","TAX","","",27,2838,2821
"201411","10","","","","","","","",13,3015,2986
"201411","12","","","","","NWFB","SD","",0,36,35
"201411","9","","","","","GMB","","",3,3135,3131
"201411","1","","","","","","","",3362,539419,492765
"201411","2","","","COMBO","","","","",0,50,31
"201411","11","","","","","LRB","SD","",0,8,8
"201411","9","","","","","RMB","","",8,1215,1213
"201411","5","3","","","","","","",52,5123,5030
"201411","12","","","","","KMB","DD","",35,3672,3666
"201411","11","","","","","OTHERS","SD","",48,6819,6793
"201411","2","","","SOLO","","","","",453,63416,43996
"201411","11","","","","","LRB","DD","",0,116,116
"201411","5","2","","","","","","",332,37611,36584
"201412","3","","","","NT","TAX","","",23,2838,2827
"201412","11","","","","","OTHERS","DD","",0,103,103
"201412","12","","","","","CTB","DD","1",0,748,730
"201412","2","","","MTRI","","","","",7,124,107
"201412","3","","","","Urban","TAX","","",99,15250,15189
"201412","12","","","","","NLB","SD","",0,110,109
"201412","11","","","","","OTHERS","SD","",60,6823,6803
"201412","11","","","","","LRB","DD","",0,116,116
"201412","12","","","","","NLB","DD","",0,2,2
"201412","12","","","","","KMB","DD","",34,3682,3679
"201412","12","","","","","CTB","SD","1",0,51,51
"201412","7","","OTHERS","","","","","",81,5527,5527
"201412","1","","","","","","","",4285,541751,495038
"201412","12","","","","","CTB","SD","2",0,14,14
"201412","12","","","","","CTB","DD","2",0,168,162
"201412","5","3","","","","","","",61,5148,5073
"201412","2","","","SOLO","","","","",400,63684,44294
"201412","12","","","","","NWFB","SD","",0,36,35
"201412","3","","","","Lantau","TAX","","",0,50,50
"201412","2","","","COMBO","","","","",2,52,36
"201412","6","","","","","","","",9,1758,1530
"201412","12","","","","","NWFB","DD","",0,682,676
"201412","9","","","","","GMB","","",5,3143,3139
"201412","10","","","","","","","",34,3021,2995
"201412","12","","","","","LWB","SD","",0,0,0
"201412","4","","","","","","DD","",0,62,60
"201412","7","","MC","","","","","",0,762,762
"201412","4","","","","","","SD","",13,530,522
"201412","5","2","","","","","","",395,37529,36630
"201412","12","","","","","KMB","SD","",0,173,173
"201412","9","","","","","RMB","","",2,1207,1206
"201412","11","","","","","LRB","SD","",3,11,11
"201412","12","","","","","LWB","DD","",0,179,179
"201412","5","1","","","","","","",788,73865,71712
"201501","3","","","","NT","TAX","","",34,2838,2817
"201501","4","","","","","","SD","",4,532,525
"201501","4","","","","","","DD","",0,62,60
"201501","12","","","","","NLB","DD","",0,2,2
"201501","5","3","","","","","","",71,5177,5109
"201501","6","","","","","","","",7,1760,1531
"201501","10","","","","","","","",22,3023,2997
"201501","2","","","MTRI","","","","",9,133,117
"201501","12","","","","","CTB","SD","2",0,14,13
"201501","12","","","","","CTB","SD","1",0,51,50
"201501","12","","","","","KMB","DD","",25,3673,3659
"201501","2","","","COMBO","","","","",0,52,36
"201501","7","","MC","","","","","",1,757,757
"201501","12","","","","","LWB","DD","",0,179,179
"201501","11","","","","","OTHERS","SD","",46,6819,6799
"201501","5","2","","","","","","",343,37457,36653
"201501","12","","","","","CTB","DD","2",2,166,161
"201501","2","","","SOLO","","","","",390,63966,44469
"201501","11","","","","","OTHERS","DD","",0,103,103
"201501","12","","","","","NLB","SD","",3,113,113
"201501","3","","","","Urban","TAX","","",129,15250,15165
"201501","9","","","","","RMB","","",7,1200,1199
"201501","1","","","","","","","",3803,543577,495969
"201501","11","","","","","LRB","DD","",0,116,116
"201501","5","1","","","","","","",682,73713,71696
"201501","12","","","","","NWFB","DD","",6,686,672
"201501","3","","","","Lantau","TAX","","",0,50,50
"201501","12","","","","","NWFB","SD","",0,36,35
"201501","11","","","","","LRB","SD","",0,11,11
"201501","7","","OTHERS","","","","","",72,5528,5528
"201501","12","","","","","LWB","SD","",0,0,0
"201501","9","","","","","GMB","","",9,3150,3148
"201501","12","","","","","CTB","DD","1",8,749,732
"201501","12","","","","","KMB","SD","",0,173,173
"201502","6","","","","","","","",7,1760,1533
"201502","11","","","","","LRB","DD","",0,116,116
"201502","11","","","","","LRB","SD","",0,11,11
"201502","4","","","","","","SD","",11,539,532
"201502","12","","","","","LWB","DD","",0,179,178
"201502","9","","","","","GMB","","",12,3152,3151
"201502","3","","","","Urban","TAX","","",122,15250,15188
"201502","12","","","","","NLB","DD","",0,2,2
"201502","10","","","","","","","",34,3026,3008
"201502","5","1","","","","","","",630,73629,71619
"201502","11","","","","","OTHERS","DD","",0,103,103
"201502","12","","","","","NWFB","SD","",0,36,35
"201502","2","","","COMBO","","","","",0,52,38
"201502","1","","","","","","","",4955,546878,500449
"201502","12","","","","","KMB","SD","",0,173,172
"201502","9","","","","","RMB","","",3,1198,1197
"201502","7","","OTHERS","","","","","",43,5529,5529
"201502","12","","","","","CTB","SD","2",0,14,13
"201502","12","","","","","CTB","DD","2",5,171,166
"201502","5","3","","","","","","",46,5197,5129
"201502","12","","","","","LWB","SD","",0,0,0
"201502","12","","","","","CTB","DD","1",7,751,732
"201502","3","","","","Lantau","TAX","","",0,50,50
"201502","4","","","","","","DD","",0,61,60
"201502","11","","","","","OTHERS","SD","",31,6816,6792
"201502","12","","","","","KMB","DD","",50,3659,3658
"201502","3","","","","NT","TAX","","",54,2838,2804
"201502","7","","MC","","","","","",0,740,740
"201502","12","","","","","CTB","SD","1",0,51,48
"201502","2","","","SOLO","","","","",400,64265,44768
"201502","12","","","","","NWFB","DD","",8,694,674
"201502","2","","","MTRI","","","","",18,151,136
"201502","5","2","","","","","","",312,37406,36573
"201502","12","","","","","NLB","SD","",0,113,113
"201503","3","","","","Urban","TAX","","",183,15250,15175
"201503","3","","","","NT","TAX","","",43,2838,2815
"201503","2","","","SOLO","","","","",521,64680,45074
"201503","11","","","","","LRB","DD","",1,116,116
"201503","12","","","","","NLB","SD","",0,113,112
"201503","2","","","MTRI","","","","",1,152,137
"201503","7","","OTHERS","","","","","",44,5539,5539
"201503","7","","MC","","","","","",0,728,728
"201503","4","","","","","","SD","",7,540,531
"201503","12","","","","","CTB","DD","1",1,744,724
"201503","4","","","","","","DD","",0,61,59
"201503","12","","","","","KMB","SD","",0,172,171
"201503","5","2","","","","","","",887,37819,36922
"201503","12","","","","","CTB","DD","2",5,174,168
"201503","12","","","","","KMB","DD","",34,3628,3626
"201503","12","","","","","LWB","SD","",0,0,0
