"YR_MTH","MODE","TTD_PTO_CODE","FRANCHISE_TYPE","RAIL_LINE","BUS_TYPE_CODE","KM","KM_INDI","KM_CROSS_HARBOUR","KM_CROSS_HARBOUR_INDI","NO_FLEET","NO_FLEET_INDI","PAX_CAP","PAX_CAP_INDI"
"202105","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202105","Fran_Bus","NLB","","","",470.508,"",,"",148,"",12967,""
"202105","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202105","Fran_Bus","NLB","","","SD",,"",,"",90,"",,""
"202105","Railways","MTRC","","Local","",2660.5,"",,"",2008,"",635734,""
"202105","Railways","MTRC","","Airport","",102.859,"",,"",77,"",7700,""
"202105","Railways","MTRC","","LRT","",605.415,"",,"",142,"",34790,""
"202105","Railways","HKT","","","",384.61512,"",,"",161,"",18515,""
"202105","PLB","GMB","","","",25309.791,"",,"",3265,"",56351,""
"202105","PLB","RMB","","","",,"",,"",984,"",16332,""
"202105","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202105","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202105","Ferries","LFS","","","",0,"",,"",41,"",11980,""
"202105","LRB","LRB","","","",500.5947,"",,"",146,"",17242,""
"202105","LRB","LRB","","","DD",,"",,"",135,"",,""
"202105","LRB","LRB","","","SD",,"",,"",11,"",,""
"202105","RS","RS","","","",3138.466,"",,"",1086,"",52162,""
"202105","TAX","TAX","","","",,"",,"",18040,"",76802,""
"202106","Railways","MTRC","","LRT","",583.845,"",,"",142,"",34790,""
"202106","Railways","HKT","","","",361.53512,"",,"",161,"",18515,""
"202106","PLB","GMB","","","",24529.84,"",,"",3254,"",56223,""
"202106","PLB","RMB","","","",,"",,"",981,"",16290,""
"202106","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202106","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202106","Ferries","LFS","","","",0,"",,"",42,"",12203,""
"202106","LRB","LRB","","","",490.201,"",,"",146,"",17242,""
"202106","LRB","LRB","","","DD",,"",,"",135,"",,""
"202106","LRB","LRB","","","SD",,"",,"",11,"",,""
"202106","RS","RS","","","",3087.71,"",,"",1086,"",52115,""
"202106","TAX","TAX","","","",,"",,"",18032,"",76709,""
"202106","Fran_Bus","KMB","","","",22552.164,"",2959.168,"",4005,"",526729,""
"202106","Fran_Bus","KMB","","","DD",,"",,"",3866,"",,""
"202106","Fran_Bus","KMB","","","SD",,"",,"",139,"",,""
"202106","Fran_Bus","CTB","1","","",3838.6204,"",1953.5793,"",766,"",98428,""
"202106","Fran_Bus","CTB","1","","DD",,"",,"",734,"",,""
"202106","Fran_Bus","CTB","1","","SD",,"",,"",32,"",,""
"202106","Fran_Bus","CTB","2","","",1447.4586,"",270.8852,"",199,"",26347,""
"202106","Fran_Bus","CTB","2","","DD",,"",,"",199,"",,""
"202106","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202106","Fran_Bus","NWFB","","","",3214.8065,"",1319.7517,"",689,"",88745,""
"202106","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202106","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202106","Fran_Bus","LWB","","","",2171.362,"",,"",263,"",32807,""
"202106","Fran_Bus","LWB","","","DD",,"",,"",259,"",,""
"202106","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202106","Fran_Bus","NLB","","","",438.663,"",,"",147,"",12904,""
"202106","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202106","Fran_Bus","NLB","","","SD",,"",,"",89,"",,""
"202106","Railways","MTRC","","Local","",2640.391,"",,"",2048,"",649134,""
"202106","Railways","MTRC","","Airport","",100.353,"",,"",77,"",7700,""
"202107","Fran_Bus","KMB","","","",23355.755,"",3103.743,"",4022,"",529383,""
"202107","TAX","TAX","","","",,"",,"",18037,"",76656,""
"202107","Fran_Bus","KMB","","","SD",,"",,"",134,"",,""
"202107","Fran_Bus","CTB","1","","",4020.7789,"",2031.7019,"",764,"",98196,""
"202107","Fran_Bus","CTB","1","","DD",,"",,"",732,"",,""
"202107","Fran_Bus","CTB","1","","SD",,"",,"",32,"",,""
"202107","Fran_Bus","CTB","2","","",1506.6001,"",285.1874,"",197,"",26131,""
"202107","Fran_Bus","CTB","2","","DD",,"",,"",197,"",,""
"202107","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202107","Fran_Bus","NWFB","","","",3378.9997,"",1354.1311,"",689,"",88745,""
"202107","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202107","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202107","Fran_Bus","LWB","","","",2285.484,"",,"",254,"",31619,""
"202107","Fran_Bus","LWB","","","DD",,"",,"",250,"",,""
"202107","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202107","Fran_Bus","NLB","","","",461.1,"",,"",149,"",12960,""
"202107","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202107","Fran_Bus","NLB","","","SD",,"",,"",91,"",,""
"202107","Railways","MTRC","","Local","",2779.759,"",,"",2036,"",645514,""
"202107","Railways","MTRC","","Airport","",103.417,"",,"",77,"",7700,""
"202107","Railways","MTRC","","LRT","",596.982,"",,"",142,"",34790,""
"202107","Railways","HKT","","","",378.70694,"",,"",161,"",18515,""
"202107","PLB","GMB","","","",25309.89,"",,"",3257,"",56313,""
"202107","PLB","RMB","","","",,"",,"",982,"",16312,""
"202107","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202107","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202107","Ferries","LFS","","","",0,"",,"",43,"",11984,""
"202107","LRB","LRB","","","",499.811,"",,"",146,"",17242,""
"202107","LRB","LRB","","","DD",,"",,"",135,"",,""
"202107","LRB","LRB","","","SD",,"",,"",11,"",,""
"202107","RS","RS","","","",3129.811,"",,"",1091,"",52073,""
"202107","Fran_Bus","KMB","","","DD",,"",,"",3888,"",,""
"202108","Fran_Bus","KMB","","","",23326.071,"",3132.52,"",4020,"",529198,""
"202108","Fran_Bus","KMB","","","DD",,"",,"",3886,"",,""
"202108","Fran_Bus","KMB","","","SD",,"",,"",134,"",,""
"202108","Fran_Bus","CTB","1","","",4001.1719,"",2019.7709,"",764,"",98314,""
"202108","Fran_Bus","CTB","1","","DD",,"",,"",733,"",,""
"202108","Fran_Bus","CTB","1","","SD",,"",,"",31,"",,""
"202108","Fran_Bus","CTB","2","","",1499.0876,"",284.6592,"",194,"",25775,""
"202108","Fran_Bus","CTB","2","","DD",,"",,"",194,"",,""
"202108","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202108","Fran_Bus","NWFB","","","",3361.2892,"",1336.2483,"",688,"",88592,""
"202108","Fran_Bus","NWFB","","","DD",,"",,"",671,"",,""
"202108","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202108","Fran_Bus","LWB","","","",2286.051,"",,"",254,"",31806,""
"202108","Fran_Bus","LWB","","","DD",,"",,"",250,"",,""
"202108","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202108","Fran_Bus","NLB","","","",454.351,"",,"",142,"",12549,""
"202108","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202108","Fran_Bus","NLB","","","SD",,"",,"",84,"",,""
"202108","Railways","MTRC","","Local","",2791.816,"",,"",2036,"",645514,""
"202108","Railways","MTRC","","Airport","",109.545,"",,"",77,"",7700,""
"202108","Railways","MTRC","","LRT","",592.885,"",,"",142,"",34790,""
"202108","Railways","HKT","","","",371.73177,"",,"",161,"",18515,""
"202108","PLB","GMB","","","",25383.034,"",,"",3261,"",56410,""
"202108","PLB","RMB","","","",,"",,"",977,"",16229,""
"202108","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202108","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202108","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202108","LRB","LRB","","","",495.122,"",,"",145,"",17121,""
"202108","LRB","LRB","","","DD",,"",,"",134,"",,""
"202108","LRB","LRB","","","SD",,"",,"",11,"",,""
"202108","RS","RS","","","",3158.473,"",,"",1088,"",51869,""
"202108","TAX","TAX","","","",,"",,"",18046,"",76575,""
"202109","Fran_Bus","KMB","","","",22653.05,"",3034.999,"",4029,"",530423,""
"202109","TAX","TAX","","","",,"",,"",18052,"",76521,""
"202109","Fran_Bus","KMB","","","SD",,"",,"",135,"",,""
"202109","Fran_Bus","CTB","1","","",3854.7289,"",1939.4602,"",761,"",97990,""
"202109","Fran_Bus","CTB","1","","DD",,"",,"",732,"",,""
"202109","Fran_Bus","CTB","1","","SD",,"",,"",29,"",,""
"202109","Fran_Bus","CTB","2","","",1447.5573,"",265.0363,"",191,"",25406,""
"202109","Fran_Bus","CTB","2","","DD",,"",,"",191,"",,""
"202109","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202109","Fran_Bus","NWFB","","","",3264.1169,"",1295.8978,"",689,"",88729,""
"202109","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202109","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202109","Fran_Bus","LWB","","","",2211.191,"",,"",253,"",32025,""
"202109","Fran_Bus","LWB","","","DD",,"",,"",249,"",,""
"202109","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202109","Fran_Bus","NLB","","","",487.169,"",,"",143,"",12616,""
"202109","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202109","Fran_Bus","NLB","","","SD",,"",,"",85,"",,""
"202109","Railways","MTRC","","Local","",2744.829,"",,"",2036,"",645514,""
"202109","Railways","MTRC","","Airport","",101.92,"",,"",77,"",7700,""
"202109","Railways","MTRC","","LRT","",580.639,"",,"",142,"",34790,""
"202109","Railways","HKT","","","",365.9976,"",,"",161,"",18515,""
"202109","PLB","GMB","","","",24840.157,"",,"",3262,"",56450,""
"202109","PLB","RMB","","","",,"",,"",971,"",16133,""
"202109","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202109","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202109","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202109","LRB","LRB","","","",486.7185,"",,"",144,"",16999,""
"202109","LRB","LRB","","","DD",,"",,"",133,"",,""
"202109","LRB","LRB","","","SD",,"",,"",11,"",,""
"202109","RS","RS","","","",3066.254,"",,"",1100,"",52909,""
"202109","Fran_Bus","KMB","","","DD",,"",,"",3894,"",,""
"202110","Railways","MTRC","","LRT","",583.92,"",,"",142,"",34790,""
"202110","Railways","MTRC","","Airport","",108.605,"",,"",77,"",7700,""
"202110","PLB","GMB","","","",24423.929,"",,"",3270,"",56612,""
"202110","PLB","RMB","","","",,"",,"",972,"",16154,""
"202110","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202110","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202110","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202110","LRB","LRB","","","",481.2838,"",,"",144,"",16999,""
"202110","LRB","LRB","","","DD",,"",,"",133,"",,""
"202110","LRB","LRB","","","SD",,"",,"",11,"",,""
"202110","RS","RS","","","",2969.304,"",,"",1094,"",52599,""
"202110","TAX","TAX","","","",,"",,"",18040,"",76368,""
"202110","Railways","HKT","","","",351.53702,"",,"",161,"",18515,""
"202110","Railways","MTRC","","Local","",2747.98,"",,"",2036,"",645514,""
"202110","Fran_Bus","NLB","","","SD",,"",,"",83,"",,""
"202110","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202110","Fran_Bus","NLB","","","",456.084,"",,"",141,"",12464,""
"202110","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202110","Fran_Bus","LWB","","","DD",,"",,"",251,"",,""
"202110","Fran_Bus","LWB","","","",2169.15,"",,"",255,"",32265,""
"202110","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202110","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202110","Fran_Bus","NWFB","","","",3174.6909,"",1246.9293,"",689,"",88729,""
"202110","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202110","Fran_Bus","CTB","2","","DD",,"",,"",189,"",,""
"202110","Fran_Bus","CTB","2","","",1411.0709,"",252.2787,"",189,"",25155,""
"202110","Fran_Bus","CTB","1","","SD",,"",,"",28,"",,""
"202110","Fran_Bus","CTB","1","","DD",,"",,"",723,"",,""
"202110","Fran_Bus","CTB","1","","",3696.702,"",1852.8986,"",751,"",96711,""
"202110","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202110","Fran_Bus","KMB","","","DD",,"",,"",3900,"",,""
"202110","Fran_Bus","KMB","","","",21991.721,"",2906.84,"",4036,"",531185,""
"202111","Railways","MTRC","","LRT","",577.836,"",,"",142,"",34790,""
"202111","Fran_Bus","KMB","","","",22846.589,"",3050.317,"",3997,"",526246,""
"202111","PLB","GMB","","","",24816.344,"",,"",3266,"",56593,""
"202111","PLB","RMB","","","",,"",,"",972,"",16151,""
"202111","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202111","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202111","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202111","LRB","LRB","","","",495.0767,"",,"",145,"",17121,""
"202111","LRB","LRB","","","DD",,"",,"",134,"",,""
"202111","LRB","LRB","","","SD",,"",,"",11,"",,""
"202111","RS","RS","","","",3096.647,"",,"",1093,"",52586,""
"202111","TAX","TAX","","","",,"",,"",18054,"",76327,""
"202111","Railways","MTRC","","Airport","",101.015,"",,"",77,"",7700,""
"202111","Railways","MTRC","","Local","",2763.071,"",,"",2036,"",645514,""
"202111","Fran_Bus","NLB","","","SD",,"",,"",80,"",,""
"202111","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202111","Fran_Bus","NLB","","","",465.992,"",,"",138,"",12251,""
"202111","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202111","Fran_Bus","LWB","","","DD",,"",,"",253,"",,""
"202111","Fran_Bus","LWB","","","",2213.412,"",,"",257,"",33202,""
"202111","Fran_Bus","NWFB","","","SD",,"",,"",17,"",,""
"202111","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202111","Fran_Bus","NWFB","","","",3284.027,"",1302.0704,"",689,"",88729,""
"202111","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202111","Fran_Bus","CTB","2","","DD",,"",,"",188,"",,""
"202111","Fran_Bus","CTB","2","","",1450.4645,"",259.3244,"",188,"",25046,""
"202111","Fran_Bus","CTB","1","","SD",,"",,"",27,"",,""
"202111","Fran_Bus","CTB","1","","DD",,"",,"",732,"",,""
"202111","Fran_Bus","CTB","1","","",3848.2358,"",1939.9342,"",759,"",98000,""
"202111","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202111","Fran_Bus","KMB","","","DD",,"",,"",3861,"",,""
"202111","Railways","HKT","","","",363.54921,"",,"",161,"",18515,""
"202112","Fran_Bus","LWB","","","",2297.413,"",,"",257,"",33331,""
"202112","Fran_Bus","LWB","","","DD",,"",,"",253,"",,""
"202112","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202112","Fran_Bus","NLB","","","",481.321,"",,"",135,"",12032,""
"202112","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202112","Fran_Bus","NLB","","","SD",,"",,"",77,"",,""
"202112","Railways","MTRC","","Local","",2902.774,"",,"",2000,"",634654,""
"202112","Railways","MTRC","","Airport","",143.274,"",,"",77,"",7700,""
"202112","Railways","MTRC","","LRT","",598.371,"",,"",145,"",35525,""
"202112","Railways","HKT","","","",375.98136,"",,"",161,"",18515,""
"202112","PLB","GMB","","","",25326.244,"",,"",3251,"",56383,""
"202112","PLB","RMB","","","",,"",,"",977,"",16249,""
"202112","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202112","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202112","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202112","LRB","LRB","","","",506.6521,"",,"",145,"",17121,""
"202112","LRB","LRB","","","DD",,"",,"",134,"",,""
"202112","LRB","LRB","","","SD",,"",,"",11,"",,""
"202112","RS","RS","","","",3157.828,"",,"",1098,"",52728,""
"202112","TAX","TAX","","","",,"",,"",18061,"",76240,""
"202112","Fran_Bus","KMB","","","",23456.19,"",3141.784,"",4001,"",526707,""
"202112","Fran_Bus","KMB","","","DD",,"",,"",3865,"",,""
"202112","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202112","Fran_Bus","CTB","1","","",3959.6369,"",1984.2502,"",771,"",99502,""
"202112","Fran_Bus","CTB","1","","DD",,"",,"",746,"",,""
"202112","Fran_Bus","CTB","1","","SD",,"",,"",25,"",,""
"202112","Fran_Bus","CTB","2","","",1495.3701,"",268.0455,"",188,"",25042,""
"202112","Fran_Bus","CTB","2","","DD",,"",,"",188,"",,""
"202112","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202112","Fran_Bus","NWFB","","","",3365.1475,"",1333.1529,"",688,"",88661,""
"202112","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202112","Fran_Bus","NWFB","","","SD",,"",,"",16,"",,""
"202201","Fran_Bus","KMB","","","",22537.358,"",3022.284,"",4013,"",528415,""
"202201","Fran_Bus","KMB","","","DD",,"",,"",3877,"",,""
"202201","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202201","Fran_Bus","CTB","1","","",3694.721,"",1837.6519,"",776,"",100097,""
"202201","Fran_Bus","CTB","1","","DD",,"",,"",750,"",,""
"202201","Fran_Bus","CTB","1","","SD",,"",,"",26,"",,""
"202201","Fran_Bus","CTB","2","","",1482.2403,"",267.3949,"",188,"",25030,""
"202201","Fran_Bus","CTB","2","","DD",,"",,"",188,"",,""
"202201","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202201","Fran_Bus","NWFB","","","",3170.8173,"",1264.739,"",688,"",88661,""
"202201","Fran_Bus","NWFB","","","DD",,"",,"",672,"",,""
"202201","Fran_Bus","NWFB","","","SD",,"",,"",16,"",,""
"202201","Fran_Bus","LWB","","","",2281.122,"",,"",257,"",33415,""
"202201","Fran_Bus","LWB","","","DD",,"",,"",253,"",,""
"202201","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202201","Fran_Bus","NLB","","","",459.036,"",,"",135,"",12036,""
"202201","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202201","Fran_Bus","NLB","","","SD",,"",,"",77,"",,""
"202201","Railways","MTRC","","Local","",2824.581,"",,"",2000,"",634654,""
"202201","Railways","MTRC","","Airport","",109.58,"",,"",77,"",7700,""
"202201","Railways","MTRC","","LRT","",599.016,"",,"",145,"",35525,""
"202201","Railways","HKT","","","",374.59967,"",,"",161,"",18515,""
"202201","PLB","GMB","","","",24593.455,"",,"",3254,"",56437,""
"202201","PLB","RMB","","","",,"",,"",967,"",16092,""
"202201","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202201","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202201","Ferries","LFS","","","",0,"",,"",44,"",12386,""
"202201","LRB","LRB","","","",505.1416,"",,"",145,"",17121,""
"202201","LRB","LRB","","","DD",,"",,"",134,"",,""
"202201","LRB","LRB","","","SD",,"",,"",11,"",,""
"202201","RS","RS","","","",3134.152,"",,"",1089,"",52247,""
"202201","TAX","TAX","","","",,"",,"",18059,"",76159,""
"202202","Ferries","LFS","","","",0,"",,"",43,"",12216,""
"202202","LRB","LRB","","","",445.5103,"",,"",145,"",17121,""
"202202","LRB","LRB","","","DD",,"",,"",134,"",,""
"202202","LRB","LRB","","","SD",,"",,"",11,"",,""
"202202","RS","RS","","","",2782.48,"",,"",1075,"",51383,""
"202202","TAX","TAX","","","",,"",,"",18045,"",76058,""
"202202","Fran_Bus","KMB","","","",18181.421,"",2454.917,"",4016,"",528808,""
"202202","Fran_Bus","KMB","","","DD",,"",,"",3880,"",,""
"202202","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202202","Fran_Bus","CTB","1","","",2933.3172,"",1450.7145,"",726,"",94081,""
"202202","Fran_Bus","CTB","1","","DD",,"",,"",703,"",,""
"202202","Fran_Bus","CTB","1","","SD",,"",,"",23,"",,""
"202202","Fran_Bus","CTB","2","","",1243.4253,"",227.6631,"",186,"",24771,""
"202202","Fran_Bus","CTB","2","","DD",,"",,"",186,"",,""
"202202","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202202","Fran_Bus","NWFB","","","",2523.9111,"",1013.2959,"",684,"",88141,""
"202202","Fran_Bus","NWFB","","","DD",,"",,"",668,"",,""
"202202","Fran_Bus","NWFB","","","SD",,"",,"",16,"",,""
"202202","Fran_Bus","LWB","","","",1897.934,"",,"",257,"",33415,""
"202202","Fran_Bus","LWB","","","DD",,"",,"",253,"",,""
"202202","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202202","Fran_Bus","NLB","","","",424.927,"",,"",134,"",11973,""
"202202","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202202","Fran_Bus","NLB","","","SD",,"",,"",76,"",,""
"202202","Railways","MTRC","","Local","",2434.383,"",,"",2000,"",634654,""
"202202","Railways","MTRC","","Airport","",92.289,"",,"",77,"",7700,""
"202202","Railways","MTRC","","LRT","",526.818,"",,"",145,"",35525,""
"202202","Railways","HKT","","","",314.94184,"",,"",161,"",18515,""
"202202","PLB","GMB","","","",20158.741,"",,"",3248,"",56350,""
"202202","PLB","RMB","","","",,"",,"",956,"",15916,""
"202202","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202202","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202203","Fran_Bus","KMB","","","",16395.016,"",2423.685,"",4000,"",527000,""
"202203","Fran_Bus","KMB","","","DD",,"",,"",3864,"",,""
"202203","Fran_Bus","KMB","","","SD",,"",,"",136,"",,""
"202203","Fran_Bus","CTB","1","","",2592.6582,"",1360.4533,"",681,"",87920,""
"202203","Fran_Bus","CTB","1","","DD",,"",,"",657,"",,""
"202203","Fran_Bus","CTB","1","","SD",,"",,"",24,"",,""
"202203","Fran_Bus","CTB","2","","",1008.1336,"",188.8124,"",178,"",23709,""
"202203","Fran_Bus","CTB","2","","DD",,"",,"",178,"",,""
"202203","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202203","Fran_Bus","NWFB","","","",2106.1168,"",890.1529,"",636,"",81822,""
"202203","Fran_Bus","NWFB","","","DD",,"",,"",620,"",,""
"202203","Fran_Bus","NWFB","","","SD",,"",,"",16,"",,""
"202203","Fran_Bus","LWB","","","",1778.844,"",,"",257,"",33415,""
"202203","Fran_Bus","LWB","","","DD",,"",,"",253,"",,""
"202203","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202203","Fran_Bus","NLB","","","",373.187,"",,"",133,"",11906,""
"202203","Fran_Bus","NLB","","","DD",,"",,"",58,"",,""
"202203","Fran_Bus","NLB","","","SD",,"",,"",75,"",,""
"202203","Railways","MTRC","","Local","",2313.068,"",,"",2000,"",634654,""
"202203","Railways","MTRC","","Airport","",103.417,"",,"",77,"",7700,""
"202203","Railways","MTRC","","LRT","",432.325,"",,"",145,"",35525,""
"202203","Railways","HKT","","","",324.34367,"",,"",161,"",18515,""
"202203","PLB","GMB","","","",21168.149,"",,"",3247,"",56370,""
"202203","PLB","RMB","","","",,"",,"",955,"",15897,""
"202203","Ferries","NWFF","","","",0,"",,"",22,"",13259,""
"202203","Ferries","STF","","","",0,"",,"",10,"",4750,""
"202203","Ferries","LFS","","","",0,"",,"",41,"",11890,""
"202203","LRB","LRB","","","",482.0208,"",,"",145,"",17121,""
"202203","LRB","LRB","","","DD",,"",,"",134,"",,""
"202203","LRB","LRB","","","SD",,"",,"",11,"",,""
"202203","RS","RS","","","",2954.262,"",,"",1076,"",51399,""
"202203","TAX","TAX","","","",,"",,"",18002,"",75809,""
"202204","Fran_Bus","KMB","","","",17673.885,"",2495.52,"",4004,"",527859,""
"202204","Fran_Bus","KMB","","","DD",,"",,"",3867,"",,""
"202204","Fran_Bus","KMB","","","SD",,"",,"",137,"",,""
