matsim_stop_facility_id,official_stop_id,gtfs_stop_exists,bus_json_stop_exists,route_usage_count,matsim_route_ids_json,official_operators_json,candidate_count,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_bus_1032_a0e8f3551e__2a99492cd4_021,1032,True,True,1,"[""bus_1404_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__5b18fd8f30_008,1032,True,True,1,"[""bus_1698_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__6dc758d993_008,1032,True,True,1,"[""bus_1000460_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__6f6e815724_021,1032,True,True,1,"[""bus_8435_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__81a34e4d7d_008,1032,True,True,1,"[""bus_8354_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__89bc0ceddb_003,1032,True,True,1,"[""bus_8064_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__9098d0e444_008,1032,True,True,1,"[""bus_1000459_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__91fbf970aa_005,1032,True,True,1,"[""bus_8096_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__bea175daf4_007,1032,True,True,1,"[""bus_8092_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__d2270565fb_008,1032,True,True,1,"[""bus_1000463_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__d625dbdaf9_008,1032,True,True,1,"[""bus_1681_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__ed3d9b1f1e_005,1032,True,True,1,"[""bus_8312_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__efc2d1fda4_008,1032,True,True,1,"[""bus_1000037_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__f35a2ad31b_005,1032,True,True,1,"[""bus_1044_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_1032_a0e8f3551e__f9eeee35e4_008,1032,True,True,1,"[""bus_1000462_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__034d41a87c_009,10333,True,True,1,"[""bus_1229_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__3d0cba5dc0_018,10333,True,True,1,"[""bus_1033_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__48f5a46ae9_034,10333,True,True,1,"[""bus_1050_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__a4d09e6338_024,10333,True,True,1,"[""bus_1396_2""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__dca2e6a7a1_004,10333,True,True,1,"[""bus_1178_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10333_8838d0d8c9__f70b6ca868_033,10333,True,True,1,"[""bus_1000632_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10334_3848d9d837__140450f0f7_036,10334,True,True,1,"[""bus_1678_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10334_3848d9d837__c497a17f91_000,10334,True,True,1,"[""bus_1678_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__15ce78e34f_004,10335,True,True,1,"[""bus_8092_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__1b462122a3_023,10335,True,True,1,"[""bus_1096_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__45dd7d7e1c_015,10335,True,True,1,"[""bus_1164_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__5c5160b74d_031,10335,True,True,1,"[""bus_1120_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__ab3d072f39_016,10335,True,True,1,"[""bus_1000460_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_781db81872__b888222a3e_014,10335,True,True,1,"[""bus_1000459_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_b09cab4beb__c35b830a97_015,10335,True,True,1,"[""bus_8642_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10335_b09cab4beb__e7b3710326_015,10335,True,True,1,"[""bus_1000467_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__15ce78e34f_005,10336,True,True,1,"[""bus_8092_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__1b462122a3_024,10336,True,True,1,"[""bus_1096_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__45dd7d7e1c_016,10336,True,True,1,"[""bus_1164_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__5c5160b74d_032,10336,True,True,1,"[""bus_1120_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__ab3d072f39_017,10336,True,True,1,"[""bus_1000460_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__b888222a3e_015,10336,True,True,1,"[""bus_1000459_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__c35b830a97_016,10336,True,True,1,"[""bus_8642_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10336_0bd698523c__e7b3710326_016,10336,True,True,1,"[""bus_1000467_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__0f801c6133_005,10337,True,True,1,"[""bus_8482_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__1128fdabfb_006,10337,True,True,1,"[""bus_8376_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__1c1ecbff55_016,10337,True,True,1,"[""bus_8801_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__2c4b30e3d0_004,10337,True,True,1,"[""bus_1000059_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__2caa844d26_003,10337,True,True,1,"[""bus_1000142_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__3073ef4941_006,10337,True,True,1,"[""bus_8365_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__40d560401e_008,10337,True,True,1,"[""bus_8228_1""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__43c28e1cee_006,10337,True,True,1,"[""bus_8311_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__4678e02652_018,10337,True,True,1,"[""bus_1000265_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__4d73ec1c8b_006,10337,True,True,1,"[""bus_8578_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__55af17ac52_019,10337,True,True,1,"[""bus_1037_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__5eb2b7cc8d_006,10337,True,True,1,"[""bus_1000529_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_10337_0e164021cf__606c1058c3_016,10337,True,True,1,"[""bus_8800_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
