matsim_line_id,matsim_route_id,service_scope,operator_scope_status,route_franchise_scope_status,official_operator,official_operator_components_json,official_route_id,official_route_sequence,route_identifier_status,direction_status,stop_mapping_status,required_forward_pair_count,unique_candidate_pair_count,duplicate_pair_count,conflict_pair_count,missing_pair_count,forward_candidate_coverage,fare_readiness,mapping_status,mapping_quality,unresolved_reason
line_bus_1796,bus_1796_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1796,2,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1799,bus_1799_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1799,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1799,bus_1799_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1799,2,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1800,bus_1800_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1800,1,exact_official_route_id,exact,exact,45,45,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1801,bus_1801_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1801,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1802,bus_1802_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1802,1,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1802,bus_1802_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1802,2,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1805,bus_1805_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1805,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1805,bus_1805_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1805,2,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1806,bus_1806_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1806,1,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1806,bus_1806_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1806,2,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1807,bus_1807_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1807,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1807,bus_1807_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1807,2,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1808,bus_1808_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1808,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1815,bus_1815_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1815,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1815,bus_1815_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1815,2,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1816,bus_1816_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1816,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1817,bus_1817_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1817,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1818,bus_1818_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1818,1,exact_official_route_id,exact,exact,351,351,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1850,bus_1850_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1850,1,exact_official_route_id,exact,exact,1770,1767,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1850,bus_1850_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1850,2,exact_official_route_id,exact,exact,1540,1537,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1851,bus_1851_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1851,1,exact_official_route_id,exact,exact,820,810,10,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1851,bus_1851_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1851,2,exact_official_route_id,exact,exact,861,851,10,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1852,bus_1852_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1852,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1854,bus_1854_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1854,1,exact_official_route_id,exact,exact,762,746,16,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1855,bus_1855_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1855,1,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1855,bus_1855_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1855,2,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1861,bus_1861_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1861,1,exact_official_route_id,exact,exact,113,108,5,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1862,bus_1862_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1862,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1862,bus_1862_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1862,2,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1870,bus_1870_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1870,1,exact_official_route_id,exact,exact,27,27,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1871,bus_1871_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1871,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1871,bus_1871_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1871,2,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1874,bus_1874_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1874,1,exact_official_route_id,exact,exact,495,495,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1875,bus_1875_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1875,1,exact_official_route_id,exact,exact,561,551,10,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1875,bus_1875_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1875,2,exact_official_route_id,exact,exact,528,518,10,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1876,bus_1876_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1876,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1876,bus_1876_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1876,2,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1877,bus_1877_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1877,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1877,bus_1877_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1877,2,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1878,bus_1878_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1878,1,exact_official_route_id,exact,exact,683,665,18,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1879,bus_1879_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1879,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1879,bus_1879_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1879,2,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1880,bus_1880_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1880,1,exact_official_route_id,exact,exact,28,28,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1881,bus_1881_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1881,1,exact_official_route_id,exact,exact,302,282,20,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1883,bus_1883_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1883,1,exact_official_route_id,exact,exact,252,252,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1884,bus_1884_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1884,1,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1884,bus_1884_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1884,2,exact_official_route_id,exact,exact,6,6,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1887,bus_1887_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1887,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1890,bus_1890_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1890,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1890,bus_1890_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1890,2,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1891,bus_1891_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1891,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1892,bus_1892_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1892,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1892,bus_1892_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1892,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1893,bus_1893_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1893,1,exact_official_route_id,exact,exact,1378,1373,0,5,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1893,bus_1893_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1893,2,exact_official_route_id,exact,exact,1378,1373,0,5,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1894,bus_1894_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1894,1,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1894,bus_1894_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1894,2,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1895,bus_1895_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1895,1,exact_official_route_id,exact,exact,170,170,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1897,bus_1897_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1897,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1898,bus_1898_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1898,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1898,bus_1898_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1898,2,exact_official_route_id,exact,exact,528,528,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1951,bus_1951_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1951,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1951,bus_1951_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1951,2,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1952,bus_1952_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1952,1,exact_official_route_id,exact,exact,1359,1195,164,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1953,bus_1953_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1953,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1953,bus_1953_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1953,2,exact_official_route_id,exact,exact,703,703,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1955,bus_1955_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1955,1,exact_official_route_id,exact,exact,324,324,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1956,bus_1956_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1956,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1956,bus_1956_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1956,2,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1957,bus_1957_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1957,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1958,bus_1958_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1958,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1959,bus_1959_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1959,1,exact_official_route_id,exact,exact,3,3,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1961,bus_1961_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1961,1,exact_official_route_id,exact,exact,65,65,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1970,bus_1970_1,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1970,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1970,bus_1970_2,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1970,2,exact_official_route_id,exact,exact,21,21,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1971,bus_1971_1,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1971,1,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1972,bus_1972_1,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1972,1,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1972,bus_1972_2,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1972,2,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1973,bus_1973_1,other_bus_service,other_bus_operator,other_bus_service,XB,"[""XB""]",1973,1,exact_official_route_id,exact,exact,6,6,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
